UniProt	GeneID	Gene Name	CSPA category	Surfaceome	CRISPR	GO cell surface	GO plasma membrane	Num cell surface evidence
Q8TBR7	79850	TLCD3A		FALSE	FALSE	FALSE	TRUE	0
Q8TC07	64786	TBC1D15		FALSE	TRUE	FALSE	FALSE	1
Q8TC27	203102	ADAM32		TRUE	FALSE	FALSE	FALSE	1
Q8TC92	55068	ENOX1		FALSE	FALSE	TRUE	TRUE	1
Q8TCB6	143503	OR51E1		TRUE	FALSE	FALSE	TRUE	1
Q8TCC7	9376	SLC22A8		TRUE	FALSE	FALSE	TRUE	1
Q8TCG1	57650	CIP2A		FALSE	FALSE	FALSE	TRUE	0
Q8TCG2	55300	PI4K2B		FALSE	FALSE	FALSE	TRUE	0
Q8TCG5	126129	CPT1C		FALSE	FALSE	FALSE	TRUE	0
Q8TCJ2	201595	STT3B	2 - putative	TRUE	FALSE	FALSE	FALSE	2
Q8TCQ1	55016	MARCHF1		FALSE	FALSE	FALSE	TRUE	0
Q8TCT0	64781	CERK		FALSE	FALSE	FALSE	TRUE	0
Q8TCT6	121665	SPPL3		FALSE	FALSE	FALSE	TRUE	0
Q8TCT7	56928	SPPL2B	1 - high confidence	TRUE	FALSE	FALSE	TRUE	2
Q8TCT8	84888	SPPL2A	1 - high confidence	TRUE	FALSE	FALSE	TRUE	2
Q8TCT9	81502	HM13		TRUE	TRUE	TRUE	TRUE	3
Q8TCU5	116443	GRIN3A		TRUE	FALSE	FALSE	TRUE	1
Q8TCU6	57580	PREX1		FALSE	FALSE	FALSE	TRUE	0
Q8TCW7	131368	ZPLD1		TRUE	FALSE	FALSE	FALSE	1
Q8TCW9	10887	PROKR1		TRUE	FALSE	FALSE	TRUE	1
Q8TCY5	56246	MRAP		FALSE	FALSE	FALSE	TRUE	0
Q8TCZ2	83692	CD99L2		FALSE	FALSE	TRUE	TRUE	1
Q8TD07	135250	RAET1E		TRUE	FALSE	TRUE	TRUE	2
Q8TD16	23299	BICD2		FALSE	FALSE	FALSE	TRUE	0
Q8TD20	154091	SLC2A12		TRUE	FALSE	FALSE	TRUE	1
Q8TD43	54795	TRPM4		FALSE	FALSE	FALSE	TRUE	0
Q8TD46	131450	CD200R1	1 - high confidence	TRUE	FALSE	TRUE	TRUE	3
Q8TD84	57453	DSCAML1		TRUE	TRUE	TRUE	TRUE	3
Q8TDB8	144195	SLC2A14		TRUE	FALSE	FALSE	TRUE	1
Q8TDD5	55283	MCOLN3		FALSE	FALSE	FALSE	TRUE	0
Q8TDF5	81832	NETO1		TRUE	FALSE	FALSE	TRUE	1
Q8TDF6	115727	RASGRP4		FALSE	FALSE	FALSE	TRUE	0
Q8TDI7	117532	TMC2		FALSE	FALSE	FALSE	TRUE	0
Q8TDI8	117531	TMC1		FALSE	FALSE	TRUE	TRUE	1
Q8TDJ6	23312	DMXL2	1 - high confidence	FALSE	FALSE	FALSE	FALSE	1
Q8TDM5	171169	SPACA4		TRUE	TRUE	FALSE	TRUE	2
Q8TDM6	9231	DLG5		FALSE	FALSE	FALSE	TRUE	0
Q8TDN1	93107	KCNG4		TRUE	FALSE	FALSE	TRUE	1
Q8TDN2	169522	KCNV2		TRUE	FALSE	FALSE	TRUE	1
Q8TDQ0	84868	HAVCR2		TRUE	FALSE	TRUE	TRUE	2
Q8TDQ1	146722	CD300LF		TRUE	FALSE	FALSE	TRUE	1
Q8TDS4	338442	HCAR2		TRUE	FALSE	FALSE	TRUE	1
Q8TDS5	165140	OXER1		TRUE	FALSE	FALSE	TRUE	1
Q8TDS7	116512	MRGPRD		TRUE	FALSE	FALSE	TRUE	1
Q8TDT2	390212	GPR152		TRUE	FALSE	FALSE	TRUE	1
Q8TDU5		VN1R17P		FALSE	FALSE	FALSE	TRUE	0
Q8TDU6	151306	GPBAR1		TRUE	FALSE	FALSE	TRUE	1
Q8TDU9	339403	RXFP4		TRUE	FALSE	FALSE	TRUE	1
Q8TDV0	134391	GPR151		TRUE	FALSE	FALSE	TRUE	1
Q8TDV2	344561	GPR148		TRUE	FALSE	FALSE	TRUE	1
Q8TDV5	139760	GPR119		TRUE	FALSE	FALSE	TRUE	1
Q8TDW0	84230	LRRC8C	2 - putative	FALSE	FALSE	FALSE	TRUE	1
Q8TDW5	94122	SYTL5		FALSE	FALSE	FALSE	TRUE	0
Q8TDW7	120114	FAT3	1 - high confidence	TRUE	FALSE	FALSE	TRUE	2
Q8TDX9	168507	PKD1L1		TRUE	FALSE	FALSE	TRUE	1
Q8TDY8	57722	IGDCC4	1 - high confidence	TRUE	FALSE	FALSE	TRUE	2
Q8TDZ2	64780	MICAL1		FALSE	FALSE	FALSE	TRUE	0
Q8TE23	80834	TAS1R2		TRUE	FALSE	FALSE	TRUE	1
Q8TE54	115111	SLC26A7		FALSE	FALSE	FALSE	TRUE	0
Q8TE58	170689	ADAMTS15	1 - high confidence	FALSE	FALSE	TRUE	FALSE	2
Q8TE67	79574	EPS8L3		FALSE	FALSE	FALSE	TRUE	0
Q8TE68	54869	EPS8L1		FALSE	FALSE	FALSE	TRUE	0
Q8TEB7	79589	RNF128		TRUE	FALSE	FALSE	FALSE	1
Q8TED4	219855	SLC37A2		TRUE	FALSE	FALSE	FALSE	1
Q8TEH3	57706	DENND1A		FALSE	FALSE	FALSE	TRUE	0
Q8TEL6	26133	TRPC4AP		FALSE	FALSE	FALSE	TRUE	0
Q8TEM1	23225	NUP210	1 - high confidence	TRUE	FALSE	FALSE	FALSE	2
Q8TEQ8	84720	PIGO		TRUE	FALSE	FALSE	FALSE	1
Q8TEU7	51735	RAPGEF6		FALSE	FALSE	FALSE	TRUE	0
Q8TEW0	56288	PARD3		FALSE	FALSE	FALSE	TRUE	0
Q8TEW8	117583	PARD3B		FALSE	FALSE	FALSE	TRUE	0
Q8TEZ7	85315	PAQR8		FALSE	FALSE	FALSE	TRUE	0
Q8TF01	25957	PNISR		FALSE	FALSE	FALSE	TRUE	0
Q8TF17	79628	SH3TC2		FALSE	FALSE	FALSE	TRUE	0
Q8TF46	115752	DIS3L		FALSE	FALSE	FALSE	TRUE	0
Q8TF62	79895	ATP8B4		FALSE	FALSE	FALSE	TRUE	0
Q8TF66	131578	LRRC15	1 - high confidence	TRUE	FALSE	FALSE	FALSE	2
Q8TF71	117247	SLC16A10		FALSE	FALSE	FALSE	TRUE	0
Q8TF72	57619	SHROOM3		FALSE	FALSE	FALSE	TRUE	0
Q8TF74	147179	WIPF2		FALSE	FALSE	FALSE	TRUE	0
Q8WTR4	81544	GDPD5	2 - putative	TRUE	FALSE	FALSE	FALSE	2
Q8WTT0	170482	CLEC4C		FALSE	FALSE	FALSE	TRUE	0
Q8WTU2	136853	SSC4D		FALSE	FALSE	TRUE	TRUE	1
Q8WTV0	949	SCARB1	1 - high confidence	TRUE	TRUE	TRUE	TRUE	4
Q8WU08	202374	STK32A		FALSE	FALSE	FALSE	TRUE	0
Q8WU20	10818	FRS2		FALSE	FALSE	FALSE	TRUE	0
Q8WU66	54084	TSPEAR		FALSE	FALSE	TRUE	TRUE	1
Q8WU67	171586	ABHD3		FALSE	FALSE	FALSE	TRUE	0
Q8WUD1	84932	RAB2B		FALSE	FALSE	FALSE	TRUE	0
Q8WUD6	56994	CHPT1		TRUE	FALSE	FALSE	FALSE	1
Q8WUG5	51310	SLC22A17		TRUE	FALSE	FALSE	TRUE	1
Q8WUJ3	57214	CEMIP		FALSE	FALSE	FALSE	TRUE	0
Q8WUM4	10015	PDCD6IP		FALSE	FALSE	FALSE	TRUE	0
Q8WUM9	6574	SLC20A1		FALSE	FALSE	FALSE	TRUE	0
Q8WUT4	164312	LRRN4		TRUE	FALSE	FALSE	TRUE	1
Q8WUX1	92745	SLC38A5		TRUE	FALSE	FALSE	TRUE	1
Q8WV15	348013	TMEM255B		TRUE	FALSE	FALSE	FALSE	1
Q8WV28	29760	BLNK		FALSE	FALSE	FALSE	TRUE	0
Q8WVE6	134285	TMEM171		TRUE	FALSE	FALSE	FALSE	1
Q8WVF1	127700	OSCP1		FALSE	FALSE	FALSE	TRUE	0
Q8WVH0	594855	CPLX3		FALSE	FALSE	FALSE	TRUE	0
Q8WVM8	23256	SCFD1		FALSE	FALSE	FALSE	TRUE	0
Q8WVN6	6398	SECTM1		TRUE	FALSE	FALSE	TRUE	1
Q8WVP7	64327	LMBR1		TRUE	FALSE	FALSE	TRUE	1
Q8WVQ1	124583	CANT1	2 - putative	FALSE	FALSE	FALSE	TRUE	1
Q8WVR3	55262	MAP11		FALSE	FALSE	FALSE	TRUE	0
Q8WVV5	10385	BTN2A2		TRUE	FALSE	TRUE	TRUE	2
Q8WW43	83464	APH1B		FALSE	FALSE	FALSE	TRUE	0
Q8WWA0	55600	ITLN1		TRUE	FALSE	FALSE	TRUE	1
Q8WWB7	112770	GLMP	1 - high confidence	TRUE	FALSE	FALSE	FALSE	2
Q8WWF5	148066	ZNRF4		TRUE	FALSE	FALSE	FALSE	1
Q8WWG1	145957	NRG4		TRUE	FALSE	FALSE	TRUE	1
Q8WWG9	23704	KCNE4		FALSE	FALSE	FALSE	TRUE	0
Q8WWI1	4008	LMO7		FALSE	FALSE	TRUE	TRUE	1
Q8WWI5	23446	SLC44A1	1 - high confidence	TRUE	FALSE	FALSE	TRUE	2
Q8WWL2	84501	SPIRE2		FALSE	FALSE	FALSE	TRUE	0
Q8WWN8	64411	ARAP3		FALSE	FALSE	FALSE	TRUE	0
Q8WWN9	26034	IPCEF1		FALSE	FALSE	FALSE	TRUE	0
Q8WWQ2	60495	HPSE2		FALSE	FALSE	FALSE	TRUE	0
Q8WWQ8	55576	STAB2		TRUE	TRUE	TRUE	TRUE	3
Q8WWT9	64849	SLC13A3		TRUE	FALSE	FALSE	TRUE	1
Q8WWV6	83953	FCAMR		TRUE	FALSE	FALSE	TRUE	1
Q8WWX8	115584	SLC5A11		TRUE	FALSE	FALSE	TRUE	1
Q8WWY8	200879	LIPH		FALSE	FALSE	FALSE	TRUE	0
Q8WWZ7	23461	ABCA5	2 - putative	TRUE	FALSE	FALSE	FALSE	2
Q8WX93	23022	PALLD		FALSE	FALSE	FALSE	TRUE	0
Q8WXA8	170572	HTR3C		TRUE	FALSE	FALSE	TRUE	1
Q8WXD0	122042	RXFP2		TRUE	FALSE	FALSE	TRUE	1
Q8WXF7	51062	ATL1	2 - putative	FALSE	FALSE	FALSE	FALSE	1
Q8WXG6	8567	MADD		FALSE	FALSE	FALSE	TRUE	0
Q8WXG9	84059	ADGRV1		TRUE	TRUE	TRUE	TRUE	3
Q8WXH0	23224	SYNE2		FALSE	FALSE	FALSE	TRUE	0
Q8WXH2	57338	JPH3		FALSE	FALSE	FALSE	TRUE	0
Q8WXH6	142684	RAB40A		FALSE	FALSE	FALSE	TRUE	0
Q8WXI2	22866	CNKSR2		FALSE	FALSE	FALSE	TRUE	0
Q8WXI7	94025	MUC16	1 - high confidence	TRUE	FALSE	FALSE	TRUE	2
Q8WXI8	338339	CLEC4D		FALSE	FALSE	FALSE	TRUE	0
Q8WXS4	140738	TMEM37		TRUE	FALSE	FALSE	FALSE	1
Q8WXS5	59283	CACNG8		TRUE	FALSE	FALSE	TRUE	1
Q8WXU2	161582	DNAAF4		FALSE	FALSE	FALSE	TRUE	0
Q8WXX5	23234	DNAJC9		FALSE	FALSE	FALSE	TRUE	0
Q8WY07	84889	SLC7A3		TRUE	FALSE	FALSE	TRUE	1
Q8WY21	114815	SORCS1	1 - high confidence	TRUE	FALSE	FALSE	FALSE	2
Q8WY22	140707	BRI3BP	2 - putative	FALSE	FALSE	FALSE	FALSE	1
Q8WY64	29116	MYLIP		FALSE	FALSE	FALSE	TRUE	0
Q8WYK1	129684	CNTNAP5		TRUE	TRUE	FALSE	FALSE	2
Q8WYL5	54434	SSH1		FALSE	FALSE	FALSE	TRUE	0
Q8WYR1	23533	PIK3R5		FALSE	FALSE	FALSE	TRUE	0
Q8WZ04	220074	LRTOMT		FALSE	FALSE	FALSE	TRUE	0
Q8WZ55	7809	BSND		FALSE	FALSE	FALSE	TRUE	0
Q8WZ71	25907	TMEM158		TRUE	FALSE	FALSE	FALSE	1
Q8WZ73	117584	RFFL		FALSE	FALSE	FALSE	TRUE	0
Q8WZ75	54538	ROBO4		FALSE	TRUE	FALSE	TRUE	1
Q8WZ84	283159	OR8D1		TRUE	FALSE	FALSE	TRUE	1
Q8WZ92	120065	OR5P2		TRUE	FALSE	FALSE	TRUE	1
Q8WZ94	120066	OR5P3		TRUE	FALSE	FALSE	TRUE	1
Q8WZA2	11069	RAPGEF4		FALSE	FALSE	FALSE	TRUE	0
Q8WZA6		OR1E3		TRUE	FALSE	FALSE	TRUE	1
Q902F8		ERVK-8		TRUE	FALSE	FALSE	TRUE	1
Q902F9		HERVK_113		TRUE	FALSE	FALSE	TRUE	1
Q92187	7903	ST8SIA4	3 - unspecific	FALSE	FALSE	FALSE	FALSE	1
Q92478	9976	CLEC2B	3 - unspecific	FALSE	FALSE	FALSE	TRUE	1
Q92482	360	AQP3		FALSE	FALSE	FALSE	TRUE	0
Q92485	27293	SMPDL3B	1 - high confidence	FALSE	FALSE	FALSE	TRUE	1
Q92506	7923	HSD17B8		FALSE	FALSE	FALSE	TRUE	0
Q92508	9780	PIEZO1	1 - high confidence	TRUE	FALSE	FALSE	TRUE	2
Q92529	53358	SHC3		FALSE	FALSE	FALSE	TRUE	0
Q92536	9057	SLC7A6		TRUE	FALSE	FALSE	TRUE	1
Q92537	9766	SUSD6		TRUE	FALSE	FALSE	FALSE	1
Q92538	8729	GBF1		FALSE	TRUE	FALSE	FALSE	1
Q92542	23385	NCSTN	1 - high confidence	TRUE	FALSE	FALSE	TRUE	2
Q92544	9777	TM9SF4		TRUE	FALSE	FALSE	FALSE	1
Q92545	23505	TMEM131	2 - putative	FALSE	FALSE	FALSE	FALSE	1
Q92546	9827	RGP1		FALSE	FALSE	FALSE	TRUE	0
Q92547	11073	TOPBP1		FALSE	FALSE	FALSE	TRUE	0
Q92552	23107	MRPS27		FALSE	FALSE	FALSE	TRUE	0
Q92556	9844	ELMO1		FALSE	FALSE	FALSE	TRUE	0
Q92572	1176	AP3S1		FALSE	TRUE	FALSE	FALSE	1
Q92574	7248	TSC1		FALSE	FALSE	FALSE	TRUE	0
Q92581	10479	SLC9A6		TRUE	FALSE	FALSE	TRUE	1
Q92597	10397	NDRG1		FALSE	FALSE	FALSE	TRUE	0
Q92614	399687	MYO18A		FALSE	FALSE	TRUE	FALSE	1
Q92619	23526	ARHGAP45		FALSE	FALSE	FALSE	TRUE	0
Q92626	7837	PXDN	1 - high confidence	FALSE	FALSE	FALSE	FALSE	1
Q92629	6444	SGCD	1 - high confidence	TRUE	FALSE	FALSE	TRUE	2
Q92633	1902	LPAR1		TRUE	TRUE	TRUE	TRUE	3
Q92637		FCGR1B		TRUE	FALSE	FALSE	TRUE	1
Q92673	6653	SORL1	1 - high confidence	TRUE	FALSE	FALSE	TRUE	2
Q92681	6248	RSC1A1		FALSE	FALSE	FALSE	TRUE	0
Q92686	4900	NRGN		FALSE	FALSE	FALSE	TRUE	0
Q92692	5819	NECTIN2	1 - high confidence	TRUE	TRUE	TRUE	TRUE	4
Q92696	5875	RABGGTA		FALSE	FALSE	FALSE	TRUE	0
Q92729	10076	PTPRU		TRUE	FALSE	FALSE	TRUE	1
Q92730	27289	RND1		FALSE	FALSE	FALSE	TRUE	0
Q92736	6262	RYR2		FALSE	FALSE	FALSE	TRUE	0
Q92737	10633	RASL10A		FALSE	FALSE	FALSE	TRUE	0
Q92738	9712	USP6NL		FALSE	FALSE	FALSE	TRUE	0
Q92743	5654	HTRA1		FALSE	FALSE	FALSE	TRUE	0
Q92747	10552	ARPC1A		FALSE	FALSE	FALSE	TRUE	0
Q92752	7143	TNR		FALSE	FALSE	TRUE	FALSE	1
Q92777	6854	SYN2		FALSE	FALSE	FALSE	TRUE	0
Q92791	10609	P3H4	3 - unspecific	FALSE	FALSE	FALSE	FALSE	1
Q92796	1741	DLG3		FALSE	FALSE	FALSE	TRUE	0
Q92797	8189	SYMPK		FALSE	FALSE	FALSE	TRUE	0
Q92806	3765	KCNJ9		FALSE	FALSE	FALSE	TRUE	0
Q92813	1734	DIO2		FALSE	FALSE	FALSE	TRUE	0
Q92817	2125	EVPL		FALSE	FALSE	FALSE	TRUE	0
Q92819	3037	HAS2		FALSE	FALSE	FALSE	TRUE	0
Q92823	4897	NRCAM	1 - high confidence	TRUE	TRUE	TRUE	TRUE	4
Q92824	5125	PCSK5		TRUE	FALSE	FALSE	FALSE	1
Q92832	4745	NELL1	1 - high confidence	FALSE	FALSE	FALSE	FALSE	1
Q92835	3635	INPP5D		FALSE	FALSE	FALSE	TRUE	0
Q92838	1896	EDA		TRUE	FALSE	FALSE	TRUE	1
Q92839	3036	HAS1		FALSE	FALSE	FALSE	TRUE	0
Q92845	22920	KIFAP3		FALSE	FALSE	FALSE	TRUE	0
Q92847	2693	GHSR		TRUE	TRUE	TRUE	TRUE	3
Q92851	843	CASP10		FALSE	FALSE	FALSE	TRUE	0
Q92854	10507	SEMA4D	1 - high confidence	TRUE	FALSE	FALSE	TRUE	2
Q92859	4756	NEO1	1 - high confidence	TRUE	FALSE	FALSE	TRUE	2
Q92887	1244	ABCC2	2 - putative	TRUE	FALSE	TRUE	TRUE	3
Q92888	9138	ARHGEF1		FALSE	FALSE	FALSE	TRUE	0
Q92896	2734	GLG1	1 - high confidence	FALSE	FALSE	FALSE	TRUE	1
Q92902	3257	HPS1		FALSE	TRUE	FALSE	FALSE	1
Q92911	6528	SLC5A5		TRUE	FALSE	FALSE	TRUE	1
Q92913	2258	FGF13		FALSE	FALSE	FALSE	TRUE	0
Q92930	51762	RAB8B		FALSE	FALSE	FALSE	TRUE	0
Q92932	5799	PTPRN2		TRUE	FALSE	FALSE	TRUE	1
Q92952	3780	KCNN1		FALSE	FALSE	FALSE	TRUE	0
Q92953	9312	KCNB2		FALSE	FALSE	FALSE	TRUE	0
Q92956	8764	TNFRSF14	1 - high confidence	TRUE	TRUE	TRUE	TRUE	4
Q92959	6578	SLCO2A1	1 - high confidence	TRUE	FALSE	FALSE	TRUE	2
Q92963	6016	RIT1		FALSE	FALSE	FALSE	TRUE	0
Q92974	9181	ARHGEF2		FALSE	FALSE	FALSE	TRUE	0
Q92982	4814	NINJ1		FALSE	TRUE	FALSE	FALSE	1
Q93033	9398	CD101	1 - high confidence	TRUE	FALSE	FALSE	TRUE	2
Q93038	8718	TNFRSF25	1 - high confidence	TRUE	FALSE	FALSE	TRUE	2
Q93050	535	ATP6V0A1	2 - putative	FALSE	FALSE	FALSE	TRUE	1
Q93052	4026	LPP		FALSE	FALSE	FALSE	TRUE	0
Q93070	420	ART4		TRUE	FALSE	FALSE	TRUE	1
Q93086	5026	P2RX5		FALSE	FALSE	FALSE	TRUE	0
Q93096	7803	PTP4A1		FALSE	FALSE	FALSE	TRUE	0
Q93100	5257	PHKB		FALSE	FALSE	FALSE	TRUE	0
Q95460	3140	MR1	1 - high confidence	TRUE	FALSE	TRUE	TRUE	3
Q969F2	85409	NKD2		FALSE	FALSE	FALSE	TRUE	0
Q969F8	84634	KISS1R		TRUE	TRUE	TRUE	TRUE	3
Q969F9	84343	HPS3		FALSE	TRUE	FALSE	FALSE	1
Q969G5	112464	CAVIN3		FALSE	FALSE	FALSE	TRUE	0
Q969G9	85407	NKD1		FALSE	FALSE	FALSE	TRUE	0
Q969H4	10256	CNKSR1		FALSE	FALSE	FALSE	TRUE	0
Q969I6	55089	SLC38A4		TRUE	FALSE	FALSE	TRUE	1
Q969J5	116379	IL22RA2		FALSE	FALSE	FALSE	TRUE	0
Q969K3	80196	RNF34		FALSE	FALSE	FALSE	TRUE	0
Q969K4	80325	ABTB1		FALSE	FALSE	FALSE	TRUE	0
Q969L2	114569	MAL2		FALSE	FALSE	FALSE	TRUE	0
Q969M2	84694	GJA10		FALSE	TRUE	FALSE	TRUE	1
Q969N2	51604	PIGT	1 - high confidence	TRUE	FALSE	FALSE	FALSE	2
Q969N4	83551	TAAR8		TRUE	FALSE	FALSE	TRUE	1
Q969P0	93185	IGSF8	1 - high confidence	TRUE	FALSE	FALSE	TRUE	2
Q969Q0	6166	RPL36AL		FALSE	FALSE	FALSE	TRUE	0
Q969Q4	115761	ARL11		FALSE	FALSE	FALSE	TRUE	0
Q969Q5	53917	RAB24		FALSE	FALSE	FALSE	TRUE	0
Q969V1	84539	MCHR2		TRUE	FALSE	FALSE	TRUE	1
Q969V3	56926	NCLN	1 - high confidence	FALSE	FALSE	FALSE	FALSE	1
Q969W9	56937	PMEPA1	1 - high confidence	TRUE	FALSE	FALSE	TRUE	2
Q969X1	64114	TMBIM1		FALSE	FALSE	FALSE	TRUE	0
Q969X2	30815	ST6GALNAC6		FALSE	FALSE	FALSE	TRUE	0
Q969Z4	84957	RELT		TRUE	FALSE	FALSE	TRUE	1
Q96A08	255626	H2BC1		FALSE	FALSE	FALSE	TRUE	0
Q96A23	131034	CPNE4		FALSE	FALSE	FALSE	TRUE	0
Q96A25	113277	TMEM106A		TRUE	FALSE	FALSE	TRUE	1
Q96A28	89886	SLAMF9		TRUE	FALSE	FALSE	FALSE	1
Q96A49	94056	SYAP1		FALSE	FALSE	FALSE	TRUE	0
Q96A54	51094	ADIPOR1		FALSE	FALSE	FALSE	TRUE	0
Q96A58	85004	RERG	3 - unspecific	FALSE	FALSE	FALSE	TRUE	1
Q96A65	60412	EXOC4		FALSE	FALSE	FALSE	TRUE	0
Q96A83	136227	COL26A1	1 - high confidence	FALSE	FALSE	FALSE	TRUE	1
Q96AC1	10979	FERMT2		FALSE	FALSE	TRUE	TRUE	1
Q96AD5	57104	PNPLA2		FALSE	FALSE	FALSE	TRUE	0
Q96AE7	55761	TTC17	3 - unspecific	FALSE	FALSE	FALSE	TRUE	1
Q96AM1	116535	MRGPRF	1 - high confidence	TRUE	FALSE	FALSE	TRUE	2
Q96AP7	90952	ESAM	1 - high confidence	TRUE	FALSE	FALSE	TRUE	2
Q96AQ6	57326	PBXIP1	2 - putative	FALSE	FALSE	FALSE	FALSE	1
Q96AX2	326624	RAB37		FALSE	FALSE	FALSE	TRUE	0
Q96AY3	60681	FKBP10	3 - unspecific	FALSE	FALSE	FALSE	FALSE	1
Q96B33	137075	CLDN23		FALSE	FALSE	FALSE	TRUE	0
Q96B67	57561	ARRDC3		FALSE	FALSE	FALSE	TRUE	0
Q96B86	56963	RGMA		TRUE	TRUE	FALSE	TRUE	2
Q96B97	30011	SH3KBP1		FALSE	FALSE	FALSE	TRUE	0
Q96BD0	28231	SLCO4A1	1 - high confidence	TRUE	FALSE	FALSE	TRUE	2
Q96BF3	126259	TMIGD2	1 - high confidence	TRUE	FALSE	FALSE	TRUE	2
Q96BH3	64100	ELSPBP1		FALSE	FALSE	TRUE	FALSE	1
Q96BI1	5002	SLC22A18		FALSE	FALSE	FALSE	TRUE	0
Q96BI3	51107	APH1A		FALSE	FALSE	FALSE	TRUE	0
Q96BM9	127829	ARL8A		FALSE	FALSE	FALSE	TRUE	0
Q96BS2	54997	TESC		FALSE	FALSE	FALSE	TRUE	0
Q96BZ4	122618	PLD4	2 - putative	FALSE	FALSE	FALSE	FALSE	1
Q96C24	94121	SYTL4		FALSE	FALSE	FALSE	TRUE	0
Q96CB8	57117	INTS12	3 - unspecific	FALSE	FALSE	FALSE	FALSE	1
Q96CE8	116441	TM4SF18		TRUE	FALSE	FALSE	FALSE	1
Q96CH1	115330	GPR146		TRUE	FALSE	FALSE	TRUE	1
Q96CN5	201255	LRRC45		FALSE	FALSE	FALSE	TRUE	0
Q96CP6	57655	GRAMD1A		FALSE	FALSE	FALSE	TRUE	0
Q96CP7	116238	TLCD1		FALSE	FALSE	FALSE	TRUE	0
Q96CT7	115098	CCDC124		FALSE	FALSE	FALSE	TRUE	0
Q96CW1	1173	AP2M1		FALSE	TRUE	FALSE	TRUE	1
Q96CW9	84628	NTNG2		TRUE	FALSE	FALSE	TRUE	1
Q96CX2	115207	KCTD12		FALSE	FALSE	FALSE	TRUE	0
Q96D15	57333	RCN3	3 - unspecific	FALSE	FALSE	FALSE	FALSE	1
Q96D21	23551	RASD2		FALSE	FALSE	FALSE	TRUE	0
Q96D31	84876	ORAI1		FALSE	FALSE	FALSE	TRUE	0
Q96D42	26762	HAVCR1		TRUE	FALSE	FALSE	FALSE	1
Q96D53	79934	COQ8B		FALSE	FALSE	FALSE	TRUE	0
Q96D71	85021	REPS1		FALSE	FALSE	FALSE	TRUE	0
Q96D96	84329	HVCN1		FALSE	FALSE	FALSE	TRUE	0
Q96DA2	116442	RAB39B		FALSE	FALSE	FALSE	TRUE	0
Q96DB2	79885	HDAC11		FALSE	FALSE	FALSE	TRUE	0
Q96DD7	149345	SHISA4		TRUE	FALSE	FALSE	FALSE	1
Q96DN0	121506	ERP27		FALSE	FALSE	TRUE	FALSE	1
Q96DR8	118430	MUCL1		FALSE	FALSE	FALSE	TRUE	0
Q96DU3	114836	SLAMF6	1 - high confidence	TRUE	FALSE	FALSE	TRUE	2
Q96DZ5	25999	CLIP3		FALSE	FALSE	FALSE	TRUE	0
Q96E17	115827	RAB3C		FALSE	FALSE	FALSE	TRUE	0
Q96E35	116225	ZMYND19		FALSE	FALSE	FALSE	TRUE	0
Q96E93	10219	KLRG1	1 - high confidence	TRUE	FALSE	FALSE	TRUE	2
Q96EE4	90693	CCDC126	1 - high confidence	FALSE	FALSE	FALSE	FALSE	1
Q96EP0	55072	RNF31		FALSE	FALSE	FALSE	TRUE	0
Q96EP9	201780	SLC10A4		TRUE	FALSE	FALSE	TRUE	1
Q96EV8	84062	DTNBP1		FALSE	TRUE	FALSE	TRUE	1
Q96EY1	9093	DNAJA3		FALSE	FALSE	FALSE	TRUE	0
Q96EY7	55037	PTCD3		FALSE	FALSE	FALSE	TRUE	0
Q96F05	53838	C11orf24	1 - high confidence	TRUE	FALSE	FALSE	TRUE	2
Q96F46	23765	IL17RA	1 - high confidence	TRUE	FALSE	FALSE	TRUE	2
Q96F81	84976	DISP1		TRUE	FALSE	FALSE	TRUE	1
Q96F85	25927	CNRIP1		FALSE	FALSE	FALSE	TRUE	0
Q96FE5	84894	LINGO1		TRUE	FALSE	FALSE	TRUE	1
Q96FE7	113791	PIK3IP1		TRUE	FALSE	FALSE	TRUE	1
Q96FJ2	140735	DYNLL2		FALSE	FALSE	FALSE	TRUE	0
Q96FL8	55244	SLC47A1		TRUE	FALSE	FALSE	TRUE	1
Q96FN4	221184	CPNE2		FALSE	FALSE	FALSE	TRUE	0
Q96FQ6	140576	S100A16		FALSE	FALSE	FALSE	TRUE	0
Q96FT7	55515	ASIC4		TRUE	FALSE	FALSE	TRUE	1
Q96FV3	26262	TSPAN17		TRUE	FALSE	FALSE	TRUE	1
Q96FX8	64065	PERP		FALSE	FALSE	FALSE	TRUE	0
Q96G23	29956	CERS2	2 - putative	FALSE	FALSE	FALSE	FALSE	1
Q96G30	112609	MRAP2		FALSE	FALSE	FALSE	TRUE	0
Q96G91	5032	P2RY11	1 - high confidence	TRUE	FALSE	FALSE	TRUE	2
Q96G97	26580	BSCL2	2 - putative	FALSE	FALSE	FALSE	FALSE	1
Q96GC9	81671	VMP1		FALSE	FALSE	FALSE	TRUE	0
Q96GD0	57026	PDXP		FALSE	FALSE	FALSE	TRUE	0
Q96GM1	64748	PLPPR2		FALSE	FALSE	FALSE	TRUE	0
Q96GP6	91179	SCARF2	1 - high confidence	TRUE	FALSE	FALSE	FALSE	2
Q96GR2	23205	ACSBG1		FALSE	FALSE	FALSE	TRUE	0
Q96GS6	81926	ABHD17A		FALSE	FALSE	FALSE	TRUE	0
Q96GW7	63827	BCAN	1 - high confidence	TRUE	TRUE	FALSE	FALSE	3
