Gene Name	UniProt	GeneID	GO cell surface	GO plasma membrane	GeneID - human	Gene Name - human	UniProt - human	CSPA category	Surfaceome	CRISPR	GO cell surface - human	GO plasma membrane - human	Num cell surface evidence	Num plasma membrane evidence
ILDR1	F6RE05;F6RE17		FALSE	TRUE	286676	ILDR1	Q86SU0		TRUE	FALSE	FALSE	TRUE	1	2
POPDC2	F6RE89		FALSE	TRUE	64091	POPDC2	Q9HBU9		FALSE	FALSE	FALSE	TRUE	0	2
LHFPL1	F6REB8		FALSE	FALSE	340596	LHFPL1	Q86WI0		TRUE	FALSE	FALSE	FALSE	1	0
MMP17	F6RGQ6		FALSE	FALSE	4326	MMP17	Q9ULZ9		TRUE	FALSE	FALSE	TRUE	1	1
OR2T27	F6RH00		FALSE	TRUE	403239	OR2T27	Q8NH04		TRUE	FALSE	FALSE	TRUE	1	2
NRN1L	F6RNB5		FALSE	TRUE	123904	NRN1L	Q496H8		TRUE	FALSE	FALSE	TRUE	1	2
SGCD	F6RNT8		FALSE	TRUE	6444	SGCD	Q92629	1 - high confidence	TRUE	FALSE	FALSE	TRUE	2	2
APCDD1L	F6RP95		FALSE	TRUE	164284	APCDD1L	Q8NCL9		FALSE	FALSE	FALSE	TRUE	0	2
CDH3	F6RPA3		FALSE	TRUE	1001	CDH3	P22223	1 - high confidence	TRUE	FALSE	TRUE	TRUE	3	2
MUC15	F6RSC7;F6RSD6		FALSE	FALSE	143662	MUC15	Q8N387		TRUE	FALSE	FALSE	TRUE	1	1
PI16	F6RSK7		FALSE	FALSE	221476	PI16	Q6UXB8	1 - high confidence	TRUE	FALSE	FALSE	FALSE	2	0
VEGFC	F6RSV5		FALSE	FALSE	7424	VEGFC	P49767	1 - high confidence	FALSE	FALSE	FALSE	FALSE	1	0
BMP1	F6RTG5;F6RTJ2		FALSE	FALSE	649	BMP1	P13497	1 - high confidence	FALSE	FALSE	FALSE	FALSE	1	0
SLC13A5	F6RTR5;G0X6X6	713292	FALSE	TRUE	284111	SLC13A5	Q86YT5		FALSE	FALSE	FALSE	TRUE	0	2
BTN3A3	F6RTU9		TRUE	TRUE	10384	BTN3A3	O00478	1 - high confidence	TRUE	FALSE	TRUE	TRUE	4	2
NLGN1	F6RUL6		FALSE	TRUE	22871	NLGN1	Q8N2Q7	1 - high confidence	TRUE	TRUE	TRUE	TRUE	4	2
IL4R	F6RUR0		FALSE	FALSE	3566	IL4R	P24394	1 - high confidence	TRUE	FALSE	FALSE	TRUE	2	1
COA6	F6RUZ2	718775	FALSE	TRUE	388753	COA6	Q5JTJ3		FALSE	FALSE	FALSE	TRUE	0	2
SLC4A7	F6RVT7;F6RVW4		FALSE	TRUE	9497	SLC4A7	Q9Y6M7	1 - high confidence	TRUE	FALSE	FALSE	TRUE	2	2
SLC46A3	F6RXC8;F6RXD5		FALSE	FALSE	283537	SLC46A3	Q7Z3Q1		TRUE	FALSE	FALSE	FALSE	1	0
PLXNA2	F6RXZ3		FALSE	TRUE	5362	PLXNA2	O75051	1 - high confidence	TRUE	FALSE	FALSE	TRUE	2	2
AIMP1	F6RYT0	695147	TRUE	FALSE	9255	AIMP1	Q12904		FALSE	FALSE	TRUE	FALSE	2	0
OR56A1	F6RZB6		FALSE	TRUE	120796	OR56A1	Q8NGH5		TRUE	FALSE	FALSE	TRUE	1	2
SQOR	F6S067		FALSE	FALSE	58472	SQOR	Q9Y6N5	3 - unspecific	FALSE	FALSE	FALSE	FALSE	1	0
XKR4	F6S0I2		FALSE	TRUE	114786	XKR4	Q5GH76		FALSE	FALSE	FALSE	TRUE	0	2
PCDHGC3	F6S210		FALSE	TRUE	5098	PCDHGC3	Q9UN70	1 - high confidence	TRUE	FALSE	FALSE	TRUE	2	2
IL17RA	F6S2R4		FALSE	FALSE	23765	IL17RA	Q96F46	1 - high confidence	TRUE	FALSE	FALSE	TRUE	2	1
CIZ1	F6S4D7;F6S4F6		FALSE	TRUE	25792	CIZ1	Q9ULV3		FALSE	FALSE	FALSE	TRUE	0	2
SLC8A1	F6S4E7		FALSE	TRUE	6546	SLC8A1	P32418	1 - high confidence	TRUE	FALSE	FALSE	TRUE	2	2
KCND1	F6S4U3		FALSE	TRUE	3750	KCND1	Q9NSA2		FALSE	FALSE	FALSE	TRUE	0	2
WWOX	F6S5M5		FALSE	TRUE		WWOX			FALSE	FALSE	FALSE	FALSE	0	1
CATSPERB	F6S6F1		FALSE	TRUE	79820	CATSPERB	Q9H7T0		FALSE	FALSE	FALSE	TRUE	0	2
S100G	F6S7A0		FALSE	TRUE	795	S100G	P29377		FALSE	FALSE	FALSE	TRUE	0	2
TCAF2	F6S7K5;F6S7P5		FALSE	TRUE	285966	TCAF2	A6NFQ2		FALSE	FALSE	FALSE	TRUE	0	2
RET	F6S7W7		FALSE	TRUE	5979	RET	P07949	1 - high confidence	TRUE	FALSE	FALSE	TRUE	2	2
CTSZ	F6S8W9		FALSE	FALSE	1522	CTSZ	Q9UBR2		FALSE	FALSE	TRUE	TRUE	1	1
ACVR1C	F6S9J1;F6S9M0		FALSE	TRUE	130399	ACVR1C	Q8NER5		TRUE	FALSE	FALSE	TRUE	1	2
FILIP1	F6SBM7		FALSE	TRUE	27145	FILIP1	Q7Z7B0		FALSE	FALSE	FALSE	TRUE	0	2
BBS4	F6SCB7;F7GQ54		FALSE	TRUE	585	BBS4	Q96RK4		FALSE	FALSE	FALSE	TRUE	0	2
PANX1	F6SDC5		FALSE	TRUE	24145	PANX1	Q96RD7	1 - high confidence	TRUE	FALSE	FALSE	TRUE	2	2
HEPHL1	F6SDG6		FALSE	TRUE	341208	HEPHL1	Q6MZM0		TRUE	FALSE	FALSE	TRUE	1	2
BCR	F6SE57;F6Y8F5;F7HB27		FALSE	TRUE	613	BCR	P11274		FALSE	FALSE	FALSE	TRUE	0	2
KRAS	F6SFG7;F6SG80;F6VGN0	707977	FALSE	TRUE	3845	KRAS	P01116		FALSE	FALSE	FALSE	TRUE	0	2
ADAM9	F6SG12;F6SGL0;F6WJ32		FALSE	FALSE	8754	ADAM9	Q13443	1 - high confidence	TRUE	TRUE	TRUE	TRUE	4	1
CELSR2	F6SGH4		FALSE	TRUE	1952	CELSR2	Q9HCU4	1 - high confidence	TRUE	FALSE	FALSE	TRUE	2	2
ATP7A	F6SGI3		FALSE	TRUE	538	ATP7A	Q04656		FALSE	FALSE	FALSE	TRUE	0	2
F10	F6SHG6;F7HM21		FALSE	FALSE	2159	F10	P00742		FALSE	TRUE	TRUE	TRUE	2	1
ATP5F1B	F6SIE0		FALSE	FALSE	506	ATP5F1B	P06576		FALSE	TRUE	TRUE	TRUE	2	1
PHB2	F6SIL6		TRUE	FALSE	11331	PHB2	Q99623	3 - unspecific	FALSE	FALSE	TRUE	FALSE	3	0
MIA3	F6SJ00;F7G9R8		FALSE	FALSE	375056	MIA3	Q5JRA6	1 - high confidence	FALSE	FALSE	FALSE	FALSE	1	0
OR5M3	F6SJH6		FALSE	TRUE	219482	OR5M3	Q8NGP4		TRUE	FALSE	FALSE	TRUE	1	2
OR8U1	F6SJI3		FALSE	TRUE	219417	OR8U1	Q8NH10		TRUE	FALSE	FALSE	TRUE	1	2
SLC1A7	F6SJQ8		FALSE	FALSE	6512	SLC1A7	O00341		TRUE	FALSE	FALSE	TRUE	1	1
OR8J1	F6SJW8		FALSE	TRUE	219477	OR8J1	Q8NGP2		TRUE	FALSE	FALSE	TRUE	1	2
SEMA4C	F6SK54		FALSE	TRUE	54910	SEMA4C	Q9C0C4	1 - high confidence	TRUE	FALSE	FALSE	TRUE	2	2
IRS4	F6SL50		FALSE	TRUE	8471	IRS4	O14654		FALSE	FALSE	FALSE	TRUE	0	2
SERPINA3	F6SL92		FALSE	FALSE	12	SERPINA3	P01011	1 - high confidence	FALSE	FALSE	FALSE	FALSE	1	0
P2RY4	F6SLS0		FALSE	FALSE	5030	P2RY4	P51582		TRUE	FALSE	FALSE	TRUE	1	1
GPR33	F6SMH9		FALSE	FALSE	2856	GPR33	Q49SQ1		TRUE	FALSE	FALSE	TRUE	1	1
NCR2	F6SP50		TRUE	FALSE	9436	NCR2	O95944		TRUE	FALSE	TRUE	TRUE	3	1
SLC23A1	F6SQR3		FALSE	TRUE	9963	SLC23A1	Q9UHI7		TRUE	FALSE	FALSE	TRUE	1	2
LMAN1	F6SS58		FALSE	FALSE	3998	LMAN1	P49257		FALSE	TRUE	FALSE	FALSE	1	0
TMEM211	F6SSC5	711801	FALSE	FALSE	255349	TMEM211	Q6ICI0		TRUE	FALSE	FALSE	FALSE	1	0
NRDC	F6SU84;G7MGZ7;H9FUZ3	106998623	FALSE	FALSE	4898	NRDC	O43847		FALSE	TRUE	TRUE	FALSE	2	0
EXO1	F6SUN2		FALSE	TRUE	9156	EXO1	Q9UQ84		FALSE	FALSE	FALSE	TRUE	0	2
WWC1	F6SW62		FALSE	TRUE	23286	WWC1	Q8IX03		FALSE	FALSE	FALSE	TRUE	0	2
CACNB2	F6SWF4;F6SWG5;F6SWH6		FALSE	TRUE	783	CACNB2	Q08289		FALSE	FALSE	FALSE	TRUE	0	2
XKR9	F6SX06		FALSE	TRUE	389668	XKR9	Q5GH70		FALSE	FALSE	FALSE	TRUE	0	2
CALHM5	F6SXK2		FALSE	TRUE	254228	CALHM5	Q8N5C1		TRUE	FALSE	FALSE	TRUE	1	2
PKHD1L1	F6SXR1		FALSE	FALSE	93035	PKHD1L1	Q86WI1	1 - high confidence	TRUE	FALSE	FALSE	FALSE	2	0
DUSP15	F6SXX3;H9FPW5	100431027	FALSE	TRUE	128853	DUSP15	Q9H1R2		FALSE	FALSE	FALSE	TRUE	0	2
CD19	F6SY23		FALSE	FALSE	930	CD19	P15391	1 - high confidence	TRUE	TRUE	TRUE	TRUE	4	1
HTR3C	F6SYE8		FALSE	TRUE	170572	HTR3C	Q8WXA8		TRUE	FALSE	FALSE	TRUE	1	2
SHISA9	F6SYT7		FALSE	TRUE	729993	SHISA9	B4DS77		TRUE	FALSE	FALSE	TRUE	1	2
SLC26A4	F6T116		FALSE	TRUE	5172	SLC26A4	O43511		TRUE	FALSE	FALSE	TRUE	1	2
SEMA3A	F6T171		FALSE	FALSE	10371	SEMA3A	Q14563	1 - high confidence	FALSE	FALSE	FALSE	TRUE	1	1
CIP2A	F6T1A3		FALSE	TRUE	57650	CIP2A	Q8TCG1		FALSE	FALSE	FALSE	TRUE	0	2
KCNK4	F6T245		FALSE	TRUE	50801	KCNK4	Q9NYG8		FALSE	FALSE	FALSE	TRUE	0	2
NRG2	F6T2F6;F6T2G3;F6T2Z6	694995	FALSE	FALSE	9542	NRG2	O14511		TRUE	FALSE	FALSE	TRUE	1	1
KCNK7	F6T3H6		FALSE	TRUE	10089	KCNK7	Q9Y2U2		FALSE	FALSE	FALSE	TRUE	0	2
ARRDC2	F6T3J3;F6Z5P8		FALSE	TRUE	27106	ARRDC2	Q8TBH0		FALSE	FALSE	FALSE	TRUE	0	2
LRRC7	F6T533		FALSE	TRUE		LRRC7	Q96NW7		FALSE	FALSE	FALSE	TRUE	0	2
OR52A1	F6T5E8		FALSE	TRUE	23538	OR52A1	Q9UKL2		TRUE	FALSE	FALSE	TRUE	1	2
ITGAL	F6T5M4		TRUE	TRUE	3683	ITGAL	P20701	1 - high confidence	TRUE	TRUE	TRUE	TRUE	5	2
SLC4A5	F6T693;F6T6A4		FALSE	TRUE	57835	SLC4A5	Q9BY07		TRUE	FALSE	FALSE	TRUE	1	2
RXFP1	F6T6R8;F6T6S6		FALSE	TRUE	59350	RXFP1	Q9HBX9		TRUE	FALSE	FALSE	TRUE	1	2
TBC1D10A	F6T861;F7GBS3;F7GES7;I0FHJ4	107000642;715407	FALSE	TRUE	83874	TBC1D10A	Q9BXI6		FALSE	FALSE	FALSE	TRUE	0	2
SLC35G2	F6TAG1		FALSE	TRUE	80723	SLC35G2	Q8TBE7		FALSE	FALSE	FALSE	TRUE	0	2
UTS2R	F6TAU1		FALSE	TRUE	2837	UTS2R	Q9UKP6		TRUE	FALSE	FALSE	TRUE	1	2
SLC41A3	F6TAX8		FALSE	FALSE	54946	SLC41A3	Q96GZ6		TRUE	FALSE	FALSE	TRUE	1	1
UPK3A	F6TBY3		FALSE	TRUE	7380	UPK3A	O75631		TRUE	FALSE	FALSE	TRUE	1	2
CLEC17A	F6TCN6		TRUE	FALSE	388512	CLEC17A	Q6ZS10	2 - putative	TRUE	TRUE	TRUE	FALSE	5	0
ACP2	F6TCU1		FALSE	FALSE	53	ACP2	P11117	1 - high confidence	TRUE	FALSE	FALSE	FALSE	2	0
OGN	F6TE11		FALSE	FALSE	4969	OGN	P20774	1 - high confidence	FALSE	FALSE	FALSE	FALSE	1	0
LGR6	F6TE88		FALSE	TRUE	59352	LGR6	Q9HBX8		TRUE	FALSE	FALSE	TRUE	1	2
PTPN7	F6TEC2;F7FR01		FALSE	TRUE	5778	PTPN7	P35236		FALSE	FALSE	FALSE	TRUE	0	2
SLC30A1	F6TFE8		FALSE	TRUE	7779	SLC30A1	Q9Y6M5		TRUE	FALSE	FALSE	TRUE	1	2
LTB4R2	F6TFK0		FALSE	TRUE	56413	LTB4R2	Q9NPC1		TRUE	FALSE	FALSE	TRUE	1	2
IL15	F6TFU5		FALSE	FALSE	3600	IL15	P40933		FALSE	FALSE	TRUE	FALSE	1	0
DLL3	F6TFV4		FALSE	TRUE	10683	DLL3	Q9NYJ7		TRUE	FALSE	FALSE	TRUE	1	2
ENPP3	F6TH66		TRUE	TRUE	5169	ENPP3	O14638	1 - high confidence	FALSE	FALSE	TRUE	TRUE	3	2
RIPK1	F6THC2		FALSE	TRUE	8737	RIPK1	Q13546		FALSE	FALSE	FALSE	TRUE	0	2
VSIG2	F6THF4		FALSE	FALSE	23584	VSIG2	Q96IQ7		TRUE	FALSE	FALSE	TRUE	1	1
OR8A1	F6THP1		FALSE	TRUE	390275	OR8A1	Q8NGG7		TRUE	FALSE	FALSE	TRUE	1	2
FRMPD1	F6TKH6		FALSE	TRUE	22844	FRMPD1	Q5SYB0		FALSE	FALSE	FALSE	TRUE	0	2
EDA2R	F6TM24;F6TM31		FALSE	TRUE	60401	EDA2R	Q9HAV5		TRUE	FALSE	FALSE	TRUE	1	2
SLC12A6	F6TMR9;F6VTM4;F7H2L4		FALSE	TRUE	9990	SLC12A6	Q9UHW9	1 - high confidence	TRUE	FALSE	FALSE	TRUE	2	2
MYADML2	F6TMZ1		FALSE	FALSE	255275	MYADML2	A6NDP7		TRUE	FALSE	FALSE	FALSE	1	0
SLC26A2	F6TNJ1		FALSE	TRUE	1836	SLC26A2	P50443	2 - putative	TRUE	FALSE	FALSE	TRUE	2	2
SLC16A3	F6TNP3		FALSE	TRUE	9123	SLC16A3	O15427		FALSE	FALSE	FALSE	TRUE	0	2
ICAM5	F6TPB6		FALSE	TRUE	7087	ICAM5	Q9UMF0	1 - high confidence	TRUE	TRUE	FALSE	TRUE	3	2
PTGER1	F6TQR8		FALSE	TRUE	5731	PTGER1	P34995		TRUE	FALSE	FALSE	TRUE	1	2
CD1D	F6TR81		TRUE	TRUE	912	CD1D	P15813	1 - high confidence	TRUE	TRUE	TRUE	TRUE	5	2
SPPL3	F6TRI6;F7BL14		FALSE	TRUE	121665	SPPL3	Q8TCT6		FALSE	FALSE	FALSE	TRUE	0	2
SCTR	F6TRW6		FALSE	FALSE	6344	SCTR	P47872		TRUE	FALSE	FALSE	TRUE	1	1
PTPRJ	F6TSU2		TRUE	TRUE	5795	PTPRJ	Q12913	1 - high confidence	TRUE	TRUE	TRUE	TRUE	5	2
SLC2A8	F6TU81		FALSE	TRUE	29988	SLC2A8	Q9NY64		TRUE	FALSE	FALSE	TRUE	1	2
PTPRO	F6TUI9;F6TUJ8;F6YKI4	700811	FALSE	TRUE	5800	PTPRO	Q16827		TRUE	FALSE	FALSE	TRUE	1	2
RASGRP1	F6TUS1;F7H896		FALSE	TRUE	10125	RASGRP1	O95267		FALSE	FALSE	FALSE	TRUE	0	2
DPEP1	F6TVV6		FALSE	TRUE	1800	DPEP1	P16444	1 - high confidence	TRUE	FALSE	FALSE	TRUE	2	2
RAB40B	F6TWD4		FALSE	TRUE	10966	RAB40B	Q12829		FALSE	FALSE	FALSE	TRUE	0	2
SERPINB2	F6TWU5		FALSE	FALSE	5055	SERPINB2	P05120	1 - high confidence	FALSE	FALSE	FALSE	TRUE	1	1
CD99L2	F6TXL3		FALSE	FALSE	83692	CD99L2	Q8TCZ2		FALSE	FALSE	TRUE	TRUE	1	1
SPAM1	F6TY81		FALSE	FALSE	6677	SPAM1	P38567		TRUE	FALSE	FALSE	TRUE	1	1
RNPEP	F6TYZ5		FALSE	FALSE	6051	RNPEP	Q9H4A4		FALSE	TRUE	FALSE	TRUE	1	1
SHISA4	F6TZ63		FALSE	FALSE	149345	SHISA4	Q96DD7		TRUE	FALSE	FALSE	FALSE	1	0
TMPRSS11E	F6U032		FALSE	TRUE	28983	TMPRSS11E	Q9UL52		TRUE	FALSE	FALSE	TRUE	1	2
SERPINA1	F6U0C8		FALSE	FALSE	5265	SERPINA1	P01009	1 - high confidence	FALSE	FALSE	FALSE	FALSE	1	0
PLEKHG5	F6U0H1;F7GW00;F7GW05		FALSE	TRUE	57449	PLEKHG5	O94827		FALSE	FALSE	FALSE	TRUE	0	2
ANKS1B	F6U0T1;F6YRP8;F6YRR8;H9FXB9		FALSE	TRUE	56899	ANKS1B	Q7Z6G8		FALSE	FALSE	FALSE	TRUE	0	2
SLAMF8	F6U1K3		FALSE	FALSE	56833	SLAMF8	Q9P0V8		TRUE	FALSE	TRUE	FALSE	2	0
CD68	F6U2Q3		FALSE	FALSE	968	CD68	P34810	1 - high confidence	TRUE	FALSE	FALSE	TRUE	2	1
LOC706439	F6U325		FALSE	TRUE		LOC706439			FALSE	FALSE	FALSE	FALSE	0	1
COL25A1	F6U3F4		FALSE	TRUE	84570	COL25A1	Q9BXS0		FALSE	TRUE	FALSE	TRUE	1	2
SLC17A9	F6U477		FALSE	FALSE	63910	SLC17A9	Q9BYT1		TRUE	FALSE	FALSE	FALSE	1	0
C8A	F6U5Q9		FALSE	TRUE	731	C8A	P07357		FALSE	FALSE	FALSE	TRUE	0	2
ADGRF1	F6U5Y3		FALSE	TRUE	266977	ADGRF1	Q5T601	1 - high confidence	TRUE	FALSE	FALSE	TRUE	2	2
IL6R	F6U605		TRUE	TRUE	3570	IL6R	P08887		TRUE	FALSE	TRUE	TRUE	3	2
CTSV	F6U683		FALSE	FALSE	1515	CTSV	O60911	3 - unspecific	FALSE	TRUE	TRUE	TRUE	3	1
GGT6	F6U6A4		FALSE	FALSE	124975	GGT6	Q6P531		FALSE	TRUE	FALSE	FALSE	1	0
LRIT3	F6U6K6		FALSE	FALSE	345193	LRIT3	Q3SXY7		TRUE	FALSE	FALSE	FALSE	1	0
SLC22A7	F6U6V0		FALSE	FALSE	10864	SLC22A7	Q9Y694		TRUE	FALSE	FALSE	TRUE	1	1
VASP	F6U702;F6Z8F1		FALSE	TRUE	7408	VASP	P50552		FALSE	FALSE	FALSE	TRUE	0	2
DRD3	F6U709	100425047	FALSE	TRUE	1814	DRD3	P35462		TRUE	FALSE	FALSE	TRUE	1	2
FCRL6	F6U7P0;F6U7Q7		TRUE	TRUE	343413	FCRL6	Q6DN72	1 - high confidence	TRUE	TRUE	TRUE	TRUE	5	2
CHRNB1	F6U9J4		FALSE	TRUE	1140	CHRNB1	P11230		TRUE	FALSE	FALSE	TRUE	1	2
MFSD6L	F6UB16		FALSE	FALSE	162387	MFSD6L	Q8IWD5		TRUE	FALSE	FALSE	FALSE	1	0
NLGN3	F6UBT7;G7NRV3;H9FML3;Q8WMH2	574216	TRUE	TRUE	54413	NLGN3	Q9NZ94		TRUE	TRUE	TRUE	TRUE	4	2
CXCR3	F6UC75		TRUE	TRUE	2833	CXCR3	P49682	1 - high confidence	TRUE	TRUE	TRUE	TRUE	5	2
ARL14	F6UCL3		FALSE	TRUE	80117	ARL14	Q8N4G2		FALSE	FALSE	FALSE	TRUE	0	2
AMBN	F6UDJ4		FALSE	FALSE	258	AMBN	Q9NP70		FALSE	TRUE	FALSE	FALSE	1	0
UNC5B	F6UDU4;F6UDV7		FALSE	FALSE	219699	UNC5B	Q8IZJ1	1 - high confidence	TRUE	FALSE	FALSE	TRUE	2	1
GOT2	F6UDV1		FALSE	TRUE	2806	GOT2	P00505		FALSE	FALSE	TRUE	TRUE	1	2
PDS5A	F6UEY4;H9ENX0	699864	FALSE	TRUE	23244	PDS5A	Q29RF7		FALSE	FALSE	FALSE	TRUE	0	2
ASTN2	F6UFH1;F6ZUE2;F7HU42		FALSE	FALSE	23245	ASTN2	O75129		TRUE	FALSE	FALSE	FALSE	1	0
SPINT2	F6UFK3		FALSE	FALSE	10653	SPINT2	O43291		TRUE	FALSE	FALSE	TRUE	1	1
RAMP2	F6UGD5		TRUE	TRUE	10266	RAMP2	O60895		TRUE	TRUE	TRUE	TRUE	4	2
TSPAN16	F6UGR0		FALSE	TRUE	26526	TSPAN16	Q9UKR8		FALSE	FALSE	FALSE	TRUE	0	2
GSG1L2	F6UH51		FALSE	TRUE	644070	GSG1L2	A8MUP6		TRUE	FALSE	FALSE	TRUE	1	2
NPSR1	F6UH92		FALSE	TRUE	387129	NPSR1	Q6W5P4		TRUE	FALSE	FALSE	TRUE	1	2
CD1A	F6UJC1		FALSE	FALSE	909	CD1A	P06126		TRUE	FALSE	TRUE	TRUE	2	1
SLC12A2	F6UJN6		FALSE	FALSE	6558	SLC12A2	P55011	2 - putative	TRUE	FALSE	FALSE	TRUE	2	1
EMILIN2	F6UKQ5		FALSE	FALSE	84034	EMILIN2	Q9BXX0	1 - high confidence	FALSE	FALSE	FALSE	FALSE	1	0
GRIN2D	F6UKT3		FALSE	TRUE	2906	GRIN2D	O15399		TRUE	FALSE	FALSE	TRUE	1	2
SLC5A8	F6UL62		FALSE	FALSE	160728	SLC5A8	Q8N695		TRUE	FALSE	FALSE	TRUE	1	1
CDAN1	F6UL93;F6ULA2		FALSE	TRUE	146059	CDAN1	Q8IWY9		FALSE	FALSE	FALSE	TRUE	0	2
HEPACAM2	F6ULD0;F6ULT6		FALSE	FALSE	253012	HEPACAM2	A8MVW5	1 - high confidence	TRUE	FALSE	FALSE	FALSE	2	0
GLDN	F6ULJ2		TRUE	TRUE	342035	GLDN	Q6ZMI3		TRUE	FALSE	TRUE	TRUE	3	2
APOH	F6UM69		TRUE	FALSE	350	APOH	P02749	1 - high confidence	FALSE	TRUE	TRUE	FALSE	4	0
LILRB5	F6UMT2		FALSE	FALSE	10990	LILRB5	O75023		TRUE	FALSE	FALSE	FALSE	1	0
PACC1	F6UN26;G7MEL9	716268	FALSE	TRUE	55248	PACC1	Q9H813	2 - putative	FALSE	FALSE	TRUE	TRUE	2	2
LILRA1	F6UNA0		FALSE	FALSE	11024	LILRA1	O75019	1 - high confidence	TRUE	FALSE	FALSE	TRUE	2	1
LSR	F6UPF5;F6UVZ7		FALSE	TRUE	51599	LSR	Q86X29		FALSE	FALSE	FALSE	TRUE	0	2
SACM1L	F6UPL3;F7CVR8;F7CVU8		FALSE	TRUE		SACM1L			FALSE	FALSE	FALSE	FALSE	0	1
RPL9	F6UQR0	699362	FALSE	FALSE	6133	RPL9	P32969	3 - unspecific	FALSE	FALSE	FALSE	FALSE	1	0
NTSR2	F6US35		FALSE	FALSE	23620	NTSR2	O95665		TRUE	FALSE	FALSE	TRUE	1	1
INSC	F6US75;F6XN29		FALSE	TRUE	387755	INSC	Q1MX18		FALSE	FALSE	FALSE	TRUE	0	2
NPY5R	F6UT05		FALSE	FALSE	4889	NPY5R	Q15761		TRUE	FALSE	FALSE	TRUE	1	1
OR2B11	F6UUZ9		FALSE	TRUE	127623	OR2B11	Q5JQS5		TRUE	FALSE	FALSE	TRUE	1	2
MDGA2	F6UV41;F6UV60		FALSE	FALSE	161357	MDGA2	Q7Z553		TRUE	FALSE	FALSE	TRUE	1	1
ABCB9	F6UW28;F7GK16;F7GK20		FALSE	FALSE	23457	ABCB9	Q9NP78		TRUE	FALSE	FALSE	FALSE	1	0
ARMH4	F6UWP6		FALSE	FALSE	145407	ARMH4	Q86TY3		TRUE	FALSE	FALSE	FALSE	1	0
STOML3	F6UXM2		FALSE	TRUE	161003	STOML3	Q8TAV4		FALSE	FALSE	FALSE	TRUE	0	2
ZP4	F6UXP5		FALSE	FALSE	57829	ZP4	Q12836	1 - high confidence	TRUE	FALSE	FALSE	TRUE	2	1
IL12A	F6UYA2		FALSE	FALSE	3592	IL12A	P29459		FALSE	FALSE	TRUE	FALSE	1	0
SYT11	F6UYD0		FALSE	FALSE	23208	SYT11	Q9BT88		FALSE	TRUE	FALSE	TRUE	1	1
SEMA6A	F6UYW0		FALSE	FALSE	57556	SEMA6A	Q9H2E6		TRUE	FALSE	FALSE	TRUE	1	1
KAZN	F6UZD0		FALSE	TRUE	23254	KAZN	Q674X7		FALSE	FALSE	FALSE	TRUE	0	2
STX12	F6V089;F7E1T5		FALSE	FALSE	23673	STX12	Q86Y82		FALSE	TRUE	FALSE	FALSE	1	0
POU2F3	F6V098		FALSE	TRUE	25833	POU2F3	Q9UKI9		FALSE	FALSE	FALSE	TRUE	0	2
NFASC	F6V2N5;F6V387;F6V3J7		FALSE	FALSE	23114	NFASC	O94856	1 - high confidence	TRUE	FALSE	FALSE	TRUE	2	1
EVI2A	F6V2R2		FALSE	FALSE	2123	EVI2A	P22794	1 - high confidence	TRUE	FALSE	FALSE	FALSE	2	0
MAGI1	F6V3H6	698092	FALSE	TRUE	9223	MAGI1	Q96QZ7		FALSE	TRUE	FALSE	TRUE	1	2
AGER	F6V5J8;F7HCU4;F7HEW4;F7HEW8		FALSE	TRUE	177	AGER	Q15109		TRUE	FALSE	TRUE	TRUE	2	2
CD5	F6V5Q9		FALSE	TRUE	921	CD5	P06127	1 - high confidence	TRUE	TRUE	TRUE	TRUE	4	2
CNTN5	F6V5U5		FALSE	TRUE	53942	CNTN5	O94779		TRUE	FALSE	FALSE	TRUE	1	2
IFNLR1	F6V6R9		FALSE	TRUE	163702	IFNLR1	Q8IU57		TRUE	FALSE	FALSE	TRUE	1	2
TDG	F6V7N0		FALSE	TRUE	6996	TDG	Q13569		FALSE	FALSE	FALSE	TRUE	0	2
OR4K1	F6V818		FALSE	TRUE	79544	OR4K1	Q8NGD4		TRUE	FALSE	FALSE	TRUE	1	2
OLFML2B	F6V8S1		FALSE	FALSE	25903	OLFML2B	Q68BL8	1 - high confidence	FALSE	FALSE	FALSE	FALSE	1	0
OLFML2A	F6V8V3;F6V910		FALSE	FALSE	169611	OLFML2A	Q68BL7	1 - high confidence	FALSE	FALSE	FALSE	FALSE	1	0
SCNN1A	F6V9V4		FALSE	TRUE	6337	SCNN1A	P37088		TRUE	TRUE	FALSE	TRUE	2	2
TNFSF9	F6VA70		FALSE	TRUE	8744	TNFSF9	P41273		FALSE	FALSE	FALSE	TRUE	0	2
CLDN20	F6VAG1		FALSE	TRUE	49861	CLDN20	P56880		TRUE	FALSE	FALSE	TRUE	1	2
GPR156	F6VAL2		FALSE	TRUE	165829	GPR156	Q8NFN8		TRUE	FALSE	FALSE	TRUE	1	2
CDH16	F6VCS5		FALSE	TRUE	1014	CDH16	O75309		TRUE	TRUE	FALSE	TRUE	2	2
PKD1L3	F6VDN0		FALSE	TRUE	342372	PKD1L3	Q7Z443		TRUE	TRUE	FALSE	TRUE	2	2
CLEC9A	F6VDW9		TRUE	FALSE	283420	CLEC9A	Q6UXN8		TRUE	TRUE	TRUE	FALSE	4	0
XKR5	F6VF90		FALSE	TRUE	389610	XKR5	Q6UX68		FALSE	FALSE	FALSE	TRUE	0	2
