UniProt	GeneID	Gene Name	GO cell surface	GO plasma membrane	GeneID - human	Gene Name - human	UniProt - human	CSPA category	Surfaceome	CRISPR	GO cell surface - human	GO plasma membrane - human	Num cell surface evidence	Num plasma membrane evidence
F7DCB4		ZP2	FALSE	TRUE	7783	ZP2	Q05996		TRUE	FALSE	FALSE	TRUE	1	2
F7DCH3		ARID2	FALSE	TRUE	196528	ARID2	Q68CP9		FALSE	FALSE	FALSE	TRUE	0	2
F7DDV8		TNFRSF18	FALSE	TRUE	8784	TNFRSF18	Q9Y5U5		TRUE	FALSE	FALSE	TRUE	1	2
F7DDX3		TNFRSF18	FALSE	TRUE	8784	TNFRSF18	Q9Y5U5		TRUE	FALSE	FALSE	TRUE	1	2
F7DE94		IRS2	FALSE	TRUE	8660	IRS2	Q9Y4H2		FALSE	FALSE	FALSE	TRUE	0	2
F7DED1		IGDCC3	FALSE	TRUE	9543	IGDCC3	Q8IVU1		TRUE	FALSE	FALSE	TRUE	1	2
F7DEQ8		ATP10D	FALSE	TRUE	57205	ATP10D	Q9P241		FALSE	FALSE	FALSE	TRUE	0	2
F7DES2		GABRB3	FALSE	TRUE	2562	GABRB3	P28472	1 - high confidence	TRUE	FALSE	FALSE	TRUE	2	2
F7DGH7		IL13	TRUE	TRUE	3596	IL13	P35225		FALSE	TRUE	TRUE	TRUE	3	2
F7DGM2		CDH4	TRUE	TRUE	1002	CDH4	P55283	1 - high confidence	TRUE	FALSE	TRUE	TRUE	4	2
F7DHR8		TF	TRUE	TRUE	7018	TF	P02787	1 - high confidence	FALSE	FALSE	TRUE	TRUE	3	2
F7DI06		CLDN14	FALSE	TRUE	23562	CLDN14	O95500		FALSE	FALSE	FALSE	TRUE	0	2
F7DI64		MYO1G	FALSE	TRUE	64005	MYO1G	B0I1T2		FALSE	FALSE	FALSE	TRUE	0	2
F7DI84		MYO1G	FALSE	TRUE	64005	MYO1G	B0I1T2		FALSE	FALSE	FALSE	TRUE	0	2
F7DIQ3		LEPR	TRUE	TRUE	3953	LEPR	P48357	1 - high confidence	TRUE	FALSE	TRUE	TRUE	4	2
F7DJ75		NTRK1	TRUE	TRUE	4914	NTRK1	P04629	1 - high confidence	TRUE	TRUE	TRUE	TRUE	5	2
F7DJ84		NTRK1	FALSE	TRUE	4914	NTRK1	P04629	1 - high confidence	TRUE	TRUE	TRUE	TRUE	4	2
F7DJG8		ZNF804A	FALSE	TRUE	91752	ZNF804A	Q7Z570		FALSE	FALSE	FALSE	TRUE	0	2
F7DJJ9		PTPRZ1	FALSE	TRUE	5803	PTPRZ1	P23471	1 - high confidence	TRUE	FALSE	FALSE	TRUE	2	2
F7DJN8		ABR	FALSE	TRUE	29	ABR	Q12979		FALSE	FALSE	FALSE	TRUE	0	2
F7DL15		LIN7C	FALSE	TRUE	55327	LIN7C	Q9NUP9		FALSE	FALSE	FALSE	TRUE	0	2
F7DL70		ADCY7	FALSE	TRUE	113	ADCY7	P51828	2 - putative	TRUE	FALSE	FALSE	TRUE	2	2
F7DL75		GP6	FALSE	TRUE	51206	GP6	Q9HCN6		TRUE	FALSE	TRUE	TRUE	2	2
F7DLP4		ADRA1A	FALSE	TRUE	148	ADRA1A	P35348		TRUE	FALSE	FALSE	TRUE	1	2
F7DM14		EPHB1	FALSE	TRUE	2047	EPHB1	P54762	1 - high confidence	TRUE	FALSE	FALSE	TRUE	2	2
F7DM27		EPHB2	FALSE	TRUE	2048	EPHB2	P29323	1 - high confidence	TRUE	FALSE	FALSE	TRUE	2	2
F7DMQ2		SNX9	FALSE	TRUE	51429	SNX9	Q9Y5X1		FALSE	FALSE	FALSE	TRUE	0	2
F7DN11		PDCD1LG2	TRUE	TRUE	80380	PDCD1LG2	Q9BQ51	1 - high confidence	TRUE	FALSE	TRUE	TRUE	4	2
F7DN38		CTNNA1	FALSE	TRUE	1495	CTNNA1	P35221		FALSE	FALSE	FALSE	TRUE	0	2
F7DNG4		CLSTN3	TRUE	TRUE	9746	CLSTN3	Q9BQT9		TRUE	FALSE	TRUE	TRUE	3	2
F7DNM3		RASA1	FALSE	TRUE	5921	RASA1	P20936		FALSE	TRUE	FALSE	TRUE	1	2
F7DNS6		STX1B	FALSE	TRUE	112755	STX1B	P61266		FALSE	TRUE	FALSE	TRUE	1	2
F7DP36		PMS2	FALSE	TRUE	5395	PMS2	P54278		FALSE	FALSE	FALSE	TRUE	0	2
F7DPJ6		SLC27A5	FALSE	TRUE	10998	SLC27A5	Q9Y2P5		FALSE	FALSE	FALSE	TRUE	0	2
F7DQ72		NOX3	FALSE	TRUE	50508	NOX3	Q9HBY0		FALSE	FALSE	FALSE	TRUE	0	2
F7DQL5		ALPI	FALSE	TRUE	248	ALPI	P09923		TRUE	FALSE	FALSE	TRUE	1	2
F7DQZ5		DUOX1	FALSE	TRUE	53905	DUOX1	Q9NRD9		TRUE	FALSE	TRUE	TRUE	2	2
F7DR65		TRPV1	FALSE	TRUE	7442	TRPV1	Q8NER1		FALSE	FALSE	TRUE	TRUE	1	2
F7DRB1		ITGAE	TRUE	TRUE	3682	ITGAE	P38570	1 - high confidence	TRUE	TRUE	TRUE	TRUE	5	2
F7DRD8		CDH10	TRUE	TRUE	1008	CDH10	Q9Y6N8	1 - high confidence	TRUE	FALSE	TRUE	TRUE	4	2
F7DS72	711718	KCNA1	TRUE	TRUE	3736	KCNA1	Q09470		FALSE	FALSE	TRUE	TRUE	2	2
F7DS92		FCGRT	TRUE	TRUE	2217	FCGRT	P55899	1 - high confidence	TRUE	FALSE	TRUE	TRUE	4	2
F7DTU4		RAB11FIP4	FALSE	TRUE	84440	RAB11FIP4	Q86YS3		FALSE	FALSE	FALSE	TRUE	0	2
F7DU31		OPN4	FALSE	TRUE	94233	OPN4	Q9UHM6		TRUE	FALSE	FALSE	TRUE	1	2
F7DV17		NMRK2	FALSE	TRUE	27231	NMRK2	Q9NPI5		FALSE	FALSE	FALSE	TRUE	0	2
F7DVI1		ODF4	FALSE	TRUE	146852	ODF4	Q2M2E3		FALSE	FALSE	FALSE	TRUE	0	2
F7DVM4		DUOX2	FALSE	TRUE	50506	DUOX2	Q9NRD8		TRUE	FALSE	TRUE	TRUE	2	2
F7DX07		CDH5	TRUE	TRUE	1003	CDH5	P33151	1 - high confidence	TRUE	TRUE	TRUE	TRUE	5	2
F7DXL7		CD8A	TRUE	TRUE	925	CD8A	P01732		TRUE	TRUE	TRUE	TRUE	4	2
F7DXP3	702536	P2RX4	FALSE	TRUE	5025	P2RX4	Q99571	2 - putative	TRUE	FALSE	FALSE	TRUE	2	2
F7DYQ9		JAM3	FALSE	TRUE	83700	JAM3	Q9BX67	1 - high confidence	TRUE	FALSE	FALSE	TRUE	2	2
F7DZ22		OR52A5	FALSE	TRUE	390054	OR52A5	Q9H2C5		TRUE	FALSE	FALSE	TRUE	1	2
F7DZF6		PRSS12	FALSE	TRUE	8492	PRSS12	P56730		FALSE	FALSE	FALSE	TRUE	0	2
F7E018		EPHA2	FALSE	TRUE	1969	EPHA2	P29317	1 - high confidence	TRUE	FALSE	TRUE	TRUE	3	2
F7E038		CLCNKB	FALSE	TRUE	1188	CLCNKB	P51801		TRUE	FALSE	FALSE	TRUE	1	2
F7E086		IL20RB	FALSE	TRUE	53833	IL20RB	Q6UXL0		TRUE	FALSE	FALSE	TRUE	1	2
F7E0W5		CD109	FALSE	TRUE	135228	CD109	Q6YHK3	1 - high confidence	TRUE	FALSE	TRUE	TRUE	3	2
F7E1R3		UMOD	FALSE	TRUE	7369	UMOD	P07911		TRUE	FALSE	FALSE	TRUE	1	2
F7E1W0		PCDH1	FALSE	TRUE	5097	PCDH1	Q08174	1 - high confidence	TRUE	FALSE	FALSE	TRUE	2	2
F7E2W0		SLC40A1	FALSE	TRUE	30061	SLC40A1	Q9NP59		TRUE	FALSE	FALSE	TRUE	1	2
F7E395		LGR4	FALSE	TRUE	55366	LGR4	Q9BXB1		TRUE	FALSE	FALSE	TRUE	1	2
F7E3K6		GLP1R	FALSE	TRUE	2740	GLP1R	P43220		TRUE	FALSE	FALSE	TRUE	1	2
F7E5E3		OR2Y1	FALSE	TRUE	134083	OR2Y1	Q8NGV0		TRUE	FALSE	FALSE	TRUE	1	2
F7E5P5		PALLD	FALSE	TRUE	23022	PALLD	Q8WX93		FALSE	FALSE	FALSE	TRUE	0	2
F7E5T7		SLCO2B1	FALSE	TRUE	11309	SLCO2B1	O94956		TRUE	FALSE	FALSE	TRUE	1	2
F7E6Z1		FAT2	FALSE	TRUE	2196	FAT2	Q9NYQ8		TRUE	FALSE	FALSE	TRUE	1	2
F7E7D0		SIPA1L3	FALSE	TRUE	23094	SIPA1L3	O60292		FALSE	FALSE	FALSE	TRUE	0	2
F7E7I7		ITGA2B	TRUE	TRUE	3674	ITGA2B	P08514	1 - high confidence	TRUE	TRUE	TRUE	TRUE	5	2
F7E7X4		GPNMB	FALSE	TRUE	10457	GPNMB	Q14956	1 - high confidence	TRUE	FALSE	FALSE	TRUE	2	2
F7E835		NOD1	FALSE	TRUE	10392	NOD1	Q9Y239		FALSE	FALSE	FALSE	TRUE	0	2
F7E8A0		GFRA2	FALSE	TRUE	2675	GFRA2	O00451	1 - high confidence	TRUE	FALSE	TRUE	TRUE	3	2
F7E8S5		PLXNB2	FALSE	TRUE	23654	PLXNB2	O15031	1 - high confidence	TRUE	FALSE	TRUE	TRUE	3	2
F7E939		SLCO2B1	FALSE	TRUE	11309	SLCO2B1	O94956		TRUE	FALSE	FALSE	TRUE	1	2
F7E981		NID2	FALSE	TRUE	22795	NID2	Q14112	1 - high confidence	FALSE	FALSE	FALSE	TRUE	1	2
F7E9F1		TENM2	FALSE	TRUE	57451	TENM2	Q9NT68	1 - high confidence	TRUE	FALSE	FALSE	TRUE	2	2
F7E9G3		MLC1	FALSE	TRUE	23209	MLC1	Q15049		FALSE	FALSE	FALSE	TRUE	0	2
F7E9T3		TLR4	FALSE	TRUE	7099	TLR4	O00206	1 - high confidence	TRUE	TRUE	TRUE	TRUE	4	2
F7EA55		TAS1R1	FALSE	TRUE	80835	TAS1R1	Q7RTX1		TRUE	FALSE	FALSE	TRUE	1	2
F7EA61		MYO7A	FALSE	TRUE	4647	MYO7A	Q13402		FALSE	FALSE	FALSE	TRUE	0	2
F7EA78		TRPC1	FALSE	TRUE	7220	TRPC1	P48995		FALSE	FALSE	FALSE	TRUE	0	2
F7EAD4		CLRN1	FALSE	TRUE	7401	CLRN1	P58418		TRUE	FALSE	FALSE	TRUE	1	2
F7EAH0		MICAL1	FALSE	TRUE	64780	MICAL1	Q8TDZ2		FALSE	FALSE	FALSE	TRUE	0	2
F7EBA3		ABCA2	FALSE	TRUE	20	ABCA2	Q9BZC7	2 - putative	TRUE	FALSE	FALSE	TRUE	2	2
F7EBE2		ATP10B	FALSE	TRUE	23120	ATP10B	O94823		FALSE	FALSE	FALSE	TRUE	0	2
F7EBU2		ANK3	FALSE	TRUE	288	ANK3	Q12955		FALSE	TRUE	TRUE	TRUE	2	2
F7ECV8		ROBO4	FALSE	TRUE	54538	ROBO4	Q8WZ75		FALSE	TRUE	FALSE	TRUE	1	2
F7ED27		MST1R	FALSE	TRUE	4486	MST1R	Q04912	1 - high confidence	TRUE	FALSE	TRUE	TRUE	3	2
F7ED36		ADGRL4	FALSE	TRUE	64123	ADGRL4	Q9HBW9	1 - high confidence	TRUE	FALSE	FALSE	TRUE	2	2
F7EDD7		PAG1	FALSE	TRUE	55824	PAG1	Q9NWQ8		FALSE	FALSE	FALSE	TRUE	0	2
F7EDE4		SIRPG	FALSE	TRUE	55423	SIRPG	Q9P1W8	1 - high confidence	TRUE	FALSE	FALSE	TRUE	2	2
F7EDQ6		MTTP	FALSE	TRUE	4547	MTTP	P55157		FALSE	FALSE	FALSE	TRUE	0	2
F7EEE5		ADAP2	FALSE	TRUE	55803	ADAP2	Q9NPF8		FALSE	FALSE	FALSE	TRUE	0	2
F7EF58		FAP	TRUE	TRUE	2191	FAP	Q12884	1 - high confidence	TRUE	FALSE	TRUE	TRUE	4	2
F7EFJ0		TCIRG1	FALSE	TRUE	10312	TCIRG1	Q13488		TRUE	FALSE	FALSE	TRUE	1	2
F7EFL5		IDE	TRUE	TRUE	3416	IDE	P14735		FALSE	TRUE	TRUE	TRUE	3	2
F7EFN9		MYOF	FALSE	TRUE	26509	MYOF	Q9NZM1	1 - high confidence	TRUE	FALSE	FALSE	TRUE	2	2
F7EFX8		TENM3	FALSE	TRUE	55714	TENM3	Q9P273	2 - putative	TRUE	FALSE	FALSE	TRUE	2	2
F7EGI4		TMEM131L	FALSE	TRUE	23240	TMEM131L	A2VDJ0	1 - high confidence	TRUE	FALSE	FALSE	TRUE	2	2
F7EGW9		TMC1	TRUE	TRUE	117531	TMC1	Q8TDI8		FALSE	FALSE	TRUE	TRUE	2	2
F7EH69		ANTXR2	TRUE	TRUE	118429	ANTXR2	P58335		TRUE	FALSE	TRUE	TRUE	3	2
F7EIN7		LMBR1L	FALSE	TRUE	55716	LMBR1L	Q6UX01		TRUE	FALSE	FALSE	TRUE	1	2
F7EIQ2		HCN2	FALSE	TRUE	610	HCN2	Q9UL51		FALSE	FALSE	FALSE	TRUE	0	2
F7EJ00		KCNC2	FALSE	TRUE	3747	KCNC2	Q96PR1		FALSE	FALSE	FALSE	TRUE	0	2
F7EJD7		CCDC8	FALSE	TRUE	83987	CCDC8	Q9H0W5		FALSE	FALSE	FALSE	TRUE	0	2
F7EJY3		SCARA5	TRUE	TRUE	286133	SCARA5	Q6ZMJ2	1 - high confidence	TRUE	TRUE	TRUE	TRUE	5	2
F7EL58		TTC7A	FALSE	TRUE	57217	TTC7A	Q9ULT0		FALSE	FALSE	FALSE	TRUE	0	2
F7EMR3		ANK3	FALSE	TRUE	288	ANK3	Q12955		FALSE	TRUE	TRUE	TRUE	2	2
F7ENH5		ABCC4	FALSE	TRUE	10257	ABCC4	O15439	2 - putative	TRUE	FALSE	TRUE	TRUE	3	2
F7ENI4	704295	ADORA3	FALSE	TRUE	140	ADORA3	P0DMS8		FALSE	FALSE	FALSE	TRUE	0	2
F7EPD2		MPL	TRUE	TRUE	4352	MPL	P40238		TRUE	FALSE	TRUE	TRUE	3	2
F7EPQ4		ALOX15	FALSE	TRUE	246	ALOX15	P16050		FALSE	FALSE	FALSE	TRUE	0	2
F7EQX6		VANGL1	FALSE	TRUE	81839	VANGL1	Q8TAA9		FALSE	FALSE	FALSE	TRUE	0	2
F7ERB1	715019	AJAP1	TRUE	TRUE	55966	AJAP1	Q9UKB5		TRUE	TRUE	TRUE	TRUE	4	2
F7ERQ5		SPEG	FALSE	TRUE		SPEG			FALSE	FALSE	FALSE	FALSE	0	1
F7ERR2		DES	FALSE	TRUE	1674	DES	P17661		FALSE	FALSE	FALSE	TRUE	0	2
F7ES96		DACT3	FALSE	TRUE		DACT3			FALSE	FALSE	FALSE	FALSE	0	1
F7ESF0		TTYH3	FALSE	TRUE	80727	TTYH3	Q9C0H2	1 - high confidence	TRUE	FALSE	FALSE	TRUE	2	2
F7ESG1		TTYH3	FALSE	TRUE	80727	TTYH3	Q9C0H2	1 - high confidence	TRUE	FALSE	FALSE	TRUE	2	2
F7ESN9		BCAP31	FALSE	TRUE	10134	BCAP31	P51572		FALSE	FALSE	FALSE	TRUE	0	2
F7ESZ3		BGN	TRUE	TRUE	633	BGN	P21810	1 - high confidence	FALSE	TRUE	TRUE	TRUE	4	2
F7ET00		SLC6A8	FALSE	TRUE	6535	SLC6A8	P48029	2 - putative	TRUE	FALSE	FALSE	TRUE	2	2
F7ET12		SLC6A8	FALSE	TRUE	6535	SLC6A8	P48029	2 - putative	TRUE	FALSE	FALSE	TRUE	2	2
F7ET74		CHRNA1	TRUE	TRUE	1134	CHRNA1	P02708		TRUE	TRUE	TRUE	TRUE	4	2
F7ET96		ATP9B	FALSE	TRUE	374868	ATP9B	O43861		FALSE	FALSE	FALSE	TRUE	0	2
F7ETJ8		LGALS3	FALSE	TRUE	3958	LGALS3	P17931		FALSE	FALSE	TRUE	TRUE	1	2
F7ETL1		ITM2A	FALSE	TRUE	9452	ITM2A	O43736		FALSE	FALSE	FALSE	TRUE	0	2
F7ETM4		SIGLEC15	FALSE	TRUE	284266	SIGLEC15	Q6ZMC9		TRUE	FALSE	FALSE	TRUE	1	2
F7ETU0		CACNA1A	FALSE	TRUE	773	CACNA1A	O00555		FALSE	TRUE	FALSE	TRUE	1	2
F7ETU5		CACNA1E	FALSE	TRUE	777	CACNA1E	Q15878		FALSE	TRUE	FALSE	TRUE	1	2
F7ETV2		CACNA1A	FALSE	TRUE	773	CACNA1A	O00555		FALSE	TRUE	FALSE	TRUE	1	2
F7ETY4	574397	KCNN3	FALSE	TRUE	3782	KCNN3	Q9UGI6		FALSE	FALSE	FALSE	TRUE	0	2
F7EUQ4		ITGB1	TRUE	TRUE	3688	ITGB1	P05556	1 - high confidence	TRUE	TRUE	TRUE	TRUE	5	2
F7EUV8		LAT	FALSE	TRUE	27040	LAT	O43561		FALSE	FALSE	FALSE	TRUE	0	2
F7EV15		NTNG2	FALSE	TRUE	84628	NTNG2	Q96CW9		TRUE	FALSE	FALSE	TRUE	1	2
F7EVE9		ATXN10	FALSE	TRUE	25814	ATXN10	Q9UBB4		FALSE	FALSE	FALSE	TRUE	0	2
F7EVQ4		RGS3	FALSE	TRUE	5998	RGS3	P49796		FALSE	FALSE	FALSE	TRUE	0	2
F7EW64		LAPTM4B	FALSE	TRUE	55353	LAPTM4B	Q86VI4		FALSE	FALSE	FALSE	TRUE	0	2
F7EW76		THY1	TRUE	TRUE	7070	THY1	P04216	1 - high confidence	TRUE	TRUE	TRUE	TRUE	5	2
F7EX32	100430727	FSCN1	FALSE	TRUE	6624	FSCN1	Q16658		FALSE	FALSE	FALSE	TRUE	0	2
F7EXM3		LOC100429367	FALSE	TRUE		LOC100429367			FALSE	FALSE	FALSE	FALSE	0	1
F7EXZ9		SYT15	FALSE	TRUE		SYT15	Q9BQS2		FALSE	TRUE	FALSE	TRUE	1	2
F7EYN2		BLNK	FALSE	TRUE	29760	BLNK	Q8WV28		FALSE	FALSE	FALSE	TRUE	0	2
F7EZD2		EDA	FALSE	TRUE	1896	EDA	Q92838		TRUE	FALSE	FALSE	TRUE	1	2
F7EZG5		TMC7	FALSE	TRUE	79905	TMC7	Q7Z402	2 - putative	TRUE	FALSE	FALSE	TRUE	2	2
F7EZR6		SLC44A4	FALSE	TRUE	80736	SLC44A4	Q53GD3		TRUE	FALSE	FALSE	TRUE	1	2
F7EZT2		GNAI1	FALSE	TRUE	2770	GNAI1	P63096		FALSE	FALSE	FALSE	TRUE	0	2
F7F087		CLCN1	FALSE	TRUE	1180	CLCN1	P35523		FALSE	FALSE	FALSE	TRUE	0	2
F7F0B5		AMOTL2	FALSE	TRUE	51421	AMOTL2	Q9Y2J4		FALSE	FALSE	FALSE	TRUE	0	2
F7F0C0		PTGIS	FALSE	TRUE	5740	PTGIS	Q16647		FALSE	FALSE	FALSE	TRUE	0	2
F7F0Y5		MRPS27	FALSE	TRUE	23107	MRPS27	Q92552		FALSE	FALSE	FALSE	TRUE	0	2
F7F0Z0		MAP1B	FALSE	TRUE	4131	MAP1B	P46821		FALSE	FALSE	FALSE	TRUE	0	2
F7F147		MMP15	FALSE	TRUE	4324	MMP15	P51511		FALSE	FALSE	FALSE	TRUE	0	2
F7F204	697250	GJD2	FALSE	TRUE	57369	GJD2	Q9UKL4		TRUE	TRUE	FALSE	TRUE	2	2
F7F220		PKD2	FALSE	TRUE	5311	PKD2	Q13563	2 - putative	TRUE	FALSE	FALSE	TRUE	2	2
F7F292		SIGLEC6	FALSE	TRUE	946	SIGLEC6	O43699	1 - high confidence	TRUE	FALSE	FALSE	TRUE	2	2
F7F3D9		FOLR2	TRUE	TRUE	2350	FOLR2	P14207		TRUE	FALSE	TRUE	TRUE	3	2
F7F3K9		ITGB8	TRUE	TRUE	3696	ITGB8	P26012	1 - high confidence	TRUE	TRUE	TRUE	TRUE	5	2
F7F3Z8		SLC2A4	TRUE	TRUE	6517	SLC2A4	P14672	1 - high confidence	TRUE	TRUE	TRUE	TRUE	5	2
F7F541		EXOC1	FALSE	TRUE	55763	EXOC1	Q9NV70		FALSE	FALSE	FALSE	TRUE	0	2
F7F5R3		TJP1	FALSE	TRUE	7082	TJP1	Q07157		FALSE	FALSE	FALSE	TRUE	0	2
F7F5S9		CACNA2D2	FALSE	TRUE	9254	CACNA2D2	Q9NY47	1 - high confidence	FALSE	FALSE	FALSE	TRUE	1	2
F7F6F8		SLC9C2	FALSE	TRUE	284525	SLC9C2	Q5TAH2		FALSE	FALSE	FALSE	TRUE	0	2
F7F6I1		RNF34	FALSE	TRUE	80196	RNF34	Q969K3		FALSE	FALSE	FALSE	TRUE	0	2
F7F746		GRIA3	FALSE	TRUE	2892	GRIA3	P42263		TRUE	FALSE	FALSE	TRUE	1	2
F7F7H3		GABRA1	FALSE	TRUE	2554	GABRA1	P14867		TRUE	FALSE	FALSE	TRUE	1	2
F7F7H9		SLC6A5	FALSE	TRUE	9152	SLC6A5	Q9Y345		TRUE	FALSE	FALSE	TRUE	1	2
F7F8F9		MYPN	FALSE	TRUE	84665	MYPN	Q86TC9		FALSE	FALSE	FALSE	TRUE	0	2
F7F8P7		GUCY2D	FALSE	TRUE	3000	GUCY2D	Q02846		FALSE	FALSE	FALSE	TRUE	0	2
F7F965		CTNND2	FALSE	TRUE	1501	CTNND2	Q9UQB3		FALSE	TRUE	FALSE	TRUE	1	2
F7FA00		NRSN2	FALSE	TRUE	80023	NRSN2	Q9GZP1		FALSE	FALSE	FALSE	TRUE	0	2
F7FA05	707714	FOLH1	TRUE	TRUE	2346	FOLH1	Q04609		TRUE	FALSE	TRUE	TRUE	3	2
F7FA93		ADGRB2	FALSE	TRUE	576	ADGRB2	O60241		TRUE	FALSE	FALSE	TRUE	1	2
F7FAY2		FLT1	FALSE	TRUE	2321	FLT1	P17948	1 - high confidence	TRUE	FALSE	FALSE	TRUE	2	2
F7FB33		FRMD8	FALSE	TRUE	83786	FRMD8	Q9BZ67		FALSE	FALSE	FALSE	TRUE	0	2
F7FC08		SLCO1B3	FALSE	TRUE	28234	SLCO1B3	Q9NPD5		TRUE	FALSE	FALSE	TRUE	1	2
F7FCH0		DNM3	FALSE	TRUE	26052	DNM3	Q9UQ16		FALSE	TRUE	FALSE	TRUE	1	2
F7FCM4		SEMA4D	FALSE	TRUE	10507	SEMA4D	Q92854	1 - high confidence	TRUE	FALSE	FALSE	TRUE	2	2
F7FD04		CACNA1F	FALSE	TRUE	778	CACNA1F	O60840		FALSE	TRUE	FALSE	TRUE	1	2
F7FD32		GNAI2	FALSE	TRUE	2771	GNAI2	P04899		FALSE	FALSE	FALSE	TRUE	0	2
F7FDG5		BIN2	FALSE	TRUE	51411	BIN2	Q9UBW5		FALSE	FALSE	FALSE	TRUE	0	2
F7FDK4		APH1A	FALSE	TRUE	51107	APH1A	Q96BI3		FALSE	FALSE	FALSE	TRUE	0	2
F7FEP9		LRFN2	TRUE	TRUE	57497	LRFN2	Q9ULH4		TRUE	FALSE	TRUE	TRUE	3	2
F7FF24		HOMER3	FALSE	TRUE	9454	HOMER3	Q9NSC5		FALSE	FALSE	FALSE	TRUE	0	2
F7FFF4		PLD1	FALSE	TRUE	5337	PLD1	Q13393		FALSE	FALSE	FALSE	TRUE	0	2
F7FFT5		CHRNA2	FALSE	TRUE	1135	CHRNA2	Q15822		TRUE	FALSE	FALSE	TRUE	1	2
F7FG95		PPP1R13B	FALSE	TRUE	23368	PPP1R13B	Q96KQ4		FALSE	FALSE	FALSE	TRUE	0	2
F7FGI4		PIEZO1	FALSE	TRUE	9780	PIEZO1	Q92508	1 - high confidence	TRUE	FALSE	FALSE	TRUE	2	2
F7FHL0		TMC5	FALSE	TRUE	79838	TMC5	Q6UXY8		FALSE	FALSE	FALSE	TRUE	0	2
F7FHP2	695100	PCDH10	FALSE	TRUE	57575	PCDH10	Q9P2E7		TRUE	FALSE	FALSE	TRUE	1	2
F7FIC8		KREMEN1	FALSE	TRUE	83999	KREMEN1	Q96MU8		TRUE	FALSE	FALSE	TRUE	1	2
F7FK83		SYTL2	FALSE	TRUE	54843	SYTL2	Q9HCH5		FALSE	FALSE	FALSE	TRUE	0	2
F7FKI4		CPNE4	FALSE	TRUE	131034	CPNE4	Q96A23		FALSE	FALSE	FALSE	TRUE	0	2
F7FKS0		DMD	FALSE	TRUE	1756	DMD	P11532		FALSE	TRUE	TRUE	TRUE	2	2
F7FKY2		CFAP157	FALSE	TRUE	286207	CFAP157	Q5JU67		FALSE	FALSE	FALSE	TRUE	0	2
F7FLL3		IFNGR2	FALSE	TRUE	3460	IFNGR2	P38484		TRUE	FALSE	FALSE	TRUE	1	2
F7FLR7		ATP6AP1	FALSE	TRUE	537	ATP6AP1	Q15904	1 - high confidence	FALSE	FALSE	FALSE	TRUE	1	2
F7FM35		PLIN4	FALSE	TRUE		PLIN4	Q96Q06		FALSE	FALSE	FALSE	TRUE	0	2
F7FMI1		IL20RA	FALSE	TRUE	53832	IL20RA	Q9UHF4		TRUE	FALSE	FALSE	TRUE	1	2
F7FMY1		IL22RA2	FALSE	TRUE	116379	IL22RA2	Q969J5		FALSE	FALSE	FALSE	TRUE	0	2
F7FN74	704442	CLDN16	FALSE	TRUE	10686	CLDN16	Q9Y5I7		TRUE	FALSE	FALSE	TRUE	1	2
F7FNA1		LOC719678	FALSE	TRUE		LOC719678			FALSE	FALSE	FALSE	FALSE	0	1
F7FP41		CROCC	FALSE	TRUE	9696	CROCC	Q5TZA2		FALSE	FALSE	FALSE	TRUE	0	2
F7FP46		SCN2A	FALSE	TRUE	6326	SCN2A	Q99250	2 - putative	TRUE	FALSE	FALSE	TRUE	2	2
F7FQW7		ADIPOR1	FALSE	TRUE	51094	ADIPOR1	Q96A54		FALSE	FALSE	FALSE	TRUE	0	2
F7FRB5		MCC	FALSE	TRUE	4163	MCC	P23508		FALSE	FALSE	FALSE	TRUE	0	2
F7FRC4		USH2A	FALSE	TRUE	7399	USH2A	O75445		TRUE	FALSE	FALSE	TRUE	1	2
F7FRV1		GPRC6A	FALSE	TRUE	222545	GPRC6A	Q5T6X5		TRUE	TRUE	TRUE	TRUE	3	2
F7FRW8		OR2W1	FALSE	TRUE	26692	OR2W1	Q9Y3N9		TRUE	FALSE	FALSE	TRUE	1	2
F7FRZ7		PREX2	FALSE	TRUE	80243	PREX2	Q70Z35		FALSE	FALSE	FALSE	TRUE	0	2
F7FS57		CALHM4	FALSE	TRUE	221301	CALHM4	Q5JW98		FALSE	FALSE	FALSE	TRUE	0	2
F7FSA2		HHLA2	TRUE	TRUE	11148	HHLA2	Q9UM44	1 - high confidence	TRUE	FALSE	TRUE	TRUE	4	2
F7FSL4		LRRC45	FALSE	TRUE	201255	LRRC45	Q96CN5		FALSE	FALSE	FALSE	TRUE	0	2
F7FSN1		ATP8B1	FALSE	TRUE	5205	ATP8B1	O43520		FALSE	FALSE	FALSE	TRUE	0	2
F7FSP8		ARL13A	FALSE	TRUE	392509	ARL13A	Q5H913		FALSE	FALSE	FALSE	TRUE	0	2
F7FSQ2		SDK2	TRUE	TRUE	54549	SDK2	Q58EX2	1 - high confidence	TRUE	TRUE	FALSE	TRUE	4	2
F7FSZ5		ASPSCR1	FALSE	TRUE	79058	ASPSCR1	Q9BZE9		FALSE	FALSE	FALSE	TRUE	0	2
F7FTC4		OR13G1	FALSE	TRUE	441933	OR13G1	Q8NGZ3		TRUE	FALSE	FALSE	TRUE	1	2
F7FTC9		OR6F1	FALSE	TRUE	343169	OR6F1	Q8NGZ6		TRUE	FALSE	FALSE	TRUE	1	2
