Gene Name	UniProt	GeneID	GO cell surface	GO plasma membrane	Gene Name - human	UniProt - human	GeneID - human	CSPA category	Surfaceome	CRISPR	GO cell surface - human	GO plasma membrane - human	Num cell surface evidence	Num plasma membrane evidence
Ncmap	A0A1U8C812;A0A3Q0D1X8	101838154	FALSE	TRUE	NCMAP	Q5T1S8	400746		TRUE	FALSE	FALSE	TRUE	1	2
LOC101825225	A0A1U8C815	101825225	FALSE	TRUE	LOC101825225				FALSE	FALSE	FALSE	FALSE	0	1
LOC101831581	A0A1U8C820		FALSE	TRUE	LOC101831581				FALSE	FALSE	FALSE	FALSE	0	1
Sytl1	A0A1U8C821	101825854	FALSE	TRUE	SYTL1	Q8IYJ3	84958		FALSE	FALSE	FALSE	TRUE	0	2
Tspan12	A0A1U8C831	101829448	FALSE	TRUE	TSPAN12	O95859	23554		FALSE	FALSE	FALSE	TRUE	0	2
LOC101830074	A0A1U8C832	101830074	FALSE	TRUE	LOC101830074				FALSE	FALSE	FALSE	FALSE	0	1
Cd84	A0A1U8C836	101832121	FALSE	FALSE	CD84	Q9UIB8	8832	1 - high confidence	TRUE	FALSE	FALSE	TRUE	2	1
LOC101826622	A0A1U8C847	101826622	FALSE	TRUE	LOC101826622				FALSE	FALSE	FALSE	FALSE	0	1
Themis2	A0A1U8C853	101823665	FALSE	FALSE	THEMIS2	Q5TEJ8	9473		FALSE	TRUE	FALSE	FALSE	1	0
Slco2b1	A0A1U8C892		FALSE	TRUE	SLCO2B1	O94956	11309		TRUE	FALSE	FALSE	TRUE	1	2
Tmem200b	A0A1U8C8C9	101843420	FALSE	FALSE	TMEM200B	Q69YZ2	399474	2 - putative	FALSE	FALSE	FALSE	FALSE	1	0
LOC101826937	A0A1U8C8D0	101826937	FALSE	TRUE	LOC101826937				FALSE	FALSE	FALSE	FALSE	0	1
LOC101837293	A0A1U8C8D9	101837293	FALSE	TRUE	LOC101837293				FALSE	FALSE	FALSE	FALSE	0	1
LOC101827464	A0A1U8C8E0	101827464	FALSE	TRUE	LOC101827464				FALSE	FALSE	FALSE	FALSE	0	1
Tgoln2	A0A1U8C8F5	101839137	FALSE	FALSE	TGOLN2	O43493	10618		TRUE	FALSE	FALSE	TRUE	1	1
Agtr1	A0A1U8C8G0	101834569	FALSE	FALSE	AGTR1	P30556	185	1 - high confidence	TRUE	FALSE	FALSE	TRUE	2	1
LOC101823927	A0A1U8C8G5	101823927	FALSE	TRUE	LOC101823927				FALSE	FALSE	FALSE	FALSE	0	1
LOC101839848	A0A1U8C8J2		FALSE	TRUE	LOC101839848				FALSE	FALSE	FALSE	FALSE	0	1
Golm1	A0A1U8C8M0	101841641	FALSE	FALSE	GOLM1	Q8NBJ4	51280	3 - unspecific	FALSE	FALSE	FALSE	TRUE	1	1
LOC101839083	A0A1U8C8R3	101839083	FALSE	TRUE	LOC101839083				FALSE	FALSE	FALSE	FALSE	0	1
Tlr6	A0A1U8C8S6	101829709	FALSE	FALSE	TLR6	Q9Y2C9	10333		TRUE	FALSE	FALSE	TRUE	1	1
Epor	A0A1U8C8T2	101825850	FALSE	TRUE	EPOR	P19235	2057		TRUE	FALSE	FALSE	TRUE	1	2
Mgat5	A0A1U8C8T3	101823312	FALSE	FALSE	MGAT5	Q09328	4249	2 - putative	FALSE	FALSE	FALSE	FALSE	1	0
Frmd8	A0A1U8C8U9;A0A1U8C8V4	101827277	FALSE	TRUE	FRMD8	Q9BZ67	83786		FALSE	FALSE	FALSE	TRUE	0	2
LOC101838538	A0A1U8C8V7	101838538	FALSE	TRUE	LOC101838538				FALSE	FALSE	FALSE	FALSE	0	1
Gper1	A0A1U8C907	106021931	FALSE	TRUE	GPER1	Q99527	2852		TRUE	FALSE	FALSE	TRUE	1	2
Zpld1	A0A1U8C938	101837253	FALSE	FALSE	ZPLD1	Q8TCW7	131368		TRUE	FALSE	FALSE	FALSE	1	0
LOC101833032	A0A1U8C947	101833032	FALSE	TRUE	LOC101833032				FALSE	FALSE	FALSE	FALSE	0	1
LOC101824488	A0A1U8C952	101824488	FALSE	TRUE	LOC101824488				FALSE	FALSE	FALSE	FALSE	0	1
Alcam	A0A1U8C954;A0A1U8C9T1	101826371	FALSE	FALSE	ALCAM	Q13740	214	1 - high confidence	TRUE	TRUE	TRUE	TRUE	4	1
Cd5l	A0A1U8C978;A0A1U8C986	101841828	FALSE	FALSE	CD5L	O43866	922		FALSE	FALSE	TRUE	TRUE	1	1
Plppr1	A0A1U8C997;A0A1U8CH57	101836305	FALSE	FALSE	PLPPR1	Q8TBJ4	54886		TRUE	FALSE	FALSE	TRUE	1	1
Hyal2	A0A1U8C999	101830076	TRUE	TRUE	HYAL2	Q12891	8692	1 - high confidence	TRUE	TRUE	TRUE	TRUE	5	2
S100a3	A0A1U8C9C9	101829459	FALSE	TRUE	S100A3	P33764	6274		FALSE	FALSE	FALSE	TRUE	0	2
Melk	A0A1U8C9E2	101824893	FALSE	TRUE	MELK	Q14680	9833		FALSE	FALSE	FALSE	TRUE	0	2
Rit1	A0A1U8C9F4	101831155	FALSE	TRUE	RIT1	Q92963	6016		FALSE	FALSE	FALSE	TRUE	0	2
Ccrl2	A0A1U8C9G1	101831764	FALSE	FALSE	CCRL2	O00421	9034		TRUE	FALSE	TRUE	TRUE	2	1
LOC101825529	A0A1U8C9L8	101825529	FALSE	TRUE	LOC101825529				FALSE	FALSE	FALSE	FALSE	0	1
Sema4a	A0A1U8C9M3;A0A1U8CCG8	101822683	FALSE	FALSE	SEMA4A	Q9H3S1	64218	1 - high confidence	TRUE	FALSE	FALSE	TRUE	2	1
S100a16	A0A1U8C9M8	101827950	FALSE	TRUE	S100A16	Q96FQ6	140576		FALSE	FALSE	FALSE	TRUE	0	2
LOC101836160	A0A1U8C9N0		FALSE	TRUE	LOC101836160				FALSE	FALSE	FALSE	FALSE	0	1
LOC101825791	A0A1U8C9N2	101825791	FALSE	TRUE	LOC101825791				FALSE	FALSE	FALSE	FALSE	0	1
LOC101839055	A0A1U8C9R0	101839055	FALSE	TRUE	LOC101839055				FALSE	FALSE	FALSE	FALSE	0	1
Gpc2	A0A1U8C9S3;A0A3Q0D888	101836470	FALSE	TRUE	GPC2	Q8N158	221914		TRUE	FALSE	TRUE	TRUE	2	2
Zan	A0A1U8C9V8	101827351	FALSE	FALSE	ZAN	Q9Y493	7455		TRUE	FALSE	FALSE	TRUE	1	1
LOC101828512	A0A1U8C9W4	101828512	FALSE	TRUE	LOC101828512				FALSE	FALSE	FALSE	FALSE	0	1
Epo	A0A1U8C9X0;A0A3Q0D312	106021967	TRUE	FALSE	EPO	P01588	2056		FALSE	FALSE	TRUE	FALSE	2	0
Slc18a1	A0A1U8CA09	101842431	FALSE	FALSE	SLC18A1	P54219	6570		TRUE	FALSE	FALSE	FALSE	1	0
Tdgf1	A0A1U8CA10	101832549	FALSE	FALSE	TDGF1	P13385	6997		TRUE	TRUE	TRUE	TRUE	3	1
Bsn	A0A1U8CA15	101838058	FALSE	FALSE	BSN	Q9UPA5	8927		FALSE	FALSE	TRUE	FALSE	1	0
Srpx	A0A1U8CA25		FALSE	FALSE	SRPX	P78539	8406		FALSE	TRUE	TRUE	FALSE	2	0
Abcc12	A0A1U8CAB0;A0A3Q0D138;A0A3Q0D142;A0A3Q0D4G8;A0A3Q0D5C1;A0A3Q0D5V5;A0A3Q0D6A0	101843340	FALSE	FALSE	ABCC12	Q96J65	94160		TRUE	FALSE	FALSE	FALSE	1	0
Eif2b1	A0A1U8CAC2	101823671	FALSE	TRUE	EIF2B1	Q14232	1967		FALSE	FALSE	FALSE	TRUE	0	2
Mphosph9	A0A1U8CAC6;A0A1U8CD59;A0A1U8CLH5;A0A3Q0D3P8;A0A3Q0D3Q4;A0A3Q0D780;A0A3Q0D7R5;A0A3Q0D889;A0A3Q0D8S9	101825507	FALSE	FALSE	MPHOSPH9	Q99550	10198	3 - unspecific	FALSE	FALSE	FALSE	FALSE	1	0
Tnc	A0A1U8CAE5;A0A3Q0CYC3;A0A3Q0CYJ9	101838767	FALSE	FALSE	TNC	P24821	3371	1 - high confidence	FALSE	FALSE	FALSE	FALSE	1	0
Adamts7	A0A1U8CAF0	101827262	TRUE	FALSE	ADAMTS7	Q9UKP4	11173		FALSE	TRUE	TRUE	FALSE	3	0
Smim1	A0A1U8CAF4	101842368	TRUE	TRUE	SMIM1	B2RUZ4	388588		FALSE	FALSE	TRUE	TRUE	2	2
Il1rl1	A0A1U8CAG5	101841809	FALSE	FALSE	IL1RL1	Q01638	9173		TRUE	TRUE	TRUE	TRUE	3	1
Htr7	A0A1U8CAH8;A0A3Q0D0N5	101842111	FALSE	TRUE	HTR7	P34969	3363		TRUE	FALSE	FALSE	TRUE	1	2
LOC101834324	A0A1U8CAI4		FALSE	TRUE	LOC101834324				FALSE	FALSE	FALSE	FALSE	0	1
Pdgfra	A0A1U8CAK9	101822506	TRUE	TRUE	PDGFRA	P16234	5156	1 - high confidence	TRUE	FALSE	TRUE	TRUE	4	2
Coro1b	A0A1U8CAN2	101828947	FALSE	TRUE	CORO1B	Q9BR76	57175		FALSE	FALSE	FALSE	TRUE	0	2
Il17d	A0A1U8CAT3	101840280	FALSE	FALSE	IL17D	Q8TAD2	53342	1 - high confidence	FALSE	FALSE	FALSE	FALSE	1	0
Gpr18	A0A1U8CAW1	106021896	FALSE	FALSE	GPR18	Q14330	2841		TRUE	FALSE	FALSE	TRUE	1	1
Uggt2	A0A1U8CAW8;A0A3Q0D5S2	101844051	FALSE	FALSE	UGGT2	Q9NYU1	55757	3 - unspecific	FALSE	FALSE	FALSE	FALSE	1	0
LOC101831409	A0A1U8CAX8	101831409	FALSE	TRUE	LOC101831409				FALSE	FALSE	FALSE	FALSE	0	1
Met	A0A1U8CAY0	101825509	FALSE	TRUE	MET	P08581	4233	1 - high confidence	TRUE	FALSE	TRUE	TRUE	3	2
LOC101832505	A0A1U8CAY6	101832505	FALSE	TRUE	LOC101832505				FALSE	FALSE	FALSE	FALSE	0	1
LOC101825675	A0A1U8CAY7	101825675	FALSE	TRUE	LOC101825675				FALSE	FALSE	FALSE	FALSE	0	1
LOC101834288	A0A1U8CAZ2	101834288	FALSE	TRUE	LOC101834288				FALSE	FALSE	FALSE	FALSE	0	1
LOC101832241	A0A1U8CAZ5	101832241	FALSE	TRUE	LOC101832241				FALSE	FALSE	FALSE	FALSE	0	1
Htr1d	A0A1U8CB25	101823140	FALSE	TRUE	HTR1D	P28221	3352	1 - high confidence	TRUE	FALSE	FALSE	TRUE	2	2
Ctnnd1	A0A1U8CB49;A0A1U8CE11;A0A3Q0D0A7;A0A3Q0D0B7;A0A3Q0D0C7;A0A3Q0D3J4;A0A3Q0D3J9;A0A3Q0D3L5;A0A3Q0D3Q6;A0A3Q0D4K5;A0A3Q0D4N0;A0A3Q0D4N5;A0A3Q0D4N9;A0A3Q0D4P3;A0A3Q0D539;A0A3Q0D548;A0A3Q0D556;A0A3Q0D5J8	101824843	FALSE	TRUE	CTNND1	O60716	1500		FALSE	FALSE	FALSE	TRUE	0	2
Atp13a2	A0A1U8CB88;A0A1U8CLX7;A0A1U8CMQ4	101829912	FALSE	FALSE	ATP13A2	Q9NQ11	23400		TRUE	FALSE	FALSE	FALSE	1	0
Ikzf3	A0A1U8CBB1;A0A3Q0CZF5	101823032	FALSE	TRUE	IKZF3	Q9UKT9	22806		FALSE	FALSE	FALSE	TRUE	0	2
LOC101823133	A0A1U8CBF5	101823133	FALSE	TRUE	LOC101823133				FALSE	FALSE	FALSE	FALSE	0	1
Gngt2	A0A1U8CBI6	101827062	FALSE	TRUE	GNGT2	O14610	2793		FALSE	FALSE	FALSE	TRUE	0	2
Malrd1	A0A1U8CBJ2	106022041	FALSE	FALSE	MALRD1	Q5VYJ5	340895		TRUE	FALSE	FALSE	FALSE	1	0
LOC101824446	A0A1U8CBJ6	101824446	FALSE	TRUE	LOC101824446				FALSE	FALSE	FALSE	FALSE	0	1
LOC101838278	A0A1U8CBJ9	101838278	FALSE	TRUE	LOC101838278				FALSE	FALSE	FALSE	FALSE	0	1
LOC101844670	A0A1U8CBK3	101844670	FALSE	TRUE	LOC101844670				FALSE	FALSE	FALSE	FALSE	0	1
LOC101843326	A0A1U8CBK8	101843326	FALSE	TRUE	LOC101843326				FALSE	FALSE	FALSE	FALSE	0	1
LOC101837543	A0A1U8CBQ3		FALSE	TRUE	LOC101837543				FALSE	FALSE	FALSE	FALSE	0	1
Pik3cg	A0A1U8CBT5	101833768	FALSE	TRUE	PIK3CG	P48736	5294		FALSE	FALSE	FALSE	TRUE	0	2
LOC101824221	A0A1U8CBU5	101824221	FALSE	TRUE	LOC101824221				FALSE	FALSE	FALSE	FALSE	0	1
Mpo	A0A1U8CBY9	101830171	FALSE	FALSE	MPO	P05164	4353	3 - unspecific	FALSE	FALSE	FALSE	FALSE	1	0
Slc39a1	A0A1U8CC34	101825686	FALSE	TRUE	SLC39A1	Q9NY26	27173		FALSE	FALSE	FALSE	TRUE	0	2
Lor	A0A1U8CC44	101831961	FALSE	TRUE	LOR				FALSE	FALSE	FALSE	FALSE	0	1
Tmem154	A0A1U8CC46	101838073	FALSE	FALSE	TMEM154	Q6P9G4	201799		TRUE	FALSE	FALSE	FALSE	1	0
LOC101825229	A0A1U8CC71;A0A3Q0D099	101825229	FALSE	TRUE	LOC101825229				FALSE	FALSE	FALSE	FALSE	0	1
LOC101828243	A0A1U8CC79	101828243	FALSE	TRUE	LOC101828243				FALSE	FALSE	FALSE	FALSE	0	1
LOC101834028	A0A1U8CC87	101834028	FALSE	TRUE	LOC101834028				FALSE	FALSE	FALSE	FALSE	0	1
Gng13	A0A1U8CC95	101841484	FALSE	TRUE	GNG13	Q9P2W3	51764		FALSE	FALSE	FALSE	TRUE	0	2
Cldn9	A0A1U8CCB5	101837362	FALSE	TRUE	CLDN9	O95484	9080		TRUE	FALSE	FALSE	TRUE	1	2
Slc26a3	A0A1U8CCG1	101831770	FALSE	TRUE	SLC26A3	P40879	1811		TRUE	FALSE	FALSE	TRUE	1	2
Pear1	A0A1U8CCI3;A0A3Q0D7T8	101843423	FALSE	TRUE	PEAR1	Q5VY43	375033	1 - high confidence	TRUE	FALSE	FALSE	TRUE	2	2
Cacna1h	A0A1U8CCJ7;A0A1U8CCN3;A0A1U8CFE2	101842724	FALSE	TRUE	CACNA1H	O95180	8912		FALSE	TRUE	FALSE	TRUE	1	2
Gjc3	A0A1U8CCL1	101831876	FALSE	TRUE	GJC3	Q8NFK1	349149		TRUE	TRUE	FALSE	TRUE	2	2
LOC101835373	A0A1U8CCM7	101835373	FALSE	TRUE	LOC101835373				FALSE	FALSE	FALSE	FALSE	0	1
Baiap3	A0A1U8CCP3	101843519	FALSE	TRUE	BAIAP3	O94812	8938		FALSE	FALSE	FALSE	TRUE	0	2
Ssc4d	A0A1U8CCR2	101823136	FALSE	FALSE	SSC4D	Q8WTU2	136853		FALSE	FALSE	TRUE	TRUE	1	1
Ache	A0A1U8CCS1;A0A3Q0D7U7		TRUE	TRUE	ACHE	P22303	43	1 - high confidence	TRUE	TRUE	TRUE	TRUE	5	2
Htr1f	A0A1U8CCS4	101827066	FALSE	TRUE	HTR1F	P30939	3355		TRUE	FALSE	FALSE	TRUE	1	2
Ffar2	A0A1U8CCU3	101835275	FALSE	TRUE	FFAR2	O15552	2867		TRUE	FALSE	FALSE	TRUE	1	2
LOC106021643	A0A1U8CCU4	106021643	FALSE	TRUE	LOC106021643				FALSE	FALSE	FALSE	FALSE	0	1
LOC101842168	A0A1U8CCV7	101842168	FALSE	TRUE	LOC101842168				FALSE	FALSE	FALSE	FALSE	0	1
Lipg	A0A1U8CCZ0	101842081	FALSE	FALSE	LIPG	Q9Y5X9	9388	1 - high confidence	FALSE	FALSE	TRUE	FALSE	2	0
Gpr119	A0A1U8CD06	101831592	FALSE	FALSE	GPR119	Q8TDV5	139760		TRUE	FALSE	FALSE	TRUE	1	1
Emcn	A0A1U8CD39;A0A1U8CD71;A0A1U8CNN3;A0A1U8CPK5	101823581	FALSE	FALSE	EMCN	Q9ULC0	51705		TRUE	FALSE	FALSE	TRUE	1	1
Slc39a8	A0A1U8CD77;A0A3Q0DA10	101839232	FALSE	TRUE	SLC39A8	Q9C0K1	64116	2 - putative	TRUE	FALSE	FALSE	TRUE	2	2
Slc6a17	A0A1U8CD89	101825417	FALSE	TRUE	SLC6A17	Q9H1V8	388662		TRUE	FALSE	FALSE	TRUE	1	2
LOC101833805	A0A1U8CDA1	101833805	FALSE	TRUE	LOC101833805				FALSE	FALSE	FALSE	FALSE	0	1
Evi2a	A0A1U8CDA7	101822494	FALSE	FALSE	EVI2A	P22794	2123	1 - high confidence	TRUE	FALSE	FALSE	FALSE	2	0
LOC101842821	A0A1U8CDE6	101842821	FALSE	TRUE	LOC101842821				FALSE	FALSE	FALSE	FALSE	0	1
Cdc42ep2	A0A1U8CDF2	101825874	FALSE	TRUE	CDC42EP2	O14613	10435		FALSE	FALSE	FALSE	TRUE	0	2
Kit	A0A1U8CDI0;A0A1U8CLV6	101844689	FALSE	TRUE	KIT	P10721	3815	1 - high confidence	TRUE	TRUE	TRUE	TRUE	4	2
Hspa5	A0A1U8CDJ8	101822689	FALSE	FALSE	HSPA5	P11021	3309		FALSE	TRUE	TRUE	TRUE	2	1
Gpr35	A0A1U8CDK0	101837611	FALSE	TRUE	GPR35	Q9HC97	2859		TRUE	FALSE	FALSE	TRUE	1	2
Rab17	A0A1U8CDP0	101826735	FALSE	TRUE	RAB17	Q9H0T7	64284		FALSE	FALSE	FALSE	TRUE	0	2
Tmem219	A0A1U8CDT0;A0A3Q0CWK3	101836491	FALSE	FALSE	TMEM219	Q86XT9	124446		TRUE	FALSE	FALSE	TRUE	1	1
Tmem106b	A0A1U8CDT1	101830463	FALSE	FALSE	TMEM106B	Q9NUM4	54664	2 - putative	TRUE	FALSE	FALSE	FALSE	2	0
Serping1	A0A1U8CDV4	101844606	FALSE	FALSE	SERPING1	P05155	710	1 - high confidence	FALSE	FALSE	FALSE	FALSE	1	0
Tspan14	A0A1U8CDW1		TRUE	TRUE	TSPAN14	Q8NG11	81619	2 - putative	TRUE	FALSE	TRUE	TRUE	4	2
Tmem158	A0A1U8CDW8	101836560	FALSE	FALSE	TMEM158	Q8WZ71	25907		TRUE	FALSE	FALSE	FALSE	1	0
Ccr9	A0A1U8CDZ7	101831968	TRUE	FALSE	CCR9	P51686	10803		TRUE	FALSE	TRUE	TRUE	3	1
Slc26a1	A0A1U8CE08	106021721	FALSE	TRUE	SLC26A1	Q9H2B4	10861		TRUE	FALSE	FALSE	TRUE	1	2
Ctnnb1	A0A1U8CE17	101822512	FALSE	TRUE	CTNNB1	P35222	1499		FALSE	FALSE	FALSE	TRUE	0	2
Scn5a	A0A1U8CE39;A0A1U8CPL9	101827357	TRUE	TRUE	SCN5A	Q14524	6331		TRUE	TRUE	TRUE	TRUE	4	2
Sdhb	A0A1U8CE56	101839856	FALSE	TRUE	SDHB	P21912	6390		FALSE	FALSE	FALSE	TRUE	0	2
Frrs1	A0A1U8CE63	101841902	FALSE	FALSE	FRRS1	Q6ZNA5	391059		TRUE	FALSE	FALSE	FALSE	1	0
Atp6v0a4	A0A1U8CE64;A0A3Q0DBE0	101823317	FALSE	TRUE	ATP6V0A4	Q9HBG4	50617		FALSE	FALSE	FALSE	TRUE	0	2
Tmem140	A0A1U8CE69	101825695	FALSE	FALSE	TMEM140	Q9NV12	55281		TRUE	FALSE	FALSE	FALSE	1	0
Eda2r	A0A1U8CE87	101838515	FALSE	TRUE	EDA2R	Q9HAV5	60401		TRUE	FALSE	FALSE	TRUE	1	2
Vsig1	A0A1U8CE98	101838691	FALSE	TRUE	VSIG1	Q86XK7	340547		TRUE	FALSE	FALSE	TRUE	1	2
Pam	A0A1U8CEA0;A0A3Q0CXI0;A0A3Q0D213;A0A3Q0D311		FALSE	FALSE	PAM	P19021	5066		TRUE	FALSE	TRUE	TRUE	2	1
Snap29	A0A1U8CEA7		FALSE	FALSE	SNAP29	O95721	9342		FALSE	TRUE	FALSE	TRUE	1	1
P2rx6	A0A1U8CEE9	101844204	FALSE	TRUE	P2RX6	O15547	9127		TRUE	FALSE	FALSE	TRUE	1	2
Ston1	A0A1U8CEF7	106020716	FALSE	TRUE	STON1				FALSE	FALSE	FALSE	FALSE	0	1
Slc19a3	A0A1U8CEF9	101833959	FALSE	FALSE	SLC19A3	Q9BZV2	80704		TRUE	FALSE	FALSE	TRUE	1	1
LOC106022046	A0A1U8CEI1	106022046	FALSE	TRUE	LOC106022046				FALSE	FALSE	FALSE	FALSE	0	1
LOC101840753	A0A1U8CEK8	101840753	FALSE	TRUE	LOC101840753				FALSE	FALSE	FALSE	FALSE	0	1
Fgfrl1	A0A1U8CEP1;A0A3Q0D1I4		FALSE	TRUE	FGFRL1	Q8N441	53834	1 - high confidence	TRUE	FALSE	FALSE	TRUE	2	2
Lamp1	A0A1U8CEQ4	101822960	FALSE	FALSE	LAMP1	P11279	3916	1 - high confidence	TRUE	TRUE	TRUE	TRUE	4	1
Lrrc4c	A0A1U8CES9	101831804	FALSE	TRUE	LRRC4C	Q9HCJ2	57689		TRUE	FALSE	FALSE	TRUE	1	2
Lrrc8d	A0A1U8CET7	101822858	FALSE	TRUE	LRRC8D	Q7L1W4	55144		FALSE	FALSE	FALSE	TRUE	0	2
Acan	A0A1U8CEW2;A0A1U8CFJ0	101844842	FALSE	FALSE	ACAN	P16112	176		FALSE	TRUE	FALSE	FALSE	1	0
LOC106021732	A0A1U8CEX1	106021732	FALSE	TRUE	LOC106021732				FALSE	FALSE	FALSE	FALSE	0	1
Hapln3	A0A1U8CEY2	101822497	FALSE	FALSE	HAPLN3	Q96S86	145864		FALSE	TRUE	FALSE	FALSE	1	0
Sema4b	A0A1U8CF23	101826547	FALSE	FALSE	SEMA4B	Q9NPR2	10509	1 - high confidence	TRUE	FALSE	FALSE	TRUE	2	1
P2ry14	A0A1U8CF50		FALSE	FALSE	P2RY14	Q15391	9934		TRUE	FALSE	FALSE	TRUE	1	1
Sgms2	A0A1U8CF67	101822420	FALSE	TRUE	SGMS2	Q8NHU3	166929		FALSE	FALSE	FALSE	TRUE	0	2
Ssfa2	A0A1U8CF91	101829486	FALSE	TRUE	SSFA2				FALSE	FALSE	FALSE	FALSE	0	1
Tfpi2	A0A1U8CFC1	101835099	FALSE	FALSE	TFPI2	P48307	7980	1 - high confidence	FALSE	FALSE	FALSE	FALSE	1	0
Tfpi	A0A1U8CFC8	101825370	TRUE	TRUE	TFPI	P10646	7035	1 - high confidence	TRUE	FALSE	TRUE	TRUE	4	2
Gngt1	A0A1U8CFD0	101825697	FALSE	TRUE	GNGT1	P63211	2792		FALSE	FALSE	FALSE	TRUE	0	2
LOC101837480	A0A1U8CFF5	101837480	FALSE	TRUE	LOC101837480				FALSE	FALSE	FALSE	FALSE	0	1
Trap1	A0A1U8CFG8	101842101	FALSE	FALSE	TRAP1	Q12931	10131	3 - unspecific	FALSE	FALSE	FALSE	FALSE	1	0
Cd244	A0A1U8CFI1;A0A1U8CG42;A0A3Q0D4U8	101823838	FALSE	FALSE	CD244	Q9BZW8	51744	1 - high confidence	TRUE	TRUE	TRUE	TRUE	4	1
Catspere	A0A1U8CFK1	101838420	FALSE	TRUE	CATSPERE	Q5SY80	257044		TRUE	FALSE	FALSE	TRUE	1	2
Cd48	A0A1U8CFL1;A0A3Q0D3X5		FALSE	FALSE	CD48	P09326	962	1 - high confidence	TRUE	TRUE	FALSE	TRUE	3	1
Gapdhs	A0A1U8CFL5	101833787	FALSE	FALSE	GAPDHS	O14556	26330	3 - unspecific	FALSE	FALSE	FALSE	FALSE	1	0
LOC101844580	A0A1U8CFL6	101844580	FALSE	TRUE	LOC101844580				FALSE	FALSE	FALSE	FALSE	0	1
LOC101839065	A0A1U8CFN7	101839065	FALSE	TRUE	LOC101839065				FALSE	FALSE	FALSE	FALSE	0	1
Zyx	A0A1U8CFP2;A0A1U8CR39	101831702	FALSE	FALSE	ZYX	Q15942	7791		FALSE	TRUE	FALSE	FALSE	1	0
Clip3	A0A1U8CFP4	101842102	FALSE	TRUE	CLIP3	Q96DZ5	25999		FALSE	FALSE	FALSE	TRUE	0	2
Igsf8	A0A1U8CFQ2	101829901	FALSE	FALSE	IGSF8	Q969P0	93185	1 - high confidence	TRUE	FALSE	FALSE	TRUE	2	1
Psen2	A0A1U8CFQ7	101835004	FALSE	TRUE	PSEN2	P49810	5664		TRUE	TRUE	TRUE	TRUE	3	2
Lrrtm4	A0A1U8CFR0;A0A1U8CGB6	101830177	FALSE	FALSE	LRRTM4	Q86VH4	80059		TRUE	FALSE	FALSE	TRUE	1	1
Sept6	A0A1U8CFS7;A0A3Q0D7W5;A0A3Q0DBZ7;A0A3Q0DC23;A0A3Q0DCW8	101824734	FALSE	TRUE	SEPT6				FALSE	FALSE	FALSE	FALSE	0	1
Mme	A0A1U8CFS9	101841281	FALSE	TRUE	MME	P08473	4311	1 - high confidence	TRUE	FALSE	TRUE	TRUE	3	2
Il13ra1	A0A1U8CFT2	101834767	FALSE	FALSE	IL13RA1	P78552	3597	1 - high confidence	TRUE	FALSE	TRUE	TRUE	3	1
Eva1a	A0A1U8CFU8	101830714	FALSE	TRUE	EVA1A	Q9H8M9	84141		FALSE	FALSE	FALSE	TRUE	0	2
Nav2	A0A1U8CFX8;A0A1U8CFY3;A0A1U8CFY5;A0A3Q0D814;A0A3Q0D816;A0A3Q0DBG0;A0A3Q0DC47;A0A3Q0DC51	101827086	FALSE	FALSE	NAV2	Q8IVL1	89797	3 - unspecific	FALSE	FALSE	FALSE	FALSE	1	0
Slc6a5	A0A1U8CFY0	101828314	FALSE	FALSE	SLC6A5	Q9Y345	9152		TRUE	FALSE	FALSE	TRUE	1	1
Ptprj	A0A1U8CG04;A0A3Q0D471	101827203	FALSE	FALSE	PTPRJ	Q12913	5795	1 - high confidence	TRUE	TRUE	TRUE	TRUE	4	1
Hilpda	A0A1U8CG14	106021780	TRUE	FALSE	HILPDA	Q9Y5L2	29923		FALSE	TRUE	TRUE	FALSE	3	0
Tspan5	A0A1U8CG16	101836137	FALSE	TRUE	TSPAN5	P62079	10098		TRUE	FALSE	FALSE	TRUE	1	2
Nmrk2	A0A1U8CG36;A0A3Q0DCD7		FALSE	TRUE	NMRK2	Q9NPI5	27231		FALSE	FALSE	FALSE	TRUE	0	2
Rpl35	A0A1U8CG58	101839601	FALSE	FALSE	RPL35	P42766	11224	3 - unspecific	FALSE	FALSE	FALSE	FALSE	1	0
Kiss1r	A0A1U8CG69	101842825	FALSE	FALSE	KISS1R	Q969F8	84634		TRUE	TRUE	TRUE	TRUE	3	1
LOC106022252	A0A1U8CG70	106022252	TRUE	FALSE	LOC106022252				FALSE	FALSE	FALSE	FALSE	1	0
Mfsd12	A0A1U8CGB0	101842287	FALSE	FALSE	MFSD12	Q6NUT3	126321		TRUE	FALSE	FALSE	TRUE	1	1
Gypc	A0A1U8CGD2;A0A1U8CGD9	101832325	FALSE	FALSE	GYPC	P04921	2995		TRUE	FALSE	FALSE	TRUE	1	1
Drd1	A0A1U8CGF1	101843956	FALSE	TRUE	DRD1	P21728	1812		TRUE	FALSE	FALSE	TRUE	1	2
Fzd8	A0A1U8CGH0	101834582	FALSE	FALSE	FZD8	Q9H461	8325		TRUE	FALSE	FALSE	TRUE	1	1
Cdhr2	A0A1U8CGJ2	101823839	FALSE	TRUE	CDHR2	Q9BYE9	54825		TRUE	TRUE	FALSE	TRUE	2	2
Cx3cr1	A0A1U8CGM6	101825513	TRUE	FALSE	CX3CR1	P49238	1524		TRUE	TRUE	TRUE	TRUE	4	1
