Gene Name	UniProt	GeneID	CSPA category	Surfaceome	CRISPR	GO cell surface	GO plasma membrane	Num cell surface evidence
AJUBA	Q96IF1	84962		FALSE	FALSE	FALSE	TRUE	0
VSIG2	Q96IQ7	23584		TRUE	FALSE	FALSE	TRUE	1
PAWR	Q96IZ0	5074		FALSE	FALSE	FALSE	TRUE	0
ADTRP	Q96IZ2	84830		FALSE	FALSE	TRUE	TRUE	1
ITCH	Q96J02	83737		FALSE	FALSE	FALSE	TRUE	0
TXNDC15	Q96J42	79770	1 - high confidence	TRUE	FALSE	FALSE	TRUE	2
ABCC12	Q96J65	94160		TRUE	FALSE	FALSE	FALSE	1
ABCC11	Q96J66	85320		TRUE	FALSE	FALSE	TRUE	1
KIRREL1	Q96J84	55243	1 - high confidence	TRUE	FALSE	FALSE	TRUE	2
LRIG1	Q96JA1	26018		TRUE	FALSE	FALSE	TRUE	1
COG3	Q96JB2	83548		FALSE	FALSE	FALSE	TRUE	0
LOXL4	Q96JB6	84171	1 - high confidence	FALSE	FALSE	FALSE	FALSE	1
SPG11	Q96JI7	80208		FALSE	FALSE	FALSE	TRUE	0
JPH4	Q96JJ6	84502		FALSE	FALSE	FALSE	TRUE	0
TMX3	Q96JJ7	54495	1 - high confidence	TRUE	FALSE	TRUE	TRUE	3
CDHR1	Q96JP9	92211		TRUE	FALSE	FALSE	TRUE	1
DCHS1	Q96JQ0	8642	1 - high confidence	TRUE	FALSE	FALSE	TRUE	2
SLC45A3	Q96JT2	85414		FALSE	FALSE	FALSE	TRUE	0
SLC41A2	Q96JW4	84102		TRUE	FALSE	FALSE	TRUE	1
PDLIM2	Q96JY6	64236		FALSE	TRUE	FALSE	FALSE	1
ZFYVE19	Q96K21	84936		FALSE	FALSE	FALSE	TRUE	0
TMEM87B	Q96K49	84910	1 - high confidence	TRUE	FALSE	FALSE	FALSE	2
ADGRG7	Q96K78	84873		TRUE	FALSE	FALSE	TRUE	1
CLPTM1L	Q96KA5	81037	2 - putative	FALSE	FALSE	FALSE	FALSE	1
DNAJC1	Q96KC8	64215		FALSE	FALSE	FALSE	TRUE	0
MEGF10	Q96KG7	84466		TRUE	FALSE	FALSE	TRUE	1
MSLNL	Q96KJ4			TRUE	FALSE	TRUE	FALSE	2
KCNS1	Q96KK3	3787		TRUE	FALSE	FALSE	TRUE	1
OR10C1	Q96KK4	442194		TRUE	FALSE	FALSE	TRUE	1
LRATD2	Q96KN1	157638		FALSE	FALSE	FALSE	TRUE	0
GJD4	Q96KN9	219770		FALSE	TRUE	FALSE	TRUE	1
EXOC2	Q96KP1	55770		FALSE	FALSE	FALSE	TRUE	0
PPP1R13B	Q96KQ4	23368		FALSE	FALSE	FALSE	TRUE	0
LMLN	Q96KR4	89782		FALSE	TRUE	FALSE	FALSE	1
BTN2A3P	Q96KV6			TRUE	FALSE	TRUE	TRUE	2
SUSD3	Q96L08	203328		TRUE	FALSE	FALSE	TRUE	1
RHOV	Q96L33	171177		FALSE	FALSE	FALSE	TRUE	0
KCNH8	Q96L42	131096		FALSE	FALSE	FALSE	TRUE	0
CAPNS2	Q96L46	84290		FALSE	FALSE	FALSE	TRUE	0
SNX27	Q96L92	81609		FALSE	FALSE	FALSE	TRUE	0
FCRL2	Q96LA5	79368	1 - high confidence	TRUE	FALSE	TRUE	TRUE	3
FCRL1	Q96LA6	115350		TRUE	FALSE	TRUE	TRUE	2
MRGPRX4	Q96LA9	117196		TRUE	FALSE	FALSE	TRUE	1
MRGPRX3	Q96LB0	117195		TRUE	FALSE	FALSE	TRUE	1
MRGPRX2	Q96LB1	117194		TRUE	FALSE	FALSE	TRUE	1
MRGPRX1	Q96LB2	259249		TRUE	FALSE	TRUE	TRUE	2
ATP6V1G3	Q96LB4	127124		FALSE	FALSE	FALSE	TRUE	0
SIGLEC10	Q96LC7	89790	1 - high confidence	TRUE	TRUE	FALSE	TRUE	3
BMF	Q96LC9	90427		FALSE	FALSE	FALSE	TRUE	0
SGCZ	Q96LD1	137868	1 - high confidence	TRUE	FALSE	FALSE	TRUE	2
APOLD1	Q96LR9	81575		FALSE	FALSE	FALSE	TRUE	0
SAMD8	Q96LT4	142891		FALSE	FALSE	FALSE	TRUE	0
C10orf90	Q96M02	118611		FALSE	FALSE	FALSE	TRUE	0
HYLS1	Q96M11	219844		FALSE	FALSE	FALSE	TRUE	0
HARBI1	Q96MB7	283254		FALSE	FALSE	FALSE	TRUE	0
MFSD14A	Q96MC6	64645		TRUE	FALSE	FALSE	FALSE	1
STAC3	Q96MF2	246329		FALSE	FALSE	FALSE	TRUE	0
KCTD7	Q96MP8	154881		FALSE	FALSE	FALSE	TRUE	0
ROBO3	Q96MS0	64221		TRUE	FALSE	FALSE	TRUE	1
YTHDC1	Q96MU7	91746		FALSE	FALSE	FALSE	TRUE	0
KREMEN1	Q96MU8	83999		TRUE	FALSE	FALSE	TRUE	1
VSTM2L	Q96N03	128434		FALSE	FALSE	FALSE	TRUE	0
GPR137	Q96N19	56834		TRUE	FALSE	FALSE	FALSE	1
SLC6A18	Q96N87	348932		TRUE	FALSE	FALSE	TRUE	1
SPATA13	Q96N96	221178		FALSE	FALSE	FALSE	TRUE	0
FRMD6	Q96NE9	122786		FALSE	FALSE	FALSE	TRUE	0
LRFN5	Q96NI6	145581		TRUE	FALSE	TRUE	TRUE	2
C8orf37	Q96NL8	157657		FALSE	FALSE	FALSE	TRUE	0
PTCHD1	Q96NR3	139411		TRUE	FALSE	FALSE	TRUE	1
RDH12	Q96NR8	145226		FALSE	FALSE	FALSE	TRUE	0
SLC46A1	Q96NT5	113235	1 - high confidence	TRUE	FALSE	TRUE	TRUE	3
CNTNAP3B	Q96NU0	728577		TRUE	FALSE	FALSE	FALSE	1
ANKRD27	Q96NW4	84079		FALSE	FALSE	FALSE	TRUE	0
LRRC7	Q96NW7			FALSE	FALSE	FALSE	TRUE	0
CAMK1G	Q96NX5	57172		FALSE	FALSE	FALSE	TRUE	0
CLIC6	Q96NY7	54102		FALSE	FALSE	FALSE	TRUE	0
NECTIN4	Q96NY8	81607		TRUE	FALSE	FALSE	TRUE	1
FCRL3	Q96P31	115352	1 - high confidence	TRUE	FALSE	TRUE	TRUE	3
ARAP1	Q96P48	116985		FALSE	FALSE	FALSE	TRUE	0
CATSPER2	Q96P56	117155		FALSE	FALSE	FALSE	TRUE	0
SERPINB12	Q96P63	89777		FALSE	FALSE	FALSE	TRUE	0
QRFPR	Q96P65	84109		TRUE	FALSE	FALSE	TRUE	1
GPR101	Q96P66	83550		TRUE	FALSE	FALSE	TRUE	1
GPR82	Q96P67	27197		TRUE	FALSE	FALSE	TRUE	1
OXGR1	Q96P68	27199		TRUE	FALSE	FALSE	TRUE	1
GPR78	Q96P69	27201		TRUE	FALSE	FALSE	TRUE	1
GNRHR2	Q96P88			TRUE	FALSE	FALSE	TRUE	1
CASD1	Q96PB1	64921	1 - high confidence	TRUE	FALSE	FALSE	FALSE	2
OLFM3	Q96PB7	118427		FALSE	FALSE	FALSE	TRUE	0
LRRC3B	Q96PB8	116135		TRUE	FALSE	FALSE	FALSE	1
AP1S3	Q96PC3	130340		FALSE	TRUE	FALSE	FALSE	1
DCBLD2	Q96PD2	131566	1 - high confidence	TRUE	TRUE	TRUE	TRUE	4
ADGRA2	Q96PE1	25960	1 - high confidence	TRUE	FALSE	TRUE	TRUE	3
INPP4A	Q96PE3	3631		FALSE	FALSE	FALSE	TRUE	0
OPALIN	Q96PE5	93377		TRUE	FALSE	FALSE	TRUE	1
NOX5	Q96PH1	79400		FALSE	FALSE	FALSE	TRUE	0
FCRL4	Q96PJ5	83417		TRUE	FALSE	TRUE	TRUE	2
TECTB	Q96PL2	6975		TRUE	FALSE	FALSE	TRUE	1
ERMAP	Q96PL5	114625		TRUE	FALSE	TRUE	TRUE	2
ADCY10	Q96PN6	55811		FALSE	FALSE	FALSE	TRUE	0
GBP4	Q96PP9	115361		FALSE	FALSE	FALSE	TRUE	0
SORCS2	Q96PQ0	57537	1 - high confidence	TRUE	FALSE	FALSE	TRUE	2
SIGLEC12	Q96PQ1	89858	1 - high confidence	TRUE	TRUE	FALSE	TRUE	3
KCNC2	Q96PR1	3747		FALSE	FALSE	FALSE	TRUE	0
AQP10	Q96PS8	89872		TRUE	FALSE	FALSE	TRUE	1
SYNGAP1	Q96PV0	8831		FALSE	FALSE	FALSE	TRUE	0
SLITRK1	Q96PX8	114798		TRUE	FALSE	FALSE	TRUE	1
CSMD1	Q96PZ7	64478		TRUE	FALSE	FALSE	FALSE	1
PLIN4	Q96Q06			FALSE	FALSE	FALSE	TRUE	0
SLC4A9	Q96Q91	83697		FALSE	FALSE	FALSE	TRUE	0
GSDMA	Q96QA5	284110		FALSE	FALSE	FALSE	TRUE	0
DLC1	Q96QB1	10395		FALSE	FALSE	FALSE	TRUE	0
SLC38A2	Q96QD8	54407		TRUE	FALSE	FALSE	TRUE	1
SLC2A13	Q96QE2	114134	2 - putative	TRUE	FALSE	FALSE	TRUE	2
LRRC37B	Q96QE4	114659		TRUE	FALSE	FALSE	FALSE	1
MTMR9	Q96QG7	66036		FALSE	FALSE	FALSE	TRUE	0
PRAM1	Q96QH2	84106		FALSE	FALSE	FALSE	TRUE	0
TSPAN32	Q96QS1	10077		FALSE	FALSE	TRUE	TRUE	1
TRPM7	Q96QT4	54822		FALSE	FALSE	FALSE	TRUE	0
PCDH15	Q96QU1	65217	1 - high confidence	TRUE	FALSE	FALSE	TRUE	2
XPO6	Q96QU8	23214		FALSE	FALSE	FALSE	TRUE	0
HHIP	Q96QV1	64399	1 - high confidence	FALSE	TRUE	TRUE	TRUE	3
PANX3	Q96QZ0	116337		FALSE	FALSE	FALSE	TRUE	0
MAGI1	Q96QZ7	9223		FALSE	TRUE	FALSE	TRUE	1
OR5B12	Q96R08	390191		TRUE	FALSE	FALSE	TRUE	1
OR5B2	Q96R09	390190		TRUE	FALSE	FALSE	TRUE	1
OR2M4	Q96R27	26245		TRUE	FALSE	FALSE	TRUE	1
OR2M2	Q96R28	391194		TRUE	FALSE	FALSE	TRUE	1
OR2V2	Q96R30	285659		TRUE	FALSE	FALSE	TRUE	1
OR2A7	Q96R45	401427		TRUE	FALSE	FALSE	TRUE	1
OR2A14	Q96R47	135941		TRUE	FALSE	FALSE	TRUE	1
OR2A5	Q96R48	393046		TRUE	FALSE	FALSE	TRUE	1
OR14A2	Q96R54			TRUE	FALSE	FALSE	TRUE	1
OR4C12	Q96R67	283093		TRUE	FALSE	FALSE	TRUE	1
OR4F4	Q96R69	26682		TRUE	FALSE	FALSE	TRUE	1
OR4K3	Q96R72			TRUE	FALSE	FALSE	TRUE	1
OR1F2P	Q96R84			TRUE	FALSE	FALSE	TRUE	1
OR7D2	Q96RA2	162998		TRUE	FALSE	FALSE	TRUE	1
OR5M11	Q96RB7	219487		TRUE	FALSE	FALSE	TRUE	1
OR8B4	Q96RC9	283162		TRUE	FALSE	FALSE	TRUE	1
OR8B2	Q96RD0	26595		TRUE	FALSE	FALSE	TRUE	1
OR6C1	Q96RD1	390321		TRUE	FALSE	FALSE	TRUE	1
OR52B2	Q96RD2	255725		TRUE	FALSE	FALSE	TRUE	1
OR52E6	Q96RD3	390078		TRUE	FALSE	FALSE	TRUE	1
PANX2	Q96RD6	56666		TRUE	FALSE	FALSE	TRUE	1
PANX1	Q96RD7	24145	1 - high confidence	TRUE	FALSE	FALSE	TRUE	2
FCRL5	Q96RD9	83416	1 - high confidence	TRUE	FALSE	TRUE	TRUE	3
SNX18	Q96RF0	112574		FALSE	FALSE	FALSE	TRUE	0
F2RL3	Q96RI0	9002	1 - high confidence	TRUE	FALSE	FALSE	TRUE	2
TAAR6	Q96RI8	319100		TRUE	FALSE	FALSE	TRUE	1
TAAR9	Q96RI9	134860		TRUE	FALSE	FALSE	TRUE	1
TAAR1	Q96RJ0	134864		TRUE	FALSE	FALSE	TRUE	1
TNFRSF13C	Q96RJ3	115650		FALSE	TRUE	TRUE	TRUE	2
BBS4	Q96RK4	585		FALSE	FALSE	FALSE	TRUE	0
SIGLEC11	Q96RL6	114132		TRUE	TRUE	TRUE	TRUE	3
SPRR2F	Q96RM1	6705		FALSE	FALSE	FALSE	TRUE	0
SLC26A8	Q96RN1	116369		TRUE	FALSE	FALSE	TRUE	1
KCNA7	Q96RP8	3743		FALSE	FALSE	FALSE	TRUE	0
ERGIC2	Q96RQ1	51290	3 - unspecific	FALSE	FALSE	FALSE	FALSE	1
ERBIN	Q96RT1	55914		FALSE	FALSE	FALSE	TRUE	0
FNBP1	Q96RU3	23048		FALSE	FALSE	FALSE	TRUE	0
TRIB3	Q96RU7	57761		FALSE	FALSE	FALSE	TRUE	0
PCNX1	Q96RV3	22990		TRUE	FALSE	FALSE	FALSE	1
HMCN1	Q96RW7	83872	1 - high confidence	FALSE	FALSE	FALSE	TRUE	1
RAB40C	Q96S21	57799		FALSE	FALSE	FALSE	TRUE	0
SLC22A12	Q96S37	116085		TRUE	FALSE	FALSE	TRUE	1
PIGS	Q96S52	94005	2 - putative	FALSE	FALSE	FALSE	FALSE	1
RANBP9	Q96S59	10048		FALSE	FALSE	FALSE	TRUE	0
RASL10B	Q96S79	91608		FALSE	FALSE	FALSE	TRUE	0
HAPLN3	Q96S86	145864		FALSE	TRUE	FALSE	FALSE	1
MYADM	Q96S97	91663		TRUE	FALSE	FALSE	TRUE	1
SERINC2	Q96SA4	347735		TRUE	FALSE	FALSE	FALSE	1
PPP1R9B	Q96SB3	84687		FALSE	FALSE	FALSE	TRUE	0
SRPK1	Q96SB4	6732		FALSE	FALSE	FALSE	TRUE	0
TSPAN18	Q96SJ8	90139	2 - putative	TRUE	FALSE	FALSE	TRUE	2
SLC49A4	Q96SL1	84925		TRUE	FALSE	FALSE	FALSE	1
CEP89	Q96ST8	84902		FALSE	FALSE	FALSE	TRUE	0
PPP1R16B	Q96T49	26051		FALSE	FALSE	FALSE	TRUE	0
KCNK17	Q96T54	89822	2 - putative	FALSE	FALSE	FALSE	TRUE	1
KCNK16	Q96T55	83795		FALSE	FALSE	FALSE	TRUE	0
SLC9A7	Q96T83	84679	2 - putative	TRUE	FALSE	FALSE	TRUE	2
PCDHB18P	Q96TA0			FALSE	FALSE	FALSE	TRUE	0
NIBAN2	Q96TA1	64855		FALSE	FALSE	FALSE	TRUE	0
CSF3R	Q99062	1441		TRUE	FALSE	TRUE	TRUE	2
HBEGF	Q99075	1839		TRUE	TRUE	TRUE	TRUE	3
MUC4	Q99102	4585	1 - high confidence	TRUE	FALSE	FALSE	TRUE	2
AMELX	Q99217	265		FALSE	TRUE	TRUE	FALSE	2
SCN2A	Q99250	6326	2 - putative	TRUE	FALSE	FALSE	TRUE	2
GAD1	Q99259	2571		FALSE	FALSE	FALSE	TRUE	0
CYTH2	Q99418	9266		FALSE	TRUE	FALSE	TRUE	1
GML	Q99445	2765		TRUE	FALSE	FALSE	TRUE	1
NPY6R	Q99463			TRUE	FALSE	FALSE	FALSE	1
NOTCH4	Q99466	4855		TRUE	TRUE	TRUE	TRUE	3
CD180	Q99467	4064	1 - high confidence	TRUE	FALSE	FALSE	TRUE	2
STAC	Q99469	6769		FALSE	FALSE	FALSE	TRUE	0
PARK7	Q99497	11315		FALSE	FALSE	FALSE	TRUE	0
S1PR3	Q99500	1903	1 - high confidence	TRUE	FALSE	FALSE	TRUE	2
NEU1	Q99519	4758	1 - high confidence	FALSE	FALSE	FALSE	TRUE	1
SORT1	Q99523	6272	1 - high confidence	TRUE	TRUE	TRUE	TRUE	4
GPER1	Q99527	2852		TRUE	FALSE	FALSE	TRUE	1
LGMN	Q99538	5641	3 - unspecific	FALSE	FALSE	FALSE	FALSE	1
PLIN2	Q99541	123		FALSE	FALSE	FALSE	TRUE	0
MPHOSPH8	Q99549	54737		FALSE	FALSE	FALSE	TRUE	0
MPHOSPH9	Q99550	10198	3 - unspecific	FALSE	FALSE	FALSE	FALSE	1
PKP4	Q99569	8502		FALSE	FALSE	FALSE	TRUE	0
P2RX4	Q99571	5025	2 - putative	TRUE	FALSE	FALSE	TRUE	2
P2RX7	Q99572	5027	1 - high confidence	TRUE	TRUE	TRUE	TRUE	4
SERPINI1	Q99574	5274	1 - high confidence	FALSE	FALSE	FALSE	FALSE	1
RIT2	Q99578	6014		FALSE	FALSE	FALSE	TRUE	0
S100A13	Q99584	6284		FALSE	FALSE	FALSE	TRUE	0
TRGV9	Q99603			FALSE	FALSE	TRUE	TRUE	1
PHB2	Q99623	11331	3 - unspecific	FALSE	FALSE	TRUE	FALSE	2
SLC38A3	Q99624	10991		FALSE	FALSE	FALSE	TRUE	0
OSMR	Q99650	9180	1 - high confidence	TRUE	FALSE	TRUE	TRUE	3
CHP1	Q99653	11261		FALSE	FALSE	FALSE	TRUE	0
IL12RB2	Q99665	3595		TRUE	FALSE	TRUE	TRUE	2
LPAR4	Q99677	2846		TRUE	FALSE	FALSE	TRUE	1
GPR20	Q99678	2843		TRUE	FALSE	FALSE	TRUE	1
GPR21	Q99679	2844		TRUE	FALSE	FALSE	TRUE	1
GPR22	Q99680	2845		TRUE	FALSE	FALSE	TRUE	1
MAP3K5	Q99683	4217		FALSE	FALSE	TRUE	TRUE	1
MGLL	Q99685	11343		FALSE	FALSE	FALSE	TRUE	0
FEZ1	Q99689	9638		FALSE	TRUE	FALSE	TRUE	1
LYST	Q99698	1130		FALSE	TRUE	FALSE	FALSE	1
MCHR1	Q99705	2847		TRUE	FALSE	FALSE	TRUE	1
KIR2DL4	Q99706	3805		TRUE	FALSE	FALSE	TRUE	1
KCNJ15	Q99712	3772		FALSE	FALSE	FALSE	TRUE	0
HSD17B10	Q99714	3028		FALSE	FALSE	FALSE	TRUE	0
COL12A1	Q99715	1303	1 - high confidence	FALSE	FALSE	FALSE	FALSE	1
SEPTIN5	Q99719	5413		FALSE	FALSE	FALSE	TRUE	0
SIGMAR1	Q99720	10280		FALSE	FALSE	FALSE	TRUE	0
SLC30A3	Q99726	7781		FALSE	FALSE	FALSE	TRUE	0
LITAF	Q99732	9516		FALSE	FALSE	FALSE	TRUE	0
MGST2	Q99735	4258		FALSE	FALSE	FALSE	TRUE	0
PIP5K1A	Q99755	8394		FALSE	FALSE	FALSE	TRUE	0
ABCA3	Q99758	21		TRUE	FALSE	FALSE	TRUE	1
APBA2	Q99767	321		FALSE	FALSE	FALSE	TRUE	0
OLFM1	Q99784	10439	1 - high confidence	FALSE	FALSE	FALSE	FALSE	1
CMKLR1	Q99788	1240	1 - high confidence	TRUE	FALSE	FALSE	TRUE	2
GPA33	Q99795	10223		TRUE	FALSE	FALSE	TRUE	1
TM9SF2	Q99805	9375		TRUE	FALSE	FALSE	TRUE	1
SLC29A1	Q99808	2030	1 - high confidence	TRUE	FALSE	FALSE	TRUE	2
TSG101	Q99816	7251		FALSE	FALSE	FALSE	TRUE	0
ARHGDIG	Q99819	398		FALSE	FALSE	FALSE	TRUE	0
CIB1	Q99828	10519		FALSE	TRUE	FALSE	TRUE	1
CPNE1	Q99829	8904		FALSE	FALSE	FALSE	TRUE	0
SMO	Q99835	6608	1 - high confidence	TRUE	FALSE	FALSE	TRUE	2
MYD88	Q99836	4615		FALSE	FALSE	FALSE	TRUE	0
SLC6A7	Q99884	6534		TRUE	FALSE	FALSE	TRUE	1
GABRG3	Q99928	2567		TRUE	FALSE	FALSE	TRUE	1
ATF6B	Q99941	1388	2 - putative	FALSE	FALSE	FALSE	FALSE	1
EGFL8	Q99944	80864		FALSE	FALSE	TRUE	FALSE	1
PRRT1	Q99946	80863		FALSE	FALSE	FALSE	TRUE	0
PKP2	Q99959	5318		FALSE	FALSE	FALSE	TRUE	0
SH3GL2	Q99962	6456		FALSE	FALSE	FALSE	TRUE	0
ADAM2	Q99965	2515		TRUE	FALSE	TRUE	TRUE	2
SEMA3C	Q99985	10512	1 - high confidence	FALSE	FALSE	FALSE	TRUE	1
GDF15	Q99988	9518	1 - high confidence	FALSE	FALSE	FALSE	FALSE	1
AKAP9	Q99996	10142		FALSE	FALSE	FALSE	TRUE	0
GAL3ST1	Q99999	9514		FALSE	FALSE	FALSE	TRUE	0
P2RY13	Q9BPV8	53829		TRUE	FALSE	FALSE	TRUE	1
NIPSNAP1	Q9BPW8	8508		FALSE	FALSE	FALSE	TRUE	0
MAPKAP1	Q9BPZ7	79109		FALSE	FALSE	FALSE	TRUE	0
KCNS3	Q9BQ31	3790		FALSE	FALSE	FALSE	TRUE	0
DDX50	Q9BQ39	79009		FALSE	FALSE	FALSE	TRUE	0
PDCD1LG2	Q9BQ51	80380	1 - high confidence	TRUE	FALSE	TRUE	TRUE	3
SELENOS	Q9BQE4	55829		FALSE	FALSE	FALSE	TRUE	0
SYT3	Q9BQG1	84258		FALSE	TRUE	FALSE	TRUE	1
AIF1L	Q9BQI0	83543		FALSE	FALSE	FALSE	TRUE	0
SGIP1	Q9BQI5	84251		FALSE	FALSE	FALSE	TRUE	0
PSD2	Q9BQI7	84249		FALSE	FALSE	FALSE	TRUE	0
TMEM47	Q9BQJ4	83604		FALSE	FALSE	FALSE	TRUE	0
FERMT1	Q9BQL6	55612		FALSE	TRUE	FALSE	TRUE	1
PRSS27	Q9BQR3	83886		FALSE	FALSE	FALSE	TRUE	0
SYT15	Q9BQS2	102724488;83849		FALSE	TRUE	FALSE	TRUE	1
HEPH	Q9BQS7	9843		TRUE	FALSE	FALSE	TRUE	1
CLSTN3	Q9BQT9	9746		TRUE	FALSE	TRUE	TRUE	2
JPH2	Q9BR39	57158		FALSE	FALSE	FALSE	TRUE	0
CORO1B	Q9BR76	57175		FALSE	FALSE	FALSE	TRUE	0
PLCD4	Q9BRC7	84812		FALSE	FALSE	FALSE	TRUE	0
CPPED1	Q9BRF8	55313		FALSE	FALSE	FALSE	TRUE	0
SLC30A2	Q9BRI3	7780		FALSE	FALSE	FALSE	TRUE	0
REEP2	Q9BRK0	51308		FALSE	FALSE	FALSE	TRUE	0
MXRA8	Q9BRK3	54587	1 - high confidence	TRUE	FALSE	TRUE	TRUE	3
LZTS2	Q9BRK4	84445		FALSE	FALSE	FALSE	TRUE	0
SDF4	Q9BRK5	51150		FALSE	FALSE	FALSE	TRUE	0
TM2D3	Q9BRN9	80213	1 - high confidence	FALSE	FALSE	FALSE	FALSE	1
AIFM2	Q9BRQ8	84883		FALSE	FALSE	FALSE	TRUE	0
MIEN1	Q9BRT3	84299		FALSE	FALSE	FALSE	TRUE	0
SLC50A1	Q9BRV3	55974		FALSE	FALSE	FALSE	TRUE	0
SLC39A3	Q9BRY0	29985		FALSE	FALSE	FALSE	TRUE	0
ERP44	Q9BS26	23071		FALSE	FALSE	TRUE	FALSE	1
SLC35A5	Q9BS91	55032		TRUE	FALSE	FALSE	FALSE	1
TTYH2	Q9BSA4	94015	1 - high confidence	TRUE	FALSE	FALSE	TRUE	2
C2orf88	Q9BSF0	84281		FALSE	FALSE	FALSE	TRUE	0
RTBDN	Q9BSG5	83546		FALSE	FALSE	TRUE	TRUE	1
ESYT1	Q9BSJ8	23344		FALSE	FALSE	FALSE	TRUE	0
MARVELD1	Q9BSK0	83742		FALSE	FALSE	FALSE	TRUE	0
UBAC1	Q9BSL1	10422		FALSE	FALSE	FALSE	TRUE	0
TMEM204	Q9BSN7	79652		TRUE	FALSE	FALSE	TRUE	1
YIPF4	Q9BSR8	84272		FALSE	FALSE	FALSE	TRUE	0
SYT17	Q9BSW7	51760		FALSE	TRUE	FALSE	TRUE	1
INPP5K	Q9BT40	51763		FALSE	FALSE	FALSE	TRUE	0
UPK3B	Q9BT76	105375355		TRUE	FALSE	FALSE	TRUE	1
SYT11	Q9BT88	23208		FALSE	TRUE	FALSE	TRUE	1
TCHP	Q9BT92	84260		FALSE	FALSE	FALSE	TRUE	0
LRFN3	Q9BTN0	79414		TRUE	TRUE	TRUE	TRUE	3
LRRC1	Q9BTT6	55227		FALSE	FALSE	FALSE	TRUE	0
PI4K2A	Q9BTU6	55361		FALSE	FALSE	FALSE	TRUE	0
FSD1	Q9BTV5	79187		FALSE	FALSE	FALSE	TRUE	0
TBCD	Q9BTW9	6904		FALSE	FALSE	FALSE	TRUE	0
NDC1	Q9BTX1	55706		FALSE	FALSE	FALSE	TRUE	0
LMF2	Q9BU23	91289	2 - putative	FALSE	FALSE	FALSE	FALSE	1
TUBB6	Q9BUF5	84617	3 - unspecific	FALSE	FALSE	FALSE	FALSE	1
CRB3	Q9BUF7	92359		TRUE	FALSE	FALSE	TRUE	1
PDCD10	Q9BUL8	11235		FALSE	FALSE	FALSE	TRUE	0
TRAF4	Q9BUZ4	9618		FALSE	FALSE	FALSE	TRUE	0
ABHD6	Q9BV23	57406		FALSE	FALSE	FALSE	TRUE	0
VAMP8	Q9BV40	8673		FALSE	TRUE	FALSE	TRUE	1
ADI1	Q9BV57	55256		FALSE	FALSE	FALSE	TRUE	0
KATNB1	Q9BVA0	10300		FALSE	FALSE	FALSE	TRUE	0
FICD	Q9BVA6	11153	3 - unspecific	FALSE	FALSE	FALSE	FALSE	1
TMED9	Q9BVK6	54732	1 - high confidence	FALSE	FALSE	FALSE	FALSE	1
TMEM147	Q9BVK8	10430		FALSE	FALSE	FALSE	TRUE	0
TMUB1	Q9BVT8	83590		FALSE	FALSE	FALSE	TRUE	0
TMEM106C	Q9BVX2	79022	2 - putative	FALSE	FALSE	FALSE	FALSE	1
SARG	Q9BW04	79098		FALSE	FALSE	FALSE	TRUE	0
FAIM2	Q9BWQ8	23017		TRUE	FALSE	FALSE	TRUE	1
SLC4A1AP	Q9BWU0	22950		FALSE	FALSE	FALSE	TRUE	0
BOC	Q9BWV1	91653		TRUE	FALSE	FALSE	TRUE	1
PHF7	Q9BWX1	51533		FALSE	FALSE	FALSE	TRUE	0
GGTLC1	Q9BX51	92086		FALSE	TRUE	FALSE	FALSE	1
TAPBPL	Q9BX59	55080		FALSE	FALSE	FALSE	TRUE	0
SORBS1	Q9BX66	10580		FALSE	FALSE	FALSE	TRUE	0
JAM3	Q9BX67	83700	1 - high confidence	TRUE	FALSE	FALSE	TRUE	2
TM2D1	Q9BX74	83941	1 - high confidence	FALSE	FALSE	FALSE	TRUE	1
STRA6	Q9BX79	64220		FALSE	FALSE	FALSE	TRUE	0
TRPM6	Q9BX84	140803		FALSE	FALSE	FALSE	TRUE	0
SGPP1	Q9BX95	81537		FALSE	FALSE	FALSE	TRUE	0
PLVAP	Q9BX97	83483	1 - high confidence	TRUE	FALSE	TRUE	TRUE	3
SUCNR1	Q9BXA5	56670	1 - high confidence	TRUE	FALSE	FALSE	TRUE	2
LGR4	Q9BXB1	55366		TRUE	FALSE	FALSE	TRUE	1
HCAR1	Q9BXC0	27198		TRUE	FALSE	FALSE	TRUE	1
GPR174	Q9BXC1	84636	1 - high confidence	TRUE	FALSE	FALSE	TRUE	2
BBS2	Q9BXC9	583		FALSE	FALSE	FALSE	TRUE	0
VN1R3	Q9BXE9	317702		TRUE	FALSE	FALSE	TRUE	1
TBC1D10A	Q9BXI6	83874		FALSE	FALSE	FALSE	TRUE	0
C1QTNF5	Q9BXJ0	114902		FALSE	FALSE	FALSE	TRUE	0
C1QTNF1	Q9BXJ1	114897		FALSE	FALSE	FALSE	TRUE	0
C1QTNF2	Q9BXJ5	114898	1 - high confidence	FALSE	FALSE	FALSE	FALSE	1
AMN	Q9BXJ7	81693		TRUE	FALSE	FALSE	TRUE	1
CARD14	Q9BXL6	79092		FALSE	FALSE	FALSE	TRUE	0
CARD11	Q9BXL7	84433		FALSE	FALSE	FALSE	TRUE	0
CDCA4	Q9BXL8	55038		FALSE	FALSE	FALSE	TRUE	0
PRX	Q9BXM0	57716		FALSE	FALSE	FALSE	TRUE	0
ASPN	Q9BXN1	54829	1 - high confidence	FALSE	FALSE	FALSE	FALSE	1
