UniProt	GeneID	Gene Name	GO cell surface	GO plasma membrane	Gene Name - human	UniProt - human	GeneID - human	CSPA category	Surfaceome	CRISPR	GO cell surface - human	GO plasma membrane - human	Num cell surface evidence	Num plasma membrane evidence
A0A3Q0D2R8		Myo18a	FALSE	FALSE	MYO18A	Q92614	399687		FALSE	FALSE	TRUE	FALSE	1	0
A0A3Q0D2S2		Slamf6	FALSE	FALSE	SLAMF6	Q96DU3	114836	1 - high confidence	TRUE	FALSE	FALSE	TRUE	2	1
A0A3Q0D2S3		Myo18a	FALSE	FALSE	MYO18A	Q92614	399687		FALSE	FALSE	TRUE	FALSE	1	0
A0A3Q0D2S6		Slamf7	FALSE	FALSE	SLAMF7	Q9NQ25	57823	1 - high confidence	TRUE	TRUE	FALSE	TRUE	3	1
A0A3Q0D2U2		Ntrk1	FALSE	TRUE	NTRK1	P04629	4914	1 - high confidence	TRUE	TRUE	TRUE	TRUE	4	2
A0A3Q0D2X5		Fam189b	FALSE	FALSE	FAM189B	P81408	10712	2 - putative	TRUE	FALSE	FALSE	FALSE	2	0
A0A3Q0D2Y2	101822588	Lrrc8c	FALSE	FALSE	LRRC8C	Q8TDW0	84230	2 - putative	FALSE	FALSE	FALSE	TRUE	1	1
A0A3Q0D2Y7		Unc5a	FALSE	FALSE	UNC5A	Q6ZN44	90249	1 - high confidence	TRUE	FALSE	FALSE	TRUE	2	1
A0A3Q0D311		Pam	FALSE	FALSE	PAM	P19021	5066		TRUE	FALSE	TRUE	TRUE	2	1
A0A3Q0D312		Epo	FALSE	FALSE	EPO	P01588	2056		FALSE	FALSE	TRUE	FALSE	1	0
A0A3Q0D318		Wnt5a	FALSE	FALSE	WNT5A	P41221	7474	1 - high confidence	FALSE	TRUE	TRUE	TRUE	3	1
A0A3Q0D320		Fam174a	FALSE	FALSE	FAM174A	Q8TBP5	345757	1 - high confidence	TRUE	FALSE	FALSE	FALSE	2	0
A0A3Q0D326		Rnf150	FALSE	FALSE	RNF150	Q9ULK6	57484		TRUE	FALSE	FALSE	FALSE	1	0
A0A3Q0D331		Frem2	FALSE	FALSE	FREM2	Q5SZK8	341640	1 - high confidence	TRUE	FALSE	FALSE	TRUE	2	1
A0A3Q0D340		Muc12	FALSE	FALSE	MUC12	Q9UKN1	10071		TRUE	FALSE	FALSE	TRUE	1	1
A0A3Q0D351		Noct	FALSE	FALSE	NOCT	Q9UK39	25819	3 - unspecific	FALSE	FALSE	FALSE	FALSE	1	0
A0A3Q0D375		Vps33b	FALSE	FALSE	VPS33B	Q9H267	26276		FALSE	TRUE	FALSE	FALSE	1	0
A0A3Q0D377		Cdh7	FALSE	TRUE	CDH7	Q9ULB5	1005		TRUE	FALSE	TRUE	TRUE	2	2
A0A3Q0D387		Ntm	FALSE	FALSE	NTM	Q9P121	50863	1 - high confidence	TRUE	TRUE	FALSE	TRUE	3	1
A0A3Q0D389		Sec23a	FALSE	FALSE	SEC23A	Q15436	10484		FALSE	TRUE	FALSE	FALSE	1	0
A0A3Q0D393		Opcml	FALSE	FALSE	OPCML	Q14982	4978	1 - high confidence	TRUE	TRUE	FALSE	TRUE	3	1
A0A3Q0D3B4		Dnm2	FALSE	FALSE	DNM2	P50570	1785		FALSE	TRUE	FALSE	TRUE	1	1
A0A3Q0D3B7		Grid1	FALSE	TRUE	GRID1	Q9ULK0	2894	1 - high confidence	TRUE	FALSE	FALSE	TRUE	2	2
A0A3Q0D3E7		Slc43a1	FALSE	FALSE	SLC43A1	O75387	8501	2 - putative	TRUE	FALSE	FALSE	TRUE	2	1
A0A3Q0D3F7		Cdh16	FALSE	TRUE	CDH16	O75309	1014		TRUE	TRUE	FALSE	TRUE	2	2
A0A3Q0D3G0		Tgfbr3	FALSE	FALSE	TGFBR3	Q03167	7049	1 - high confidence	TRUE	TRUE	TRUE	TRUE	4	1
A0A3Q0D3M5		Adgrd1	FALSE	TRUE	ADGRD1	Q6QNK2	283383		TRUE	FALSE	FALSE	TRUE	1	2
A0A3Q0D3M8		Cd72	FALSE	TRUE	CD72	P21854	971	2 - putative	FALSE	FALSE	FALSE	TRUE	1	2
A0A3Q0D3P5		Il11ra	FALSE	FALSE	IL11RA	Q14626	3590		TRUE	FALSE	TRUE	TRUE	2	1
A0A3Q0D3P8		Mphosph9	FALSE	FALSE	MPHOSPH9	Q99550	10198	3 - unspecific	FALSE	FALSE	FALSE	FALSE	1	0
A0A3Q0D3Q4		Mphosph9	FALSE	FALSE	MPHOSPH9	Q99550	10198	3 - unspecific	FALSE	FALSE	FALSE	FALSE	1	0
A0A3Q0D3R5		Lrit2	FALSE	FALSE	LRIT2	A6NDA9	340745		TRUE	FALSE	FALSE	FALSE	1	0
A0A3Q0D3R8		Smo	FALSE	FALSE	SMO	Q99835	6608	1 - high confidence	TRUE	FALSE	FALSE	TRUE	2	1
A0A3Q0D3S1		Cdhr1	FALSE	TRUE	CDHR1	Q96JP9	92211		TRUE	FALSE	FALSE	TRUE	1	2
A0A3Q0D3S9		Opn4	FALSE	FALSE	OPN4	Q9UHM6	94233		TRUE	FALSE	FALSE	TRUE	1	1
A0A3Q0D3T7		Gmps	FALSE	FALSE	GMPS	P49915	8833	3 - unspecific	FALSE	FALSE	FALSE	FALSE	1	0
A0A3Q0D3V3		Vstm4	FALSE	FALSE	VSTM4	Q8IW00	196740	1 - high confidence	TRUE	FALSE	FALSE	TRUE	2	1
A0A3Q0D3V6		Gpr149	FALSE	FALSE	GPR149	Q86SP6	344758		TRUE	FALSE	FALSE	TRUE	1	1
A0A3Q0D3X5		Cd48	FALSE	FALSE	CD48	P09326	962	1 - high confidence	TRUE	TRUE	FALSE	TRUE	3	1
A0A3Q0D3X9		Acp2	FALSE	FALSE	ACP2	P11117	53	1 - high confidence	TRUE	FALSE	FALSE	FALSE	2	0
A0A3Q0D3Z4		Tlr5	FALSE	FALSE	TLR5	O60602	7100		TRUE	FALSE	FALSE	TRUE	1	1
A0A3Q0D404		Prlr	FALSE	FALSE	PRLR	P16471	5618		TRUE	TRUE	TRUE	TRUE	3	1
A0A3Q0D406		Vsig10	FALSE	FALSE	VSIG10	Q8N0Z9	54621	1 - high confidence	TRUE	FALSE	FALSE	FALSE	2	0
A0A3Q0D429		Ntrk3	FALSE	TRUE	NTRK3	Q16288	4916	1 - high confidence	TRUE	FALSE	FALSE	TRUE	2	2
A0A3Q0D432		Mfge8	FALSE	FALSE	MFGE8	Q08431	4240	1 - high confidence	FALSE	TRUE	TRUE	TRUE	3	1
A0A3Q0D442		Vps33b	FALSE	FALSE	VPS33B	Q9H267	26276		FALSE	TRUE	FALSE	FALSE	1	0
A0A3Q0D448		Gas1	FALSE	FALSE	GAS1	P54826	2619		TRUE	FALSE	FALSE	TRUE	1	1
A0A3Q0D451		Slc28a1	FALSE	TRUE	SLC28A1	O00337	9154		TRUE	FALSE	FALSE	TRUE	1	2
A0A3Q0D454		Pgap1	FALSE	FALSE	PGAP1	Q75T13	80055	2 - putative	TRUE	FALSE	FALSE	FALSE	2	0
A0A3Q0D457		Itga4	FALSE	TRUE	ITGA4	P13612	3676	1 - high confidence	TRUE	TRUE	TRUE	TRUE	4	2
A0A3Q0D471		Ptprj	FALSE	FALSE	PTPRJ	Q12913	5795	1 - high confidence	TRUE	TRUE	TRUE	TRUE	4	1
A0A3Q0D475		Lrp4	FALSE	FALSE	LRP4	O75096	4038	1 - high confidence	TRUE	FALSE	TRUE	TRUE	3	1
A0A3Q0D4C0		Col5a3	FALSE	FALSE	COL5A3	P25940	50509	1 - high confidence	FALSE	FALSE	FALSE	FALSE	1	0
A0A3Q0D4C8		Dnm2	FALSE	FALSE	DNM2	P50570	1785		FALSE	TRUE	FALSE	TRUE	1	1
A0A3Q0D4D5		Slamf6	FALSE	FALSE	SLAMF6	Q96DU3	114836	1 - high confidence	TRUE	FALSE	FALSE	TRUE	2	1
A0A3Q0D4D8		Adcy7	FALSE	TRUE	ADCY7	P51828	113	2 - putative	TRUE	FALSE	FALSE	TRUE	2	2
A0A3Q0D4D9		Slamf7	FALSE	FALSE	SLAMF7	Q9NQ25	57823	1 - high confidence	TRUE	TRUE	FALSE	TRUE	3	1
A0A3Q0D4E4		Slc43a3	FALSE	FALSE	SLC43A3	Q8NBI5	29015	2 - putative	TRUE	FALSE	FALSE	FALSE	2	0
A0A3Q0D4F5		Fcrl6	FALSE	FALSE	FCRL6	Q6DN72	343413	1 - high confidence	TRUE	TRUE	TRUE	TRUE	4	1
A0A3Q0D4G1		Prlr	FALSE	FALSE	PRLR	P16471	5618		TRUE	TRUE	TRUE	TRUE	3	1
A0A3Q0D4G5		Adgrg5	FALSE	FALSE	ADGRG5	Q8IZF4	221188		TRUE	FALSE	FALSE	TRUE	1	1
A0A3Q0D4G8		Abcc12	FALSE	FALSE	ABCC12	Q96J65	94160		TRUE	FALSE	FALSE	FALSE	1	0
A0A3Q0D4H3		Epha8	FALSE	TRUE	EPHA8	P29322	2046		TRUE	FALSE	FALSE	TRUE	1	2
A0A3Q0D4H6		Slamf9	FALSE	FALSE	SLAMF9	Q96A28	89886		TRUE	FALSE	FALSE	FALSE	1	0
A0A3Q0D4H7		Nod2	FALSE	FALSE	NOD2	Q9HC29	64127		FALSE	TRUE	TRUE	TRUE	2	1
A0A3Q0D4I1		Lrrc38	FALSE	FALSE	LRRC38	Q5VT99	126755		TRUE	FALSE	FALSE	TRUE	1	1
A0A3Q0D4J4		Sema4f	FALSE	FALSE	SEMA4F	O95754	10505	1 - high confidence	TRUE	FALSE	FALSE	TRUE	2	1
A0A3Q0D4K8		Tnfrsf8	FALSE	FALSE	TNFRSF8	P28908	943	1 - high confidence	TRUE	FALSE	FALSE	TRUE	2	1
A0A3Q0D4N3		Hrh2	FALSE	FALSE	HRH2	P25021	3274		TRUE	FALSE	FALSE	TRUE	1	1
A0A3Q0D4N8		Capn2	FALSE	FALSE	CAPN2	P17655	824		FALSE	FALSE	TRUE	TRUE	1	1
A0A3Q0D4Q4		Slc28a3	FALSE	TRUE	SLC28A3	Q9HAS3	64078		TRUE	FALSE	FALSE	TRUE	1	2
A0A3Q0D4T4		Ntm	FALSE	FALSE	NTM	Q9P121	50863	1 - high confidence	TRUE	TRUE	FALSE	TRUE	3	1
A0A3Q0D4T5		Tnfrsf25	FALSE	FALSE	TNFRSF25	Q93038	8718	1 - high confidence	TRUE	FALSE	FALSE	TRUE	2	1
A0A3Q0D4T8		Copa	FALSE	FALSE	COPA	P53621	1314		FALSE	TRUE	FALSE	FALSE	1	0
A0A3Q0D4T9		Opcml	FALSE	FALSE	OPCML	Q14982	4978	1 - high confidence	TRUE	TRUE	FALSE	TRUE	3	1
A0A3Q0D4U1		Cubn	FALSE	FALSE	CUBN	O60494	8029		FALSE	TRUE	TRUE	TRUE	2	1
A0A3Q0D4U8		Cd244	FALSE	FALSE	CD244	Q9BZW8	51744	1 - high confidence	TRUE	TRUE	TRUE	TRUE	4	1
A0A3Q0D4V0		Acp2	FALSE	FALSE	ACP2	P11117	53	1 - high confidence	TRUE	FALSE	FALSE	FALSE	2	0
A0A3Q0D4V1		Dnm2	FALSE	FALSE	DNM2	P50570	1785		FALSE	TRUE	FALSE	TRUE	1	1
A0A3Q0D4W6		Igsf9	FALSE	FALSE	IGSF9	Q9P2J2	57549		TRUE	FALSE	FALSE	TRUE	1	1
A0A3Q0D4X4		Abcc4	FALSE	FALSE	ABCC4	O15439	10257	2 - putative	TRUE	FALSE	TRUE	TRUE	3	1
A0A3Q0D4X6		Slc12a3	FALSE	FALSE	SLC12A3	P55017	6559		TRUE	FALSE	FALSE	TRUE	1	1
A0A3Q0D508		Kcnq3	FALSE	TRUE	KCNQ3	O43525	3786		FALSE	FALSE	TRUE	TRUE	1	2
A0A3Q0D514		Itga6	FALSE	TRUE	ITGA6	P23229	3655	1 - high confidence	TRUE	TRUE	TRUE	TRUE	4	2
A0A3Q0D521		Itga6	FALSE	TRUE	ITGA6	P23229	3655	1 - high confidence	TRUE	TRUE	TRUE	TRUE	4	2
A0A3Q0D550		Tspan17	FALSE	FALSE	TSPAN17	Q96FV3	26262		TRUE	FALSE	FALSE	TRUE	1	1
A0A3Q0D552		Cd72	FALSE	TRUE	CD72	P21854	971	2 - putative	FALSE	FALSE	FALSE	TRUE	1	2
A0A3Q0D586		Adcy7	FALSE	TRUE	ADCY7	P51828	113	2 - putative	TRUE	FALSE	FALSE	TRUE	2	2
A0A3Q0D5A6		Agps	FALSE	FALSE	AGPS	O00116	8540	3 - unspecific	FALSE	FALSE	FALSE	FALSE	1	0
A0A3Q0D5C1		Abcc12	FALSE	FALSE	ABCC12	Q96J65	94160		TRUE	FALSE	FALSE	FALSE	1	0
A0A3Q0D5D6		Icam1	FALSE	FALSE	ICAM1	P05362	3383	1 - high confidence	TRUE	TRUE	TRUE	TRUE	4	1
A0A3Q0D5E3		Slc12a3	FALSE	FALSE	SLC12A3	P55017	6559		TRUE	FALSE	FALSE	TRUE	1	1
A0A3Q0D5F8		Adgrg3	FALSE	FALSE	ADGRG3	Q86Y34	222487		TRUE	FALSE	FALSE	TRUE	1	1
A0A3Q0D5G1		Tnfrsf8	FALSE	FALSE	TNFRSF8	P28908	943	1 - high confidence	TRUE	FALSE	FALSE	TRUE	2	1
A0A3Q0D5I8		Selplg	FALSE	FALSE	SELPLG	Q14242	6404	1 - high confidence	TRUE	FALSE	FALSE	TRUE	2	1
A0A3Q0D5J4		Stx17	FALSE	FALSE	STX17	P56962	55014		FALSE	TRUE	FALSE	FALSE	1	0
A0A3Q0D5J7		Pebp1	FALSE	FALSE	PEBP1	P30086	5037		FALSE	TRUE	FALSE	FALSE	1	0
A0A3Q0D5K3		Eno1	FALSE	FALSE	ENO1	P06733	2023	1 - high confidence	FALSE	FALSE	TRUE	TRUE	2	1
A0A3Q0D5L5		Chrna1	FALSE	TRUE	CHRNA1	P02708	1134		TRUE	TRUE	TRUE	TRUE	3	2
A0A3Q0D5M4		Lrig3	FALSE	FALSE	LRIG3	Q6UXM1	121227		TRUE	FALSE	FALSE	TRUE	1	1
A0A3Q0D5M8		Cd72	FALSE	TRUE	CD72	P21854	971	2 - putative	FALSE	FALSE	FALSE	TRUE	1	2
A0A3Q0D5M9		Tnfrsf25	FALSE	FALSE	TNFRSF25	Q93038	8718	1 - high confidence	TRUE	FALSE	FALSE	TRUE	2	1
A0A3Q0D5Q8		Pigr	FALSE	FALSE	PIGR	P01833	5284		TRUE	FALSE	FALSE	TRUE	1	1
A0A3Q0D5R7		Gpr39	FALSE	FALSE	GPR39	O43194	2863	1 - high confidence	TRUE	FALSE	FALSE	TRUE	2	1
A0A3Q0D5S2		Uggt2	FALSE	FALSE	UGGT2	Q9NYU1	55757	3 - unspecific	FALSE	FALSE	FALSE	FALSE	1	0
A0A3Q0D5S7		Cd55	FALSE	FALSE	CD55	P08174	1604	1 - high confidence	TRUE	TRUE	TRUE	TRUE	4	1
A0A3Q0D5T0		Adcy7	FALSE	TRUE	ADCY7	P51828	113	2 - putative	TRUE	FALSE	FALSE	TRUE	2	2
A0A3Q0D5U8		Agps	FALSE	FALSE	AGPS	O00116	8540	3 - unspecific	FALSE	FALSE	FALSE	FALSE	1	0
A0A3Q0D5V5		Abcc12	FALSE	FALSE	ABCC12	Q96J65	94160		TRUE	FALSE	FALSE	FALSE	1	0
A0A3Q0D5W0		Slc8b1	FALSE	FALSE	SLC8B1	Q6J4K2	80024	1 - high confidence	TRUE	FALSE	FALSE	TRUE	2	1
A0A3Q0D5W1		Nod2	FALSE	FALSE	NOD2	Q9HC29	64127		FALSE	TRUE	TRUE	TRUE	2	1
A0A3Q0D5W2		Cd164l2	FALSE	FALSE	CD164L2	Q6UWJ8	388611		TRUE	FALSE	FALSE	FALSE	1	0
A0A3Q0D5W6		Tnfrsf1b	FALSE	FALSE	TNFRSF1B	P20333	7133		TRUE	FALSE	FALSE	TRUE	1	1
A0A3Q0D5W9		Selplg	FALSE	FALSE	SELPLG	Q14242	6404	1 - high confidence	TRUE	FALSE	FALSE	TRUE	2	1
A0A3Q0D5X3		Clcn6	FALSE	FALSE	CLCN6	P51797	1185	2 - putative	FALSE	FALSE	FALSE	FALSE	1	0
A0A3Q0D5Y2		Hps4	FALSE	FALSE	HPS4	Q9NQG7	89781		FALSE	TRUE	FALSE	FALSE	1	0
A0A3Q0D5Y9		Scn2a	FALSE	TRUE	SCN2A	Q99250	6326	2 - putative	TRUE	FALSE	FALSE	TRUE	2	2
A0A3Q0D5Z5		Scn3a	FALSE	TRUE	SCN3A	Q9NY46	6328		TRUE	FALSE	FALSE	TRUE	1	2
A0A3Q0D614		Adcy3	FALSE	TRUE	ADCY3	O60266	109	2 - putative	TRUE	FALSE	FALSE	TRUE	2	2
A0A3Q0D620		Tnfrsf9	TRUE	TRUE	TNFRSF9	Q07011	3604	1 - high confidence	TRUE	TRUE	TRUE	TRUE	5	2
A0A3Q0D631		Tnfrsf4	FALSE	FALSE	TNFRSF4	P43489	7293		TRUE	TRUE	TRUE	TRUE	3	1
A0A3Q0D653		Tnfrsf25	FALSE	FALSE	TNFRSF25	Q93038	8718	1 - high confidence	TRUE	FALSE	FALSE	TRUE	2	1
A0A3Q0D666		Dmd	FALSE	TRUE	DMD	P11532	1756		FALSE	TRUE	TRUE	TRUE	2	2
A0A3Q0D682		Neto2	FALSE	FALSE	NETO2	Q8NC67	81831		TRUE	FALSE	FALSE	FALSE	1	0
A0A3Q0D693		Lrp2	FALSE	FALSE	LRP2	P98164	4036	1 - high confidence	TRUE	FALSE	TRUE	TRUE	3	1
A0A3Q0D6A0		Abcc12	FALSE	FALSE	ABCC12	Q96J65	94160		TRUE	FALSE	FALSE	FALSE	1	0
A0A3Q0D6A2		Gpr180	FALSE	FALSE	GPR180	Q86V85	160897		TRUE	FALSE	FALSE	FALSE	1	0
A0A3Q0D6A4		Itfg1	FALSE	FALSE	ITFG1	Q8TB96	81533	1 - high confidence	TRUE	FALSE	FALSE	FALSE	2	0
A0A3Q0D6A6		Gpc5	FALSE	TRUE	GPC5	P78333	2262	1 - high confidence	TRUE	FALSE	TRUE	TRUE	3	2
A0A3Q0D6B8		Itga7	FALSE	TRUE	ITGA7	Q13683	3679	1 - high confidence	TRUE	TRUE	TRUE	TRUE	4	2
A0A3Q0D6C3		Lrp1	FALSE	FALSE	LRP1	Q07954	4035	1 - high confidence	TRUE	FALSE	FALSE	TRUE	2	1
A0A3Q0D6C9		Adgrb2	FALSE	TRUE	ADGRB2	O60241	576		TRUE	FALSE	FALSE	TRUE	1	2
A0A3Q0D6E3		Nemp1	FALSE	FALSE	NEMP1	O14524	23306	2 - putative	TRUE	FALSE	FALSE	FALSE	2	0
A0A3Q0D6E5		Nipal3	FALSE	FALSE	NIPAL3	Q6P499	57185		TRUE	FALSE	FALSE	FALSE	1	0
A0A3Q0D6E7		Tmem131l	FALSE	FALSE	TMEM131L	A2VDJ0	23240	1 - high confidence	TRUE	FALSE	FALSE	TRUE	2	1
A0A3Q0D6E8		Gns	FALSE	FALSE	GNS	P15586	2799	3 - unspecific	FALSE	FALSE	FALSE	FALSE	1	0
A0A3Q0D6G7		Fam189b	FALSE	FALSE	FAM189B	P81408	10712	2 - putative	TRUE	FALSE	FALSE	FALSE	2	0
A0A3Q0D6I6		Mxra8	FALSE	FALSE	MXRA8	Q9BRK3	54587	1 - high confidence	TRUE	FALSE	TRUE	TRUE	3	1
A0A3Q0D6I8		Tnfrsf18	FALSE	TRUE	TNFRSF18	Q9Y5U5	8784		TRUE	FALSE	FALSE	TRUE	1	2
A0A3Q0D6J4		Scn11a	FALSE	TRUE	SCN11A	Q9UI33	11280		TRUE	FALSE	FALSE	TRUE	1	2
A0A3Q0D6L8		Tnfrsf25	FALSE	FALSE	TNFRSF25	Q93038	8718	1 - high confidence	TRUE	FALSE	FALSE	TRUE	2	1
A0A3Q0D6M1		Abcb11	FALSE	FALSE	ABCB11	O95342	8647		TRUE	FALSE	FALSE	TRUE	1	1
A0A3Q0D6M7		Plod3	FALSE	FALSE	PLOD3	O60568	8985	3 - unspecific	FALSE	FALSE	FALSE	FALSE	1	0
A0A3Q0D6N7		Clstn1	FALSE	FALSE	CLSTN1	O94985	22883		TRUE	TRUE	TRUE	TRUE	3	1
A0A3Q0D6P7		Slc12a9	FALSE	FALSE	SLC12A9	Q9BXP2	56996	1 - high confidence	TRUE	FALSE	FALSE	TRUE	2	1
A0A3Q0D6Q2		Gpc5	FALSE	TRUE	GPC5	P78333	2262	1 - high confidence	TRUE	FALSE	TRUE	TRUE	3	2
A0A3Q0D6Q6		Nalcn	FALSE	FALSE	NALCN	Q8IZF0	259232		TRUE	FALSE	FALSE	TRUE	1	1
A0A3Q0D6Q7		Ap1s1	FALSE	FALSE	AP1S1	P61966	1174		FALSE	TRUE	FALSE	FALSE	1	0
A0A3Q0D6R7		Axl	FALSE	FALSE	AXL	P30530	558	1 - high confidence	TRUE	TRUE	TRUE	TRUE	4	1
A0A3Q0D6T5		Col26a1	FALSE	FALSE	COL26A1	Q96A83	136227	1 - high confidence	FALSE	FALSE	FALSE	TRUE	1	1
A0A3Q0D6T8		Ap1s3	FALSE	FALSE	AP1S3	Q96PC3	130340		FALSE	TRUE	FALSE	FALSE	1	0
A0A3Q0D6U2		Serpine2	FALSE	FALSE	SERPINE2	P07093	5270	1 - high confidence	FALSE	TRUE	TRUE	TRUE	3	1
A0A3Q0D6U3		Aqp10	FALSE	FALSE	AQP10	Q96PS8	89872		TRUE	FALSE	FALSE	TRUE	1	1
A0A3Q0D6U5		Tspan31	FALSE	FALSE	TSPAN31	Q12999	6302	2 - putative	TRUE	FALSE	FALSE	TRUE	2	1
A0A3Q0D6V0		Gpr55	FALSE	FALSE	GPR55	Q9Y2T6	9290		TRUE	FALSE	FALSE	TRUE	1	1
A0A3Q0D6V1		Pbxip1	FALSE	FALSE	PBXIP1	Q96AQ6	57326	2 - putative	FALSE	FALSE	FALSE	FALSE	1	0
A0A3Q0D6V2		Nipal3	FALSE	FALSE	NIPAL3	Q6P499	57185		TRUE	FALSE	FALSE	FALSE	1	0
A0A3Q0D6W6		Cers6	FALSE	FALSE	CERS6	Q6ZMG9	253782	2 - putative	FALSE	FALSE	FALSE	FALSE	1	0
A0A3Q0D6X8		Tlr2	FALSE	FALSE	TLR2	O60603	7097	1 - high confidence	TRUE	TRUE	TRUE	TRUE	4	1
A0A3Q0D6Y2		Atp6ap2	FALSE	FALSE	ATP6AP2	O75787	10159		FALSE	TRUE	TRUE	TRUE	2	1
A0A3Q0D6Y8		Cnr2	FALSE	FALSE	CNR2	P34972	1269	1 - high confidence	TRUE	FALSE	FALSE	TRUE	2	1
A0A3Q0D6Z1		Hapln2	FALSE	FALSE	HAPLN2	Q9GZV7	60484		FALSE	TRUE	FALSE	FALSE	1	0
A0A3Q0D726		Tmco3	FALSE	FALSE	TMCO3	Q6UWJ1	55002	1 - high confidence	TRUE	FALSE	FALSE	FALSE	2	0
A0A3Q0D727		Cd55	FALSE	FALSE	CD55	P08174	1604	1 - high confidence	TRUE	TRUE	TRUE	TRUE	4	1
A0A3Q0D745		Thsd7b	FALSE	FALSE	THSD7B	Q9C0I4	80731		TRUE	FALSE	FALSE	TRUE	1	1
A0A3Q0D748		Fcamr	FALSE	FALSE	FCAMR	Q8WWV6	83953		TRUE	FALSE	FALSE	TRUE	1	1
A0A3Q0D758		Abcb9	FALSE	FALSE	ABCB9	Q9NP78	23457		TRUE	FALSE	FALSE	FALSE	1	0
A0A3Q0D767		Tctn2	FALSE	FALSE	TCTN2	Q96GX1	79867	1 - high confidence	TRUE	FALSE	FALSE	TRUE	2	1
A0A3Q0D773		Tmem116	FALSE	FALSE	TMEM116	Q8NCL8	89894		TRUE	FALSE	FALSE	FALSE	1	0
A0A3Q0D780		Mphosph9	FALSE	FALSE	MPHOSPH9	Q99550	10198	3 - unspecific	FALSE	FALSE	FALSE	FALSE	1	0
A0A3Q0D786		Slc38a11	FALSE	FALSE	SLC38A11	Q08AI6	151258		TRUE	FALSE	FALSE	FALSE	1	0
A0A3Q0D7A0		Mtss1	FALSE	FALSE	MTSS1	O43312	9788		FALSE	TRUE	FALSE	FALSE	1	0
A0A3Q0D7A2		Mtss1	FALSE	FALSE	MTSS1	O43312	9788		FALSE	TRUE	FALSE	FALSE	1	0
A0A3Q0D7A4		Itga1	FALSE	TRUE	ITGA1	P56199	3672	1 - high confidence	TRUE	TRUE	TRUE	TRUE	4	2
A0A3Q0D7A9		Atp1b3	FALSE	TRUE	ATP1B3	P54709	483	1 - high confidence	TRUE	FALSE	FALSE	TRUE	2	2
A0A3Q0D7B5		Dmd	FALSE	TRUE	DMD	P11532	1756		FALSE	TRUE	TRUE	TRUE	2	2
A0A3Q0D7B8		Hps3	FALSE	FALSE	HPS3	Q969F9	84343		FALSE	TRUE	FALSE	FALSE	1	0
A0A3Q0D7B9		Il1rapl1	FALSE	FALSE	IL1RAPL1	Q9NZN1	11141		TRUE	TRUE	TRUE	TRUE	3	1
A0A3Q0D7C6		Col25a1	FALSE	FALSE	COL25A1	Q9BXS0	84570		FALSE	TRUE	FALSE	TRUE	1	1
A0A3Q0D7D1		Corin	TRUE	TRUE	CORIN	Q9Y5Q5	10699		TRUE	TRUE	TRUE	TRUE	4	2
A0A3Q0D7E0		Sec24b	FALSE	FALSE	SEC24B	O95487	10427		FALSE	TRUE	FALSE	FALSE	1	0
A0A3Q0D7F2		Npr1	FALSE	FALSE	NPR1	P16066	4881	1 - high confidence	TRUE	FALSE	FALSE	TRUE	2	1
A0A3Q0D7G2		Cr2	FALSE	FALSE	CR2	P20023	1380	1 - high confidence	TRUE	TRUE	FALSE	TRUE	3	1
A0A3Q0D7H4		Flvcr1	FALSE	FALSE	FLVCR1	Q9Y5Y0	28982		TRUE	FALSE	FALSE	TRUE	1	1
A0A3Q0D7H8		Cxcr4	FALSE	FALSE	CXCR4	P61073	7852		TRUE	TRUE	TRUE	TRUE	3	1
A0A3Q0D7I9		Sun1	FALSE	FALSE	SUN1	O94901	23353	2 - putative	FALSE	FALSE	FALSE	FALSE	1	0
A0A3Q0D7J4		Pdgfa	FALSE	FALSE	PDGFA	P04085	5154		FALSE	TRUE	TRUE	FALSE	2	0
A0A3Q0D7K4		P2rx4	FALSE	TRUE	P2RX4	Q99571	5025	2 - putative	TRUE	FALSE	FALSE	TRUE	2	2
A0A3Q0D7K6		Fam189b	FALSE	FALSE	FAM189B	P81408	10712	2 - putative	TRUE	FALSE	FALSE	FALSE	2	0
A0A3Q0D7K7		Calcr	FALSE	FALSE	CALCR	P30988	799		TRUE	FALSE	FALSE	TRUE	1	1
A0A3Q0D7L0		Adam15	FALSE	FALSE	ADAM15	Q13444	8751	1 - high confidence	TRUE	FALSE	TRUE	TRUE	3	1
A0A3Q0D7L6		Stx2	FALSE	FALSE	STX2	P32856	2054		FALSE	TRUE	FALSE	TRUE	1	1
A0A3Q0D7Q2		Stx1a	FALSE	FALSE	STX1A	Q16623	6804		FALSE	TRUE	FALSE	TRUE	1	1
A0A3Q0D7R3		Rgmb	FALSE	TRUE	RGMB	Q6NW40	285704		TRUE	TRUE	FALSE	TRUE	2	2
A0A3Q0D7R5		Mphosph9	FALSE	FALSE	MPHOSPH9	Q99550	10198	3 - unspecific	FALSE	FALSE	FALSE	FALSE	1	0
A0A3Q0D7S7		Dmd	FALSE	TRUE	DMD	P11532	1756		FALSE	TRUE	TRUE	TRUE	2	2
A0A3Q0D7T8		Pear1	FALSE	FALSE	PEAR1	Q5VY43	375033	1 - high confidence	TRUE	FALSE	FALSE	TRUE	2	1
A0A3Q0D7U1		Syt11	FALSE	FALSE	SYT11	Q9BT88	23208		FALSE	TRUE	FALSE	TRUE	1	1
