UniProt	GeneID	Gene Name	GO cell surface	GO plasma membrane	Gene Name - human	UniProt - human	GeneID - human	CSPA category	Surfaceome	CRISPR	GO cell surface - human	GO plasma membrane - human	Num cell surface evidence	Num plasma membrane evidence
A0A3Q0CRJ6		Pcdh17	FALSE	TRUE	PCDH17	O14917	27253	1 - high confidence	TRUE	FALSE	FALSE	TRUE	2	2
A0A3Q0CRK1		Ank3	FALSE	FALSE	ANK3	Q12955	288		FALSE	TRUE	TRUE	TRUE	2	1
A0A3Q0CRK5		Akap11	FALSE	FALSE	AKAP11	Q9UKA4	11215	3 - unspecific	FALSE	FALSE	FALSE	TRUE	1	1
A0A3Q0CRK7		Tspan4	FALSE	FALSE	TSPAN4	O14817	7106	2 - putative	TRUE	FALSE	FALSE	TRUE	2	1
A0A3Q0CRL3		Ank3	FALSE	FALSE	ANK3	Q12955	288		FALSE	TRUE	TRUE	TRUE	2	1
A0A3Q0CRM5		Ank3	FALSE	FALSE	ANK3	Q12955	288		FALSE	TRUE	TRUE	TRUE	2	1
A0A3Q0CRM7		Ank3	FALSE	FALSE	ANK3	Q12955	288		FALSE	TRUE	TRUE	TRUE	2	1
A0A3Q0CRN8		Cd151	FALSE	FALSE	CD151	P48509	977	2 - putative	TRUE	FALSE	TRUE	TRUE	3	1
A0A3Q0CRP3		Tmem123	FALSE	FALSE	TMEM123	Q8N131	114908		TRUE	TRUE	TRUE	TRUE	3	1
A0A3Q0CRP9		Tmc8	FALSE	TRUE	TMC8	Q8IU68	147138		FALSE	FALSE	FALSE	TRUE	0	2
A0A3Q0CRQ0		Mypn	FALSE	TRUE	MYPN	Q86TC9	84665		FALSE	FALSE	FALSE	TRUE	0	2
A0A3Q0CRQ7		Mfsd11	FALSE	FALSE	MFSD11	O43934	79157		TRUE	FALSE	FALSE	FALSE	1	0
A0A3Q0CRS9		Cdh23	FALSE	TRUE	CDH23	Q9H251	64072		TRUE	FALSE	TRUE	TRUE	2	2
A0A3Q0CRT3		Itgb4	FALSE	TRUE	ITGB4	P16144	3691	1 - high confidence	TRUE	TRUE	TRUE	TRUE	4	2
A0A3Q0CRT7		Tmem94	FALSE	FALSE	TMEM94	Q12767	9772	2 - putative	FALSE	FALSE	FALSE	FALSE	1	0
A0A3Q0CRU6		Lims1	FALSE	TRUE	LIMS1	P48059	3987		FALSE	FALSE	FALSE	TRUE	0	2
A0A3Q0CRV6		Abca5	FALSE	FALSE	ABCA5	Q8WWZ7	23461	2 - putative	TRUE	FALSE	FALSE	FALSE	2	0
A0A3Q0CRW6		Fbln2	FALSE	FALSE	FBLN2	P98095	2199	1 - high confidence	FALSE	FALSE	FALSE	FALSE	1	0
A0A3Q0CRX0		Fbln2	FALSE	FALSE	FBLN2	P98095	2199	1 - high confidence	FALSE	FALSE	FALSE	FALSE	1	0
A0A3Q0CRZ7		Slc39a14	FALSE	FALSE	SLC39A14	Q15043	23516	1 - high confidence	TRUE	FALSE	FALSE	TRUE	2	1
A0A3Q0CS04		Loxl2	FALSE	FALSE	LOXL2	Q9Y4K0	4017		FALSE	TRUE	FALSE	FALSE	1	0
A0A3Q0CS09		Ap1s2	FALSE	FALSE	AP1S2	P56377	8905		FALSE	TRUE	FALSE	FALSE	1	0
A0A3Q0CS22		Copg1	FALSE	FALSE	COPG1	Q9Y678	22820		FALSE	TRUE	FALSE	FALSE	1	0
A0A3Q0CS26		Adgrg2	FALSE	FALSE	ADGRG2	Q8IZP9	10149	1 - high confidence	TRUE	FALSE	TRUE	TRUE	3	1
A0A3Q0CS31		Adgrg2	FALSE	FALSE	ADGRG2	Q8IZP9	10149	1 - high confidence	TRUE	FALSE	TRUE	TRUE	3	1
A0A3Q0CS49		Tpra1	FALSE	FALSE	TPRA1	Q86W33	131601		TRUE	FALSE	FALSE	FALSE	1	0
A0A3Q0CS51		Qsox1	FALSE	FALSE	QSOX1	O00391	5768	1 - high confidence	TRUE	FALSE	FALSE	FALSE	2	0
A0A3Q0CS56		Ralb	FALSE	TRUE	RALB	P11234	5899		FALSE	FALSE	FALSE	TRUE	0	2
A0A3Q0CS65		Slc41a3	FALSE	FALSE	SLC41A3	Q96GZ6	54946		TRUE	FALSE	FALSE	TRUE	1	1
A0A3Q0CS71		Lrrc19	FALSE	FALSE	LRRC19	Q9H756	64922		TRUE	FALSE	FALSE	TRUE	1	1
A0A3Q0CS73		Dnm3	FALSE	FALSE	DNM3	Q9UQ16	26052		FALSE	TRUE	FALSE	TRUE	1	1
A0A3Q0CS76		Dnm3	FALSE	FALSE	DNM3	Q9UQ16	26052		FALSE	TRUE	FALSE	TRUE	1	1
A0A3Q0CS77		Tnr	FALSE	FALSE	TNR	Q92752	7143		FALSE	FALSE	TRUE	FALSE	1	0
A0A3Q0CS81		Prrc2c	FALSE	FALSE	PRRC2C	Q9Y520	23215	3 - unspecific	FALSE	FALSE	FALSE	FALSE	1	0
A0A3Q0CS86		Dnm3	FALSE	FALSE	DNM3	Q9UQ16	26052		FALSE	TRUE	FALSE	TRUE	1	1
A0A3Q0CS88		Dnm3	FALSE	FALSE	DNM3	Q9UQ16	26052		FALSE	TRUE	FALSE	TRUE	1	1
A0A3Q0CS92		Prrc2c	FALSE	FALSE	PRRC2C	Q9Y520	23215	3 - unspecific	FALSE	FALSE	FALSE	FALSE	1	0
A0A3Q0CS94		F5	FALSE	FALSE	F5	P12259	2153	1 - high confidence	FALSE	FALSE	FALSE	TRUE	1	1
A0A3Q0CS98		Lmo7	FALSE	FALSE	LMO7	Q8WWI1	4008		FALSE	FALSE	TRUE	TRUE	1	1
A0A3Q0CSA5		F5	FALSE	FALSE	F5	P12259	2153	1 - high confidence	FALSE	FALSE	FALSE	TRUE	1	1
A0A3Q0CSB7		Habp2	FALSE	FALSE	HABP2	Q14520	3026		FALSE	TRUE	FALSE	FALSE	1	0
A0A3Q0CSB8		Mpzl1	FALSE	TRUE	MPZL1	O95297	9019	1 - high confidence	TRUE	FALSE	TRUE	TRUE	3	2
A0A3Q0CSC6		Cacna1e	FALSE	TRUE	CACNA1E	Q15878	777		FALSE	TRUE	FALSE	TRUE	1	2
A0A3Q0CSD7		Cd80	FALSE	FALSE	CD80	P33681	941	1 - high confidence	TRUE	TRUE	TRUE	TRUE	4	1
A0A3Q0CSE2		Ano1	FALSE	TRUE	ANO1	Q5XXA6	55107		TRUE	FALSE	FALSE	TRUE	1	2
A0A3Q0CSE4		Igsf11	FALSE	FALSE	IGSF11	Q5DX21	152404		TRUE	FALSE	FALSE	TRUE	1	1
A0A3Q0CSE6		Gpa33	FALSE	TRUE	GPA33	Q99795	10223		TRUE	FALSE	FALSE	TRUE	1	2
A0A3Q0CSE8		Upk1b	FALSE	FALSE	UPK1B	O75841	7348		TRUE	FALSE	FALSE	TRUE	1	1
A0A3Q0CSG4		Dnm3	FALSE	FALSE	DNM3	Q9UQ16	26052		FALSE	TRUE	FALSE	TRUE	1	1
A0A3Q0CSG7		Vamp4	FALSE	FALSE	VAMP4	O75379	8674		FALSE	TRUE	TRUE	TRUE	2	1
A0A3Q0CSH3		Prrc2c	FALSE	FALSE	PRRC2C	Q9Y520	23215	3 - unspecific	FALSE	FALSE	FALSE	FALSE	1	0
A0A3Q0CSH6		Cdh26	FALSE	TRUE	CDH26	Q8IXH8	60437		TRUE	FALSE	TRUE	TRUE	2	2
A0A3Q0CSI5		F5	FALSE	FALSE	F5	P12259	2153	1 - high confidence	FALSE	FALSE	FALSE	TRUE	1	1
A0A3Q0CSJ7		Rpl35a	FALSE	FALSE	RPL35A	P18077	6165	3 - unspecific	FALSE	FALSE	FALSE	FALSE	1	0
A0A3Q0CSK0		Slc4a3	FALSE	FALSE	SLC4A3	P48751	6508		FALSE	FALSE	TRUE	TRUE	1	1
A0A3Q0CSK9		Fcgr2b	FALSE	FALSE	FCGR2B	P31994	2213	1 - high confidence	TRUE	FALSE	TRUE	TRUE	3	1
A0A3Q0CSL3		Stx6	FALSE	FALSE	STX6	O43752	10228		FALSE	TRUE	FALSE	TRUE	1	1
A0A3Q0CSM2		Apod	FALSE	FALSE	APOD	P05090	347	1 - high confidence	FALSE	FALSE	FALSE	FALSE	1	0
A0A3Q0CSN2		Kcnq2	FALSE	TRUE	KCNQ2	O43526	3785		FALSE	FALSE	FALSE	TRUE	0	2
A0A3Q0CSN3		Atp13a5	FALSE	FALSE	ATP13A5	Q4VNC0	344905		TRUE	FALSE	FALSE	TRUE	1	1
A0A3Q0CSN6		Slc11a1	FALSE	FALSE	SLC11A1	P49279	6556		TRUE	FALSE	FALSE	TRUE	1	1
A0A3Q0CSP0		Tns1	FALSE	FALSE	TNS1	Q9HBL0	7145		FALSE	FALSE	TRUE	FALSE	1	0
A0A3Q0CSR7		Igsf11	FALSE	FALSE	IGSF11	Q5DX21	152404		TRUE	FALSE	FALSE	TRUE	1	1
A0A3Q0CSR8		Bmpr2	FALSE	FALSE	BMPR2	Q13873	659	1 - high confidence	TRUE	TRUE	TRUE	TRUE	4	1
A0A3Q0CSS1		Ldlrad4	FALSE	FALSE	LDLRAD4	O15165	753		TRUE	FALSE	FALSE	FALSE	1	0
A0A3Q0CSX2		Muc13	FALSE	FALSE	MUC13	Q9H3R2	56667		TRUE	FALSE	FALSE	TRUE	1	1
A0A3Q0CSY0		Lmln	FALSE	FALSE	LMLN	Q96KR4	89782		FALSE	TRUE	FALSE	FALSE	1	0
A0A3Q0CSY8		Tspear	FALSE	FALSE	TSPEAR	Q8WU66	54084		FALSE	FALSE	TRUE	TRUE	1	1
A0A3Q0CSY9		Adam8	FALSE	FALSE	ADAM8	P78325	101	1 - high confidence	TRUE	TRUE	TRUE	TRUE	4	1
A0A3Q0CSZ0		Col18a1	FALSE	FALSE	COL18A1	P39060	80781		FALSE	TRUE	FALSE	FALSE	1	0
A0A3Q0CSZ2		Adam8	FALSE	FALSE	ADAM8	P78325	101	1 - high confidence	TRUE	TRUE	TRUE	TRUE	4	1
A0A3Q0CSZ5		Il15ra	FALSE	FALSE	IL15RA	Q13261	3601		TRUE	FALSE	TRUE	TRUE	2	1
A0A3Q0CSZ6		Dip2a	FALSE	FALSE	DIP2A	Q14689	23181		FALSE	FALSE	TRUE	FALSE	1	0
A0A3Q0CT12		Btnl9	FALSE	FALSE	BTNL9	Q6UXG8	153579		TRUE	FALSE	TRUE	TRUE	2	1
A0A3Q0CT14		Pcdh15	FALSE	TRUE	PCDH15	Q96QU1	65217	1 - high confidence	TRUE	FALSE	FALSE	TRUE	2	2
A0A3Q0CT24		Gpr137b	FALSE	FALSE	GPR137B	O60478	7107		TRUE	FALSE	FALSE	TRUE	1	1
A0A3Q0CT25		Ank3	FALSE	FALSE	ANK3	Q12955	288		FALSE	TRUE	TRUE	TRUE	2	1
A0A3Q0CT28		Tigit	FALSE	FALSE	TIGIT	Q495A1	201633	1 - high confidence	TRUE	TRUE	TRUE	TRUE	4	1
A0A3Q0CT30		Ank3	FALSE	FALSE	ANK3	Q12955	288		FALSE	TRUE	TRUE	TRUE	2	1
A0A3Q0CT33		Ank3	FALSE	FALSE	ANK3	Q12955	288		FALSE	TRUE	TRUE	TRUE	2	1
A0A3Q0CT37		Ank3	FALSE	FALSE	ANK3	Q12955	288		FALSE	TRUE	TRUE	TRUE	2	1
A0A3Q0CT38		Casr	FALSE	TRUE	CASR	P41180	846		TRUE	FALSE	TRUE	TRUE	2	2
A0A3Q0CT41		Ank3	FALSE	TRUE	ANK3	Q12955	288		FALSE	TRUE	TRUE	TRUE	2	2
A0A3Q0CT46		Ank3	FALSE	FALSE	ANK3	Q12955	288		FALSE	TRUE	TRUE	TRUE	2	1
A0A3Q0CT50		Ank3	FALSE	FALSE	ANK3	Q12955	288		FALSE	TRUE	TRUE	TRUE	2	1
A0A3Q0CT52		Cd96	FALSE	FALSE	CD96	P40200	10225	1 - high confidence	TRUE	FALSE	FALSE	TRUE	2	1
A0A3Q0CT63		Abcc5	FALSE	FALSE	ABCC5	O15440	10057	2 - putative	TRUE	FALSE	FALSE	TRUE	2	1
A0A3Q0CT81		Col6a6	FALSE	FALSE	COL6A6	A6NMZ7	131873	1 - high confidence	FALSE	FALSE	FALSE	FALSE	1	0
A0A3Q0CT84		Adam19	FALSE	FALSE	ADAM19	Q9H013	8728	1 - high confidence	TRUE	FALSE	FALSE	TRUE	2	1
A0A3Q0CT97		Gabrg2	FALSE	TRUE	GABRG2	P18507	2566		TRUE	FALSE	FALSE	TRUE	1	2
A0A3Q0CTA3		Lims1	FALSE	TRUE	LIMS1	P48059	3987		FALSE	FALSE	FALSE	TRUE	0	2
A0A3Q0CTB1		Mst1r	FALSE	FALSE	MST1R	Q04912	4486	1 - high confidence	TRUE	FALSE	TRUE	TRUE	3	1
A0A3Q0CTC2		Lyst	FALSE	FALSE	LYST	Q99698	1130		FALSE	TRUE	FALSE	FALSE	1	0
A0A3Q0CTC9		Adam19	FALSE	FALSE	ADAM19	Q9H013	8728	1 - high confidence	TRUE	FALSE	FALSE	TRUE	2	1
A0A3Q0CTF4		Slc39a14	FALSE	FALSE	SLC39A14	Q15043	23516	1 - high confidence	TRUE	FALSE	FALSE	TRUE	2	1
A0A3Q0CTF9		Adra1b	FALSE	TRUE	ADRA1B	P35368	147		TRUE	FALSE	FALSE	TRUE	1	2
A0A3Q0CTJ0		Nrdc	FALSE	FALSE	NRDC	O43847	4898		FALSE	TRUE	TRUE	FALSE	2	0
A0A3Q0CTK4		Drd4	FALSE	TRUE	DRD4	P21917	1815		TRUE	FALSE	FALSE	TRUE	1	2
A0A3Q0CTL0		Lrp8	FALSE	FALSE	LRP8	Q14114	7804		TRUE	FALSE	FALSE	TRUE	1	1
A0A3Q0CTL9		Plxna1	FALSE	FALSE	PLXNA1	Q9UIW2	5361	1 - high confidence	TRUE	FALSE	FALSE	TRUE	2	1
A0A3Q0CTM9		Slc41a3	FALSE	FALSE	SLC41A3	Q96GZ6	54946		TRUE	FALSE	FALSE	TRUE	1	1
A0A3Q0CTN7		Iqsec1	FALSE	FALSE	IQSEC1	Q6DN90	9922		FALSE	TRUE	FALSE	FALSE	1	0
A0A3Q0CTN8		Hmmr	FALSE	FALSE	HMMR	O75330	3161		FALSE	TRUE	TRUE	TRUE	2	1
A0A3Q0CTP8		Gabrp	FALSE	TRUE	GABRP	O00591	2568		TRUE	FALSE	FALSE	TRUE	1	2
A0A3Q0CTQ4		Magi1	FALSE	FALSE	MAGI1	Q96QZ7	9223		FALSE	TRUE	FALSE	TRUE	1	1
A0A3Q0CTQ8		Pcsk9	FALSE	FALSE	PCSK9	Q8NBP7	255738		FALSE	TRUE	TRUE	TRUE	2	1
A0A3Q0CTR8		Adgrf4	FALSE	FALSE	ADGRF4	Q8IZF3	221393		TRUE	FALSE	FALSE	FALSE	1	0
A0A3Q0CTT9		Fgfr2	FALSE	FALSE	FGFR2	P21802	2263	1 - high confidence	TRUE	TRUE	TRUE	TRUE	4	1
A0A3Q0CTU9		Fgfr2	FALSE	FALSE	FGFR2	P21802	2263	1 - high confidence	TRUE	TRUE	TRUE	TRUE	4	1
A0A3Q0CTV0		Pde4b	FALSE	FALSE	PDE4B	Q07343	5142	3 - unspecific	FALSE	FALSE	FALSE	TRUE	1	1
A0A3Q0CTV1		Ano9	FALSE	TRUE	ANO9	A1A5B4	338440	1 - high confidence	TRUE	FALSE	FALSE	TRUE	2	2
A0A3Q0CTW4		Tor1aip1	FALSE	FALSE	TOR1AIP1	Q5JTV8	26092	2 - putative	FALSE	FALSE	FALSE	FALSE	1	0
A0A3Q0CTX7		Angptl1	FALSE	FALSE	ANGPTL1	O95841	9068	1 - high confidence	FALSE	FALSE	FALSE	FALSE	1	0
A0A3Q0CTY1		Pkhd1	FALSE	FALSE	PKHD1	P08F94	5314		TRUE	TRUE	TRUE	TRUE	3	1
A0A3Q0CTY5		Opn5	FALSE	FALSE	OPN5	Q6U736	221391		TRUE	FALSE	FALSE	TRUE	1	1
A0A3Q0CTZ0		Adra1a	FALSE	TRUE	ADRA1A	P35348	148		TRUE	FALSE	FALSE	TRUE	1	2
A0A3Q0CTZ3		Fgfr2	FALSE	FALSE	FGFR2	P21802	2263	1 - high confidence	TRUE	TRUE	TRUE	TRUE	4	1
A0A3Q0CTZ7		Prrc2c	FALSE	FALSE	PRRC2C	Q9Y520	23215	3 - unspecific	FALSE	FALSE	FALSE	FALSE	1	0
A0A3Q0CTZ8		Enpp4	FALSE	FALSE	ENPP4	Q9Y6X5	22875	1 - high confidence	TRUE	FALSE	FALSE	TRUE	2	1
A0A3Q0CU00		Prrc2c	FALSE	FALSE	PRRC2C	Q9Y520	23215	3 - unspecific	FALSE	FALSE	FALSE	FALSE	1	0
A0A3Q0CU10		Sele	FALSE	FALSE	SELE	P16581	6401		TRUE	TRUE	FALSE	TRUE	2	1
A0A3Q0CU11		Dlk2	FALSE	FALSE	DLK2	Q6UY11	65989		TRUE	FALSE	FALSE	TRUE	1	1
A0A3Q0CU15		Selp	FALSE	FALSE	SELP	P16109	6403	1 - high confidence	TRUE	TRUE	TRUE	TRUE	4	1
A0A3Q0CU41		Trem2	FALSE	FALSE	TREM2	Q9NZC2	54209		TRUE	FALSE	FALSE	TRUE	1	1
A0A3Q0CU45		Adgrf2	FALSE	FALSE	ADGRF2	Q8IZF7	222611		TRUE	FALSE	FALSE	FALSE	1	0
A0A3Q0CU46		Fcgr2b	FALSE	FALSE	FCGR2B	P31994	2213	1 - high confidence	TRUE	FALSE	TRUE	TRUE	3	1
A0A3Q0CU49		Tnn	TRUE	FALSE	TNN	Q9UQP3	63923		FALSE	TRUE	TRUE	FALSE	3	0
A0A3Q0CU52		Adgrf5	FALSE	FALSE	ADGRF5	Q8IZF2	221395	1 - high confidence	TRUE	FALSE	TRUE	TRUE	3	1
A0A3Q0CU54		Tbc1d5	FALSE	TRUE	TBC1D5				FALSE	FALSE	FALSE	FALSE	0	1
A0A3Q0CU57		Itgam	FALSE	TRUE	ITGAM	P11215	3684	1 - high confidence	TRUE	TRUE	TRUE	TRUE	4	2
A0A3Q0CU58		Igsf11	FALSE	FALSE	IGSF11	Q5DX21	152404		TRUE	FALSE	FALSE	TRUE	1	1
A0A3Q0CU68		Hsp90ab1	FALSE	FALSE	HSP90AB1	P08238	3326	3 - unspecific	FALSE	FALSE	TRUE	TRUE	2	1
A0A3Q0CU73		Tmem182	FALSE	FALSE	TMEM182	Q6ZP80	130827		TRUE	FALSE	FALSE	FALSE	1	0
A0A3Q0CU81		Abcc10	FALSE	FALSE	ABCC10	Q5T3U5	89845		TRUE	FALSE	FALSE	TRUE	1	1
A0A3Q0CU97		Heg1	FALSE	FALSE	HEG1	Q9ULI3	57493	1 - high confidence	TRUE	TRUE	TRUE	TRUE	4	1
A0A3Q0CU99		Tgfb1i1	FALSE	FALSE	TGFB1I1	O43294	7041		FALSE	TRUE	FALSE	TRUE	1	1
A0A3Q0CUA1		Tgfb1i1	FALSE	FALSE	TGFB1I1	O43294	7041		FALSE	TRUE	FALSE	TRUE	1	1
A0A3Q0CUA7		Pkhd1	FALSE	FALSE	PKHD1	P08F94	5314		TRUE	TRUE	TRUE	TRUE	3	1
A0A3Q0CUA9		Muc4	FALSE	FALSE	MUC4	Q99102	4585	1 - high confidence	TRUE	FALSE	FALSE	TRUE	2	1
A0A3Q0CUB1		Tnfrsf21	FALSE	FALSE	TNFRSF21	O75509	27242	1 - high confidence	TRUE	FALSE	FALSE	TRUE	2	1
A0A3Q0CUC3		Nrros	FALSE	FALSE	NRROS	Q86YC3	375387		TRUE	FALSE	TRUE	TRUE	2	1
A0A3Q0CUD1		Tmem63b	FALSE	FALSE	TMEM63B	Q5T3F8	55362	2 - putative	TRUE	FALSE	FALSE	TRUE	2	1
A0A3Q0CUD2		Meltf	FALSE	FALSE	MELTF	P08582	4241	1 - high confidence	TRUE	FALSE	TRUE	TRUE	3	1
A0A3Q0CUE3		Gla	FALSE	FALSE	GLA	P06280	2717	3 - unspecific	FALSE	FALSE	FALSE	FALSE	1	0
A0A3Q0CUF8		Rspo2	FALSE	FALSE	RSPO2	Q6UXX9	340419		FALSE	TRUE	TRUE	FALSE	2	0
A0A3Q0CUG0		Ptcra	FALSE	FALSE	PTCRA	Q6ISU1	171558		TRUE	FALSE	FALSE	FALSE	1	0
A0A3Q0CUG4		Bysl	FALSE	FALSE	BYSL	Q13895	705		FALSE	TRUE	FALSE	FALSE	1	0
A0A3Q0CUG7		Dcstamp	TRUE	FALSE	DCSTAMP	Q9H295	81501		TRUE	TRUE	TRUE	TRUE	4	1
A0A3Q0CUH8		Treml1	FALSE	FALSE	TREML1	Q86YW5	340205		FALSE	TRUE	TRUE	TRUE	2	1
A0A3Q0CUI2		Ca12	FALSE	FALSE	CA12	O43570	771	1 - high confidence	TRUE	FALSE	FALSE	TRUE	2	1
A0A3Q0CUI7		Cd44	FALSE	FALSE	CD44	P16070	960	1 - high confidence	TRUE	TRUE	TRUE	TRUE	4	1
A0A3Q0CUJ2		Cd44	FALSE	FALSE	CD44	P16070	960	1 - high confidence	TRUE	TRUE	TRUE	TRUE	4	1
A0A3Q0CUK1		Cd44	FALSE	FALSE	CD44	P16070	960	1 - high confidence	TRUE	TRUE	TRUE	TRUE	4	1
A0A3Q0CUK3		Abcc5	FALSE	FALSE	ABCC5	O15440	10057	2 - putative	TRUE	FALSE	FALSE	TRUE	2	1
A0A3Q0CUK4		Megf11	FALSE	FALSE	MEGF11	A6BM72	84465		TRUE	FALSE	FALSE	TRUE	1	1
A0A3Q0CUK9		Megf11	FALSE	FALSE	MEGF11	A6BM72	84465		TRUE	FALSE	FALSE	TRUE	1	1
A0A3Q0CUL5		Rspo2	FALSE	FALSE	RSPO2	Q6UXX9	340419		FALSE	TRUE	TRUE	FALSE	2	0
A0A3Q0CUL6		Slc8a3	FALSE	FALSE	SLC8A3	P57103	6547		TRUE	FALSE	FALSE	TRUE	1	1
A0A3Q0CUL9		Il2ra	FALSE	FALSE	IL2RA	P01589	3559	1 - high confidence	TRUE	FALSE	TRUE	TRUE	3	1
A0A3Q0CUM3		Dcstamp	FALSE	FALSE	DCSTAMP	Q9H295	81501		TRUE	TRUE	TRUE	TRUE	3	1
A0A3Q0CUP7		Lyst	FALSE	FALSE	LYST	Q99698	1130		FALSE	TRUE	FALSE	FALSE	1	0
A0A3Q0CUP9		Sptb	FALSE	FALSE	SPTB	P11277	6710		FALSE	TRUE	TRUE	TRUE	2	1
A0A3Q0CUQ2		Cd44	FALSE	FALSE	CD44	P16070	960	1 - high confidence	TRUE	TRUE	TRUE	TRUE	4	1
A0A3Q0CUQ7		Cd44	FALSE	FALSE	CD44	P16070	960	1 - high confidence	TRUE	TRUE	TRUE	TRUE	4	1
A0A3Q0CUR7		Slc8a3	FALSE	FALSE	SLC8A3	P57103	6547		TRUE	FALSE	FALSE	TRUE	1	1
A0A3Q0CUR9		Rspo2	FALSE	FALSE	RSPO2	Q6UXX9	340419		FALSE	TRUE	TRUE	FALSE	2	0
A0A3Q0CUS2		Rspo2	FALSE	FALSE	RSPO2	Q6UXX9	340419		FALSE	TRUE	TRUE	FALSE	2	0
A0A3Q0CUW2		Tmem9b	FALSE	FALSE	TMEM9B	Q9NQ34	56674		TRUE	FALSE	FALSE	FALSE	1	0
A0A3Q0CUW4		Rgs6	FALSE	FALSE	RGS6	P49758	9628		FALSE	TRUE	FALSE	TRUE	1	1
A0A3Q0CUW8		LOC101844129	FALSE	TRUE	LOC101844129				FALSE	FALSE	FALSE	FALSE	0	1
A0A3Q0CUX1		Rara	FALSE	FALSE	RARA	P10276	5914		FALSE	TRUE	TRUE	FALSE	2	0
A0A3Q0CUX4		Actn1	FALSE	FALSE	ACTN1	P12814	87	1 - high confidence	FALSE	FALSE	FALSE	TRUE	1	1
A0A3Q0CUX6		Cacna1g	FALSE	TRUE	CACNA1G	O43497	8913		TRUE	TRUE	FALSE	TRUE	2	2
A0A3Q0CUY5		Hspa2	TRUE	TRUE	HSPA2	P54652	3306		FALSE	TRUE	TRUE	TRUE	3	2
A0A3Q0CUY7		Fam234b	FALSE	FALSE	FAM234B	A2RU67	57613	2 - putative	FALSE	FALSE	FALSE	FALSE	1	0
A0A3Q0CUZ0		Tenm2	FALSE	TRUE	TENM2	Q9NT68	57451	1 - high confidence	TRUE	FALSE	FALSE	TRUE	2	2
A0A3Q0CV13		LOC101831756	FALSE	TRUE	LOC101831756				FALSE	FALSE	FALSE	FALSE	0	1
A0A3Q0CV14		Atl1	FALSE	FALSE	ATL1	Q8WXF7	51062	2 - putative	FALSE	FALSE	FALSE	FALSE	1	0
A0A3Q0CV16		Esyt3	FALSE	FALSE	ESYT3	A0FGR9	83850		TRUE	TRUE	FALSE	TRUE	2	1
A0A3Q0CV19		Copz2	FALSE	FALSE	COPZ2	Q9P299	51226		FALSE	TRUE	FALSE	FALSE	1	0
A0A3Q0CV22		Abcc9	FALSE	FALSE	ABCC9	O60706	10060		TRUE	FALSE	FALSE	TRUE	1	1
A0A3Q0CV23		LOC101831756	FALSE	TRUE	LOC101831756				FALSE	FALSE	FALSE	FALSE	0	1
A0A3Q0CV29		Tm7sf3	FALSE	FALSE	TM7SF3	Q9NS93	51768		TRUE	FALSE	FALSE	TRUE	1	1
A0A3Q0CV30		Abcc9	FALSE	FALSE	ABCC9	O60706	10060		TRUE	FALSE	FALSE	TRUE	1	1
A0A3Q0CV32		LOC101832023	FALSE	TRUE	LOC101832023				FALSE	FALSE	FALSE	FALSE	0	1
A0A3Q0CV36		Gprc5d	FALSE	FALSE	GPRC5D	Q9NZD1	55507		TRUE	FALSE	FALSE	TRUE	1	1
A0A3Q0CV59		Pkd1l3	FALSE	FALSE	PKD1L3	Q7Z443	342372		TRUE	TRUE	FALSE	TRUE	2	1
A0A3Q0CV67		Ccr7	FALSE	FALSE	CCR7	P32248	1236	1 - high confidence	TRUE	TRUE	TRUE	TRUE	4	1
A0A3Q0CV68		LOC101831491	FALSE	TRUE	LOC101831491				FALSE	FALSE	FALSE	FALSE	0	1
A0A3Q0CV71		Abcc9	FALSE	FALSE	ABCC9	O60706	10060		TRUE	FALSE	FALSE	TRUE	1	1
A0A3Q0CV84		Sspn	FALSE	TRUE	SSPN	Q14714	8082		TRUE	TRUE	FALSE	TRUE	2	2
A0A3Q0CV89		Ppfibp1	FALSE	FALSE	PPFIBP1	Q86W92	8496		FALSE	TRUE	FALSE	TRUE	1	1
A0A3Q0CV96		C8b	FALSE	TRUE	C8B	P07358	732		FALSE	FALSE	FALSE	TRUE	0	2
A0A3Q0CVA9		Cntnap4	FALSE	FALSE	CNTNAP4	Q9C0A0	85445		TRUE	FALSE	FALSE	TRUE	1	1
A0A3Q0CVB4		Sgip1	FALSE	TRUE	SGIP1	Q9BQI5	84251		FALSE	FALSE	FALSE	TRUE	0	2
A0A3Q0CVC3		Golim4	FALSE	FALSE	GOLIM4	O00461	27333	2 - putative	FALSE	FALSE	FALSE	FALSE	1	0
A0A3Q0CVF2		Hsd17b2	FALSE	FALSE	HSD17B2	P37059	3294	2 - putative	FALSE	FALSE	FALSE	FALSE	1	0
A0A3Q0CVF9		Kcng4	FALSE	TRUE	KCNG4	Q8TDN1	93107		TRUE	FALSE	FALSE	TRUE	1	2
A0A3Q0CVH1		Cdh13	FALSE	FALSE	CDH13	P55290	1012	1 - high confidence	TRUE	FALSE	TRUE	TRUE	3	1
A0A3Q0CVH8		Pkhd1	FALSE	FALSE	PKHD1	P08F94	5314		TRUE	TRUE	TRUE	TRUE	3	1
A0A3Q0CVI3		Adgrf1	FALSE	FALSE	ADGRF1	Q5T601	266977	1 - high confidence	TRUE	FALSE	FALSE	TRUE	2	1
A0A3Q0CVL1		Slc22a7	FALSE	FALSE	SLC22A7	Q9Y694	10864		TRUE	FALSE	FALSE	TRUE	1	1
