UniProt	GeneID	Gene Name	CSPA category	Surfaceome	CRISPR	GO cell surface	GO plasma membrane	Num cell surface evidence
Q92538	8729	GBF1		FALSE	TRUE	FALSE	FALSE	1
Q92542	23385	NCSTN	1 - high confidence	TRUE	FALSE	FALSE	TRUE	2
Q92544	9777	TM9SF4		TRUE	FALSE	FALSE	FALSE	1
Q92545	23505	TMEM131	2 - putative	FALSE	FALSE	FALSE	FALSE	1
Q92572	1176	AP3S1		FALSE	TRUE	FALSE	FALSE	1
Q92581	10479	SLC9A6		TRUE	FALSE	FALSE	TRUE	1
Q92614	399687	MYO18A		FALSE	FALSE	TRUE	FALSE	1
Q92626	7837	PXDN	1 - high confidence	FALSE	FALSE	FALSE	FALSE	1
Q92629	6444	SGCD	1 - high confidence	TRUE	FALSE	FALSE	TRUE	2
Q92633	1902	LPAR1		TRUE	TRUE	TRUE	TRUE	3
Q92637		FCGR1B		TRUE	FALSE	FALSE	TRUE	1
Q92673	6653	SORL1	1 - high confidence	TRUE	FALSE	FALSE	TRUE	2
Q92692	5819	NECTIN2	1 - high confidence	TRUE	TRUE	TRUE	TRUE	4
Q92729	10076	PTPRU		TRUE	FALSE	FALSE	TRUE	1
Q92752	7143	TNR		FALSE	FALSE	TRUE	FALSE	1
Q92791	10609	P3H4	3 - unspecific	FALSE	FALSE	FALSE	FALSE	1
Q92823	4897	NRCAM	1 - high confidence	TRUE	TRUE	TRUE	TRUE	4
Q92824	5125	PCSK5		TRUE	FALSE	FALSE	FALSE	1
Q92832	4745	NELL1	1 - high confidence	FALSE	FALSE	FALSE	FALSE	1
Q92838	1896	EDA		TRUE	FALSE	FALSE	TRUE	1
Q92847	2693	GHSR		TRUE	TRUE	TRUE	TRUE	3
Q92854	10507	SEMA4D	1 - high confidence	TRUE	FALSE	FALSE	TRUE	2
Q92859	4756	NEO1	1 - high confidence	TRUE	FALSE	FALSE	TRUE	2
Q92887	1244	ABCC2	2 - putative	TRUE	FALSE	TRUE	TRUE	3
Q92896	2734	GLG1	1 - high confidence	FALSE	FALSE	FALSE	TRUE	1
Q92902	3257	HPS1		FALSE	TRUE	FALSE	FALSE	1
Q92911	6528	SLC5A5		TRUE	FALSE	FALSE	TRUE	1
Q92932	5799	PTPRN2		TRUE	FALSE	FALSE	TRUE	1
Q92956	8764	TNFRSF14	1 - high confidence	TRUE	TRUE	TRUE	TRUE	4
Q92959	6578	SLCO2A1	1 - high confidence	TRUE	FALSE	FALSE	TRUE	2
Q92982	4814	NINJ1		FALSE	TRUE	FALSE	FALSE	1
Q93033	9398	CD101	1 - high confidence	TRUE	FALSE	FALSE	TRUE	2
Q93038	8718	TNFRSF25	1 - high confidence	TRUE	FALSE	FALSE	TRUE	2
Q93050	535	ATP6V0A1	2 - putative	FALSE	FALSE	FALSE	TRUE	1
Q93070	420	ART4		TRUE	FALSE	FALSE	TRUE	1
Q95460	3140	MR1	1 - high confidence	TRUE	FALSE	TRUE	TRUE	3
Q969F8	84634	KISS1R		TRUE	TRUE	TRUE	TRUE	3
Q969F9	84343	HPS3		FALSE	TRUE	FALSE	FALSE	1
Q969I6	55089	SLC38A4		TRUE	FALSE	FALSE	TRUE	1
Q969M2	84694	GJA10		FALSE	TRUE	FALSE	TRUE	1
Q969N2	51604	PIGT	1 - high confidence	TRUE	FALSE	FALSE	FALSE	2
Q969N4	83551	TAAR8		TRUE	FALSE	FALSE	TRUE	1
Q969P0	93185	IGSF8	1 - high confidence	TRUE	FALSE	FALSE	TRUE	2
Q969V1	84539	MCHR2		TRUE	FALSE	FALSE	TRUE	1
Q969V3	56926	NCLN	1 - high confidence	FALSE	FALSE	FALSE	FALSE	1
Q969W9	56937	PMEPA1	1 - high confidence	TRUE	FALSE	FALSE	TRUE	2
Q969Z4	84957	RELT		TRUE	FALSE	FALSE	TRUE	1
Q96A25	113277	TMEM106A		TRUE	FALSE	FALSE	TRUE	1
Q96A28	89886	SLAMF9		TRUE	FALSE	FALSE	FALSE	1
Q96A58	85004	RERG	3 - unspecific	FALSE	FALSE	FALSE	TRUE	1
Q96A83	136227	COL26A1	1 - high confidence	FALSE	FALSE	FALSE	TRUE	1
Q96AC1	10979	FERMT2		FALSE	FALSE	TRUE	TRUE	1
Q96AE7	55761	TTC17	3 - unspecific	FALSE	FALSE	FALSE	TRUE	1
Q96AM1	116535	MRGPRF	1 - high confidence	TRUE	FALSE	FALSE	TRUE	2
Q96AP7	90952	ESAM	1 - high confidence	TRUE	FALSE	FALSE	TRUE	2
Q96AQ6	57326	PBXIP1	2 - putative	FALSE	FALSE	FALSE	FALSE	1
Q96AY3	60681	FKBP10	3 - unspecific	FALSE	FALSE	FALSE	FALSE	1
Q96B86	56963	RGMA		TRUE	TRUE	FALSE	TRUE	2
Q96BD0	28231	SLCO4A1	1 - high confidence	TRUE	FALSE	FALSE	TRUE	2
Q96BF3	126259	TMIGD2	1 - high confidence	TRUE	FALSE	FALSE	TRUE	2
Q96BH3	64100	ELSPBP1		FALSE	FALSE	TRUE	FALSE	1
Q96BZ4	122618	PLD4	2 - putative	FALSE	FALSE	FALSE	FALSE	1
Q96CB8	57117	INTS12	3 - unspecific	FALSE	FALSE	FALSE	FALSE	1
Q96CE8	116441	TM4SF18		TRUE	FALSE	FALSE	FALSE	1
Q96CH1	115330	GPR146		TRUE	FALSE	FALSE	TRUE	1
Q96CW1	1173	AP2M1		FALSE	TRUE	FALSE	TRUE	1
Q96CW9	84628	NTNG2		TRUE	FALSE	FALSE	TRUE	1
Q96D15	57333	RCN3	3 - unspecific	FALSE	FALSE	FALSE	FALSE	1
Q96D42	26762	HAVCR1		TRUE	FALSE	FALSE	FALSE	1
Q96DD7	149345	SHISA4		TRUE	FALSE	FALSE	FALSE	1
Q96DN0	121506	ERP27		FALSE	FALSE	TRUE	FALSE	1
Q96DU3	114836	SLAMF6	1 - high confidence	TRUE	FALSE	FALSE	TRUE	2
Q96E93	10219	KLRG1	1 - high confidence	TRUE	FALSE	FALSE	TRUE	2
Q96EE4	90693	CCDC126	1 - high confidence	FALSE	FALSE	FALSE	FALSE	1
Q96EP9	201780	SLC10A4		TRUE	FALSE	FALSE	TRUE	1
Q96EV8	84062	DTNBP1		FALSE	TRUE	FALSE	TRUE	1
Q96F05	53838	C11orf24	1 - high confidence	TRUE	FALSE	FALSE	TRUE	2
Q96F46	23765	IL17RA	1 - high confidence	TRUE	FALSE	FALSE	TRUE	2
Q96F81	84976	DISP1		TRUE	FALSE	FALSE	TRUE	1
Q96FE5	84894	LINGO1		TRUE	FALSE	FALSE	TRUE	1
Q96FE7	113791	PIK3IP1		TRUE	FALSE	FALSE	TRUE	1
Q96FL8	55244	SLC47A1		TRUE	FALSE	FALSE	TRUE	1
Q96FT7	55515	ASIC4		TRUE	FALSE	FALSE	TRUE	1
Q96FV3	26262	TSPAN17		TRUE	FALSE	FALSE	TRUE	1
Q96G23	29956	CERS2	2 - putative	FALSE	FALSE	FALSE	FALSE	1
Q96G91	5032	P2RY11	1 - high confidence	TRUE	FALSE	FALSE	TRUE	2
Q96G97	26580	BSCL2	2 - putative	FALSE	FALSE	FALSE	FALSE	1
Q96GP6	91179	SCARF2	1 - high confidence	TRUE	FALSE	FALSE	FALSE	2
Q96GW7	63827	BCAN	1 - high confidence	TRUE	TRUE	FALSE	FALSE	3
Q96GX1	79867	TCTN2	1 - high confidence	TRUE	FALSE	FALSE	TRUE	2
Q96GZ6	54946	SLC41A3		TRUE	FALSE	FALSE	TRUE	1
Q96H15	91937	TIMD4		TRUE	FALSE	FALSE	FALSE	1
Q96HA4	54991	C1orf159	1 - high confidence	TRUE	FALSE	FALSE	FALSE	2
Q96HE7	30001	ERO1A	3 - unspecific	FALSE	FALSE	FALSE	FALSE	1
Q96ID5	84966	IGSF21		FALSE	FALSE	TRUE	TRUE	1
Q96IQ7	23584	VSIG2		TRUE	FALSE	FALSE	TRUE	1
Q96IZ2	84830	ADTRP		FALSE	FALSE	TRUE	TRUE	1
Q96J42	79770	TXNDC15	1 - high confidence	TRUE	FALSE	FALSE	TRUE	2
Q96J65	94160	ABCC12		TRUE	FALSE	FALSE	FALSE	1
Q96J66	85320	ABCC11		TRUE	FALSE	FALSE	TRUE	1
Q96J84	55243	KIRREL1	1 - high confidence	TRUE	FALSE	FALSE	TRUE	2
Q96JA1	26018	LRIG1		TRUE	FALSE	FALSE	TRUE	1
Q96JB6	84171	LOXL4	1 - high confidence	FALSE	FALSE	FALSE	FALSE	1
Q96JJ7	54495	TMX3	1 - high confidence	TRUE	FALSE	TRUE	TRUE	3
Q96JP9	92211	CDHR1		TRUE	FALSE	FALSE	TRUE	1
Q96JQ0	8642	DCHS1	1 - high confidence	TRUE	FALSE	FALSE	TRUE	2
Q96JW4	84102	SLC41A2		TRUE	FALSE	FALSE	TRUE	1
Q96JY6	64236	PDLIM2		FALSE	TRUE	FALSE	FALSE	1
Q96K49	84910	TMEM87B	1 - high confidence	TRUE	FALSE	FALSE	FALSE	2
Q96K78	84873	ADGRG7		TRUE	FALSE	FALSE	TRUE	1
Q96KA5	81037	CLPTM1L	2 - putative	FALSE	FALSE	FALSE	FALSE	1
Q96KG7	84466	MEGF10		TRUE	FALSE	FALSE	TRUE	1
Q96KJ4		MSLNL		TRUE	FALSE	TRUE	FALSE	2
Q96KK3	3787	KCNS1		TRUE	FALSE	FALSE	TRUE	1
Q96KK4	442194	OR10C1		TRUE	FALSE	FALSE	TRUE	1
Q96KN9	219770	GJD4		FALSE	TRUE	FALSE	TRUE	1
Q96KR4	89782	LMLN		FALSE	TRUE	FALSE	FALSE	1
Q96KV6		BTN2A3P		TRUE	FALSE	TRUE	TRUE	2
Q96L08	203328	SUSD3		TRUE	FALSE	FALSE	TRUE	1
Q96LA5	79368	FCRL2	1 - high confidence	TRUE	FALSE	TRUE	TRUE	3
Q96LA6	115350	FCRL1		TRUE	FALSE	TRUE	TRUE	2
Q96LA9	117196	MRGPRX4		TRUE	FALSE	FALSE	TRUE	1
Q96LB0	117195	MRGPRX3		TRUE	FALSE	FALSE	TRUE	1
Q96LB1	117194	MRGPRX2		TRUE	FALSE	FALSE	TRUE	1
Q96LB2	259249	MRGPRX1		TRUE	FALSE	TRUE	TRUE	2
Q96LC7	89790	SIGLEC10	1 - high confidence	TRUE	TRUE	FALSE	TRUE	3
Q96LD1	137868	SGCZ	1 - high confidence	TRUE	FALSE	FALSE	TRUE	2
Q96MC6	64645	MFSD14A		TRUE	FALSE	FALSE	FALSE	1
Q96MS0	64221	ROBO3		TRUE	FALSE	FALSE	TRUE	1
Q96MU8	83999	KREMEN1		TRUE	FALSE	FALSE	TRUE	1
Q96N19	56834	GPR137		TRUE	FALSE	FALSE	FALSE	1
Q96N87	348932	SLC6A18		TRUE	FALSE	FALSE	TRUE	1
Q96NI6	145581	LRFN5		TRUE	FALSE	TRUE	TRUE	2
Q96NR3	139411	PTCHD1		TRUE	FALSE	FALSE	TRUE	1
Q96NT5	113235	SLC46A1	1 - high confidence	TRUE	FALSE	TRUE	TRUE	3
Q96NU0	728577	CNTNAP3B		TRUE	FALSE	FALSE	FALSE	1
Q96NY8	81607	NECTIN4		TRUE	FALSE	FALSE	TRUE	1
Q96P31	115352	FCRL3	1 - high confidence	TRUE	FALSE	TRUE	TRUE	3
Q96P65	84109	QRFPR		TRUE	FALSE	FALSE	TRUE	1
Q96P66	83550	GPR101		TRUE	FALSE	FALSE	TRUE	1
Q96P67	27197	GPR82		TRUE	FALSE	FALSE	TRUE	1
Q96P68	27199	OXGR1		TRUE	FALSE	FALSE	TRUE	1
Q96P69	27201	GPR78		TRUE	FALSE	FALSE	TRUE	1
Q96P88		GNRHR2		TRUE	FALSE	FALSE	TRUE	1
Q96PB1	64921	CASD1	1 - high confidence	TRUE	FALSE	FALSE	FALSE	2
Q96PB8	116135	LRRC3B		TRUE	FALSE	FALSE	FALSE	1
Q96PC3	130340	AP1S3		FALSE	TRUE	FALSE	FALSE	1
Q96PD2	131566	DCBLD2	1 - high confidence	TRUE	TRUE	TRUE	TRUE	4
Q96PE1	25960	ADGRA2	1 - high confidence	TRUE	FALSE	TRUE	TRUE	3
Q96PE5	93377	OPALIN		TRUE	FALSE	FALSE	TRUE	1
Q96PJ5	83417	FCRL4		TRUE	FALSE	TRUE	TRUE	2
Q96PL2	6975	TECTB		TRUE	FALSE	FALSE	TRUE	1
Q96PL5	114625	ERMAP		TRUE	FALSE	TRUE	TRUE	2
Q96PQ0	57537	SORCS2	1 - high confidence	TRUE	FALSE	FALSE	TRUE	2
Q96PQ1	89858	SIGLEC12	1 - high confidence	TRUE	TRUE	FALSE	TRUE	3
Q96PS8	89872	AQP10		TRUE	FALSE	FALSE	TRUE	1
Q96PX8	114798	SLITRK1		TRUE	FALSE	FALSE	TRUE	1
Q96PZ7	64478	CSMD1		TRUE	FALSE	FALSE	FALSE	1
Q96QD8	54407	SLC38A2		TRUE	FALSE	FALSE	TRUE	1
Q96QE2	114134	SLC2A13	2 - putative	TRUE	FALSE	FALSE	TRUE	2
Q96QE4	114659	LRRC37B		TRUE	FALSE	FALSE	FALSE	1
Q96QS1	10077	TSPAN32		FALSE	FALSE	TRUE	TRUE	1
Q96QU1	65217	PCDH15	1 - high confidence	TRUE	FALSE	FALSE	TRUE	2
Q96QV1	64399	HHIP	1 - high confidence	FALSE	TRUE	TRUE	TRUE	3
Q96QZ7	9223	MAGI1		FALSE	TRUE	FALSE	TRUE	1
Q96R08	390191	OR5B12		TRUE	FALSE	FALSE	TRUE	1
Q96R09	390190	OR5B2		TRUE	FALSE	FALSE	TRUE	1
Q96R27	26245	OR2M4		TRUE	FALSE	FALSE	TRUE	1
Q96R28	391194	OR2M2		TRUE	FALSE	FALSE	TRUE	1
Q96R30	285659	OR2V2		TRUE	FALSE	FALSE	TRUE	1
Q96R45	401427	OR2A7		TRUE	FALSE	FALSE	TRUE	1
Q96R47	135941	OR2A14		TRUE	FALSE	FALSE	TRUE	1
Q96R48	393046	OR2A5		TRUE	FALSE	FALSE	TRUE	1
Q96R54		OR14A2		TRUE	FALSE	FALSE	TRUE	1
Q96R67	283093	OR4C12		TRUE	FALSE	FALSE	TRUE	1
Q96R69	26682	OR4F4		TRUE	FALSE	FALSE	TRUE	1
Q96R72		OR4K3		TRUE	FALSE	FALSE	TRUE	1
Q96R84		OR1F2P		TRUE	FALSE	FALSE	TRUE	1
Q96RA2	162998	OR7D2		TRUE	FALSE	FALSE	TRUE	1
Q96RB7	219487	OR5M11		TRUE	FALSE	FALSE	TRUE	1
Q96RC9	283162	OR8B4		TRUE	FALSE	FALSE	TRUE	1
Q96RD0	26595	OR8B2		TRUE	FALSE	FALSE	TRUE	1
Q96RD1	390321	OR6C1		TRUE	FALSE	FALSE	TRUE	1
Q96RD2	255725	OR52B2		TRUE	FALSE	FALSE	TRUE	1
Q96RD3	390078	OR52E6		TRUE	FALSE	FALSE	TRUE	1
Q96RD6	56666	PANX2		TRUE	FALSE	FALSE	TRUE	1
Q96RD7	24145	PANX1	1 - high confidence	TRUE	FALSE	FALSE	TRUE	2
Q96RD9	83416	FCRL5	1 - high confidence	TRUE	FALSE	TRUE	TRUE	3
Q96RI0	9002	F2RL3	1 - high confidence	TRUE	FALSE	FALSE	TRUE	2
Q96RI8	319100	TAAR6		TRUE	FALSE	FALSE	TRUE	1
Q96RI9	134860	TAAR9		TRUE	FALSE	FALSE	TRUE	1
Q96RJ0	134864	TAAR1		TRUE	FALSE	FALSE	TRUE	1
Q96RJ3	115650	TNFRSF13C		FALSE	TRUE	TRUE	TRUE	2
Q96RL6	114132	SIGLEC11		TRUE	TRUE	TRUE	TRUE	3
Q96RN1	116369	SLC26A8		TRUE	FALSE	FALSE	TRUE	1
Q96RQ1	51290	ERGIC2	3 - unspecific	FALSE	FALSE	FALSE	FALSE	1
Q96RV3	22990	PCNX1		TRUE	FALSE	FALSE	FALSE	1
Q96RW7	83872	HMCN1	1 - high confidence	FALSE	FALSE	FALSE	TRUE	1
Q96S37	116085	SLC22A12		TRUE	FALSE	FALSE	TRUE	1
Q96S52	94005	PIGS	2 - putative	FALSE	FALSE	FALSE	FALSE	1
Q96S86	145864	HAPLN3		FALSE	TRUE	FALSE	FALSE	1
Q96S97	91663	MYADM		TRUE	FALSE	FALSE	TRUE	1
Q96SA4	347735	SERINC2		TRUE	FALSE	FALSE	FALSE	1
Q96SJ8	90139	TSPAN18	2 - putative	TRUE	FALSE	FALSE	TRUE	2
Q96SL1	84925	SLC49A4		TRUE	FALSE	FALSE	FALSE	1
Q96T54	89822	KCNK17	2 - putative	FALSE	FALSE	FALSE	TRUE	1
Q96T83	84679	SLC9A7	2 - putative	TRUE	FALSE	FALSE	TRUE	2
Q99062	1441	CSF3R		TRUE	FALSE	TRUE	TRUE	2
Q99075	1839	HBEGF		TRUE	TRUE	TRUE	TRUE	3
Q99102	4585	MUC4	1 - high confidence	TRUE	FALSE	FALSE	TRUE	2
Q99217	265	AMELX		FALSE	TRUE	TRUE	FALSE	2
Q99250	6326	SCN2A	2 - putative	TRUE	FALSE	FALSE	TRUE	2
Q99418	9266	CYTH2		FALSE	TRUE	FALSE	TRUE	1
Q99445	2765	GML		TRUE	FALSE	FALSE	TRUE	1
Q99463		NPY6R		TRUE	FALSE	FALSE	FALSE	1
Q99466	4855	NOTCH4		TRUE	TRUE	TRUE	TRUE	3
Q99467	4064	CD180	1 - high confidence	TRUE	FALSE	FALSE	TRUE	2
Q99500	1903	S1PR3	1 - high confidence	TRUE	FALSE	FALSE	TRUE	2
Q99519	4758	NEU1	1 - high confidence	FALSE	FALSE	FALSE	TRUE	1
Q99523	6272	SORT1	1 - high confidence	TRUE	TRUE	TRUE	TRUE	4
Q99527	2852	GPER1		TRUE	FALSE	FALSE	TRUE	1
Q99538	5641	LGMN	3 - unspecific	FALSE	FALSE	FALSE	FALSE	1
Q99550	10198	MPHOSPH9	3 - unspecific	FALSE	FALSE	FALSE	FALSE	1
Q99571	5025	P2RX4	2 - putative	TRUE	FALSE	FALSE	TRUE	2
Q99572	5027	P2RX7	1 - high confidence	TRUE	TRUE	TRUE	TRUE	4
Q99574	5274	SERPINI1	1 - high confidence	FALSE	FALSE	FALSE	FALSE	1
Q99603		TRGV9		FALSE	FALSE	TRUE	TRUE	1
Q99623	11331	PHB2	3 - unspecific	FALSE	FALSE	TRUE	FALSE	2
Q99650	9180	OSMR	1 - high confidence	TRUE	FALSE	TRUE	TRUE	3
Q99665	3595	IL12RB2		TRUE	FALSE	TRUE	TRUE	2
Q99677	2846	LPAR4		TRUE	FALSE	FALSE	TRUE	1
Q99678	2843	GPR20		TRUE	FALSE	FALSE	TRUE	1
Q99679	2844	GPR21		TRUE	FALSE	FALSE	TRUE	1
Q99680	2845	GPR22		TRUE	FALSE	FALSE	TRUE	1
Q99683	4217	MAP3K5		FALSE	FALSE	TRUE	TRUE	1
Q99689	9638	FEZ1		FALSE	TRUE	FALSE	TRUE	1
Q99698	1130	LYST		FALSE	TRUE	FALSE	FALSE	1
Q99705	2847	MCHR1		TRUE	FALSE	FALSE	TRUE	1
Q99706	3805	KIR2DL4		TRUE	FALSE	FALSE	TRUE	1
Q99715	1303	COL12A1	1 - high confidence	FALSE	FALSE	FALSE	FALSE	1
Q99758	21	ABCA3		TRUE	FALSE	FALSE	TRUE	1
Q99784	10439	OLFM1	1 - high confidence	FALSE	FALSE	FALSE	FALSE	1
Q99788	1240	CMKLR1	1 - high confidence	TRUE	FALSE	FALSE	TRUE	2
Q99795	10223	GPA33		TRUE	FALSE	FALSE	TRUE	1
Q99805	9375	TM9SF2		TRUE	FALSE	FALSE	TRUE	1
Q99808	2030	SLC29A1	1 - high confidence	TRUE	FALSE	FALSE	TRUE	2
Q99828	10519	CIB1		FALSE	TRUE	FALSE	TRUE	1
Q99835	6608	SMO	1 - high confidence	TRUE	FALSE	FALSE	TRUE	2
Q99884	6534	SLC6A7		TRUE	FALSE	FALSE	TRUE	1
Q99928	2567	GABRG3		TRUE	FALSE	FALSE	TRUE	1
Q99941	1388	ATF6B	2 - putative	FALSE	FALSE	FALSE	FALSE	1
Q99944	80864	EGFL8		FALSE	FALSE	TRUE	FALSE	1
Q99965	2515	ADAM2		TRUE	FALSE	TRUE	TRUE	2
Q99985	10512	SEMA3C	1 - high confidence	FALSE	FALSE	FALSE	TRUE	1
Q99988	9518	GDF15	1 - high confidence	FALSE	FALSE	FALSE	FALSE	1
Q9BPV8	53829	P2RY13		TRUE	FALSE	FALSE	TRUE	1
Q9BQ51	80380	PDCD1LG2	1 - high confidence	TRUE	FALSE	TRUE	TRUE	3
Q9BQG1	84258	SYT3		FALSE	TRUE	FALSE	TRUE	1
Q9BQL6	55612	FERMT1		FALSE	TRUE	FALSE	TRUE	1
Q9BQS2	102724488;83849	SYT15		FALSE	TRUE	FALSE	TRUE	1
Q9BQS7	9843	HEPH		TRUE	FALSE	FALSE	TRUE	1
Q9BQT9	9746	CLSTN3		TRUE	FALSE	TRUE	TRUE	2
Q9BRK3	54587	MXRA8	1 - high confidence	TRUE	FALSE	TRUE	TRUE	3
Q9BRN9	80213	TM2D3	1 - high confidence	FALSE	FALSE	FALSE	FALSE	1
Q9BS26	23071	ERP44		FALSE	FALSE	TRUE	FALSE	1
Q9BS91	55032	SLC35A5		TRUE	FALSE	FALSE	FALSE	1
Q9BSA4	94015	TTYH2	1 - high confidence	TRUE	FALSE	FALSE	TRUE	2
Q9BSG5	83546	RTBDN		FALSE	FALSE	TRUE	TRUE	1
Q9BSN7	79652	TMEM204		TRUE	FALSE	FALSE	TRUE	1
Q9BSW7	51760	SYT17		FALSE	TRUE	FALSE	TRUE	1
Q9BT76	105375355	UPK3B		TRUE	FALSE	FALSE	TRUE	1
Q9BT88	23208	SYT11		FALSE	TRUE	FALSE	TRUE	1
Q9BTN0	79414	LRFN3		TRUE	TRUE	TRUE	TRUE	3
Q9BU23	91289	LMF2	2 - putative	FALSE	FALSE	FALSE	FALSE	1
Q9BUF5	84617	TUBB6	3 - unspecific	FALSE	FALSE	FALSE	FALSE	1
Q9BUF7	92359	CRB3		TRUE	FALSE	FALSE	TRUE	1
Q9BV40	8673	VAMP8		FALSE	TRUE	FALSE	TRUE	1
Q9BVA6	11153	FICD	3 - unspecific	FALSE	FALSE	FALSE	FALSE	1
Q9BVK6	54732	TMED9	1 - high confidence	FALSE	FALSE	FALSE	FALSE	1
Q9BVX2	79022	TMEM106C	2 - putative	FALSE	FALSE	FALSE	FALSE	1
Q9BWQ8	23017	FAIM2		TRUE	FALSE	FALSE	TRUE	1
Q9BWV1	91653	BOC		TRUE	FALSE	FALSE	TRUE	1
Q9BX51	92086	GGTLC1		FALSE	TRUE	FALSE	FALSE	1
Q9BX67	83700	JAM3	1 - high confidence	TRUE	FALSE	FALSE	TRUE	2
Q9BX74	83941	TM2D1	1 - high confidence	FALSE	FALSE	FALSE	TRUE	1
Q9BX97	83483	PLVAP	1 - high confidence	TRUE	FALSE	TRUE	TRUE	3
Q9BXA5	56670	SUCNR1	1 - high confidence	TRUE	FALSE	FALSE	TRUE	2
Q9BXB1	55366	LGR4		TRUE	FALSE	FALSE	TRUE	1
Q9BXC0	27198	HCAR1		TRUE	FALSE	FALSE	TRUE	1
Q9BXC1	84636	GPR174	1 - high confidence	TRUE	FALSE	FALSE	TRUE	2
Q9BXE9	317702	VN1R3		TRUE	FALSE	FALSE	TRUE	1
Q9BXJ5	114898	C1QTNF2	1 - high confidence	FALSE	FALSE	FALSE	FALSE	1
Q9BXJ7	81693	AMN		TRUE	FALSE	FALSE	TRUE	1
Q9BXN1	54829	ASPN	1 - high confidence	FALSE	FALSE	FALSE	FALSE	1
Q9BXN2	64581	CLEC7A		TRUE	TRUE	TRUE	TRUE	3
Q9BXP2	56996	SLC12A9	1 - high confidence	TRUE	FALSE	FALSE	TRUE	2
Q9BXR5	81793	TLR10		TRUE	FALSE	FALSE	TRUE	1
Q9BXS0	84570	COL25A1		FALSE	TRUE	FALSE	TRUE	1
Q9BXS5	8907	AP1M1		FALSE	TRUE	FALSE	TRUE	1
Q9BXS9	65010	SLC26A6	2 - putative	TRUE	FALSE	FALSE	TRUE	2
Q9BXT2	59285	CACNG6	2 - putative	TRUE	FALSE	FALSE	TRUE	2
Q9BXX0	84034	EMILIN2	1 - high confidence	FALSE	FALSE	FALSE	FALSE	1
Q9BY07	57835	SLC4A5		TRUE	FALSE	FALSE	TRUE	1
Q9BY10	57864	SLC46A2		TRUE	TRUE	TRUE	TRUE	3
Q9BY14	83639	TEX101		TRUE	FALSE	FALSE	TRUE	1
Q9BY15	84658	ADGRE3	1 - high confidence	TRUE	FALSE	FALSE	TRUE	2
Q9BY21	53836	GPR87		TRUE	FALSE	FALSE	TRUE	1
Q9BY67	23705	CADM1	1 - high confidence	TRUE	FALSE	FALSE	TRUE	2
Q9BY76	51129	ANGPTL4	1 - high confidence	FALSE	FALSE	FALSE	FALSE	1
Q9BY79	83552	MFRP		TRUE	FALSE	FALSE	TRUE	1
Q9BYE2	84000	TMPRSS13		TRUE	FALSE	FALSE	FALSE	1
Q9BYE9	54825	CDHR2		TRUE	TRUE	FALSE	TRUE	2
Q9BYF1	59272	ACE2		TRUE	TRUE	TRUE	TRUE	3
Q9BYT1	63910	SLC17A9		TRUE	FALSE	FALSE	FALSE	1
Q9BYT9	63982	ANO3		TRUE	FALSE	FALSE	TRUE	1
Q9BYW1	66035	SLC2A11		TRUE	FALSE	FALSE	TRUE	1
Q9BYW3	81623	DEFB126		FALSE	TRUE	FALSE	FALSE	1
Q9BZ11	80332	ADAM33		TRUE	FALSE	FALSE	FALSE	1
Q9BZ76	79937	CNTNAP3		TRUE	FALSE	FALSE	TRUE	1
Q9BZA7	27328	PCDH11X		TRUE	FALSE	FALSE	TRUE	1
Q9BZA8	83259	PCDH11Y		TRUE	FALSE	FALSE	TRUE	1
Q9BZC7	20	ABCA2	2 - putative	TRUE	FALSE	FALSE	TRUE	2
Q9BZD2	55315	SLC29A3		TRUE	FALSE	FALSE	TRUE	1
Q9BZG2	93650	ACP4		TRUE	FALSE	FALSE	TRUE	1
Q9BZJ6	81491	GPR63		TRUE	FALSE	FALSE	TRUE	1
Q9BZJ7	118442	GPR62		TRUE	FALSE	FALSE	TRUE	1
Q9BZJ8	83873	GPR61		TRUE	FALSE	FALSE	TRUE	1
Q9BZM4	79465	ULBP3	1 - high confidence	TRUE	FALSE	TRUE	TRUE	3
Q9BZM5	80328	ULBP2	1 - high confidence	TRUE	TRUE	TRUE	TRUE	4
Q9BZM6	80329	ULBP1		TRUE	FALSE	TRUE	TRUE	2
Q9BZQ6	80267	EDEM3	3 - unspecific	FALSE	FALSE	FALSE	FALSE	1
Q9BZR6	65078	RTN4R	1 - high confidence	TRUE	TRUE	TRUE	TRUE	4
Q9BZV2	80704	SLC19A3		TRUE	FALSE	FALSE	TRUE	1
Q9BZV3	50939	IMPG2		TRUE	FALSE	FALSE	FALSE	1
Q9BZW2	6561	SLC13A1		TRUE	FALSE	FALSE	TRUE	1
Q9BZW8	51744	CD244	1 - high confidence	TRUE	TRUE	TRUE	TRUE	4
Q9BZZ2	6614	SIGLEC1	1 - high confidence	TRUE	FALSE	FALSE	TRUE	2
Q9C0A0	85445	CNTNAP4		TRUE	FALSE	FALSE	TRUE	1
Q9C0B5	25921	ZDHHC5	1 - high confidence	TRUE	FALSE	FALSE	TRUE	2
Q9C0C4	54910	SEMA4C	1 - high confidence	TRUE	FALSE	FALSE	TRUE	2
Q9C0H2	80727	TTYH3	1 - high confidence	TRUE	FALSE	FALSE	TRUE	2
Q9C0I4	80731	THSD7B		TRUE	FALSE	FALSE	TRUE	1
Q9C0K1	64116	SLC39A8	2 - putative	TRUE	FALSE	FALSE	TRUE	2
