Gene Name	UniProt	GeneID	GO cell surface	GO plasma membrane	Gene Name - human	UniProt - human	GeneID - human	CSPA category	Surfaceome	CRISPR	GO cell surface - human	GO plasma membrane - human	Num cell surface evidence	Num plasma membrane evidence
Ppt2	A0A1U8CZJ1	101832333	FALSE	FALSE	PPT2	Q9UMR5	9374	3 - unspecific	FALSE	FALSE	FALSE	FALSE	1	0
Spint2	A0A1U8CZM3	101839885	FALSE	FALSE	SPINT2	O43291	10653		TRUE	FALSE	FALSE	TRUE	1	1
Flna	A0A1U8CZP3	101839181	FALSE	FALSE	FLNA	P21333	2316	2 - putative	FALSE	FALSE	FALSE	TRUE	1	1
C5ar1	A0A1U8D051		FALSE	FALSE	C5AR1	P21730	728		TRUE	FALSE	TRUE	TRUE	2	1
Slc8a2	A0A1U8D061	101828775	FALSE	TRUE	SLC8A2	Q9UPR5	6543		TRUE	FALSE	FALSE	TRUE	1	2
Chpf2	A0A1U8D082	101833564	FALSE	FALSE	CHPF2	Q9P2E5	54480	3 - unspecific	FALSE	FALSE	FALSE	FALSE	1	0
LOC101844787	A0A1U8D0Y9	101844787	TRUE	TRUE	LOC101844787				FALSE	FALSE	FALSE	FALSE	1	1
Slc10a3	A0A1U8D156	101825544	FALSE	FALSE	SLC10A3	P09131	8273		TRUE	FALSE	FALSE	FALSE	1	0
Cgn	A0A1U8D196	101838189	FALSE	FALSE	CGN	Q9P2M7	57530	1 - high confidence	FALSE	FALSE	FALSE	TRUE	1	1
Nmbr	A0A1U8D2R3	101838634	FALSE	TRUE	NMBR	P28336	4829		TRUE	FALSE	FALSE	TRUE	1	2
Ust	A0A1U8D3G4		FALSE	FALSE	UST	Q9Y2C2	10090	2 - putative	FALSE	FALSE	FALSE	FALSE	1	0
Hapln1	A0A1U8D3H6	101833119	FALSE	FALSE	HAPLN1	P10915	1404		FALSE	TRUE	FALSE	FALSE	1	0
Gpr52	A0A1U8D3J6	101832775	FALSE	FALSE	GPR52	Q9Y2T5	9293		TRUE	FALSE	FALSE	TRUE	1	1
Slc37a3	A0A3Q0C8V3		FALSE	FALSE	SLC37A3	Q8NCC5	84255		TRUE	FALSE	FALSE	FALSE	1	0
Ptprd	A0A3Q0C905		FALSE	FALSE	PTPRD	P23468	5789	1 - high confidence	TRUE	FALSE	FALSE	TRUE	2	1
Gpr174	A0A3Q0C962		FALSE	FALSE	GPR174	Q9BXC1	84636	1 - high confidence	TRUE	FALSE	FALSE	TRUE	2	1
Eef1d	A0A3Q0C9A0		FALSE	FALSE	EEF1D	P29692	1936	3 - unspecific	FALSE	FALSE	FALSE	FALSE	1	0
Il12rb1	A0A3Q0C9L0;A0A3Q0CD52;A0A3Q0CDW1;A0A3Q0CE16;A0A3Q0CF17		FALSE	FALSE	IL12RB1	P42701	3594		TRUE	TRUE	TRUE	TRUE	3	1
Colgalt1	A0A3Q0C9L6		FALSE	FALSE	COLGALT1	Q8NBJ5	79709	3 - unspecific	FALSE	FALSE	FALSE	FALSE	1	0
Lypd5	A0A3Q0C9T5		FALSE	FALSE	LYPD5	Q6UWN5	284348		TRUE	FALSE	FALSE	TRUE	1	1
Slc44a4	A0A3Q0CAE4		FALSE	FALSE	SLC44A4	Q53GD3	80736		TRUE	FALSE	FALSE	TRUE	1	1
Klrd1	A0A3Q0CAN5		FALSE	FALSE	KLRD1	Q13241	3824		FALSE	TRUE	TRUE	TRUE	2	1
Angptl2	A0A3Q0CAZ5		FALSE	FALSE	ANGPTL2	Q9UKU9	23452	1 - high confidence	FALSE	FALSE	FALSE	FALSE	1	0
Muc21	A0A3Q0CB27		FALSE	TRUE	MUC21	Q5SSG8	394263		TRUE	FALSE	FALSE	TRUE	1	2
Pomt1	A0A3Q0CB49;A0A3Q0CFD3;A0A3Q0CG00;A0A3Q0CHG8		FALSE	FALSE	POMT1	Q9Y6A1	10585	2 - putative	FALSE	FALSE	FALSE	FALSE	1	0
Kremen1	A0A3Q0CB82		FALSE	TRUE	KREMEN1	Q96MU8	83999		TRUE	FALSE	FALSE	TRUE	1	2
Npy1r	A0A3Q0CC83		FALSE	FALSE	NPY1R	P25929	4886	1 - high confidence	TRUE	FALSE	FALSE	TRUE	2	1
Col11a1	A0A3Q0CD18		FALSE	FALSE	COL11A1	P12107	1301	1 - high confidence	FALSE	FALSE	FALSE	FALSE	1	0
Cope	A0A3Q0CD38		FALSE	FALSE	COPE	O14579	11316		FALSE	TRUE	FALSE	FALSE	1	0
Cldn20	A0A3Q0CD58		FALSE	TRUE	CLDN20	P56880	49861		TRUE	FALSE	FALSE	TRUE	1	2
Tmem181	A0A3Q0CD62		FALSE	FALSE	TMEM181	Q9P2C4	57583	2 - putative	FALSE	FALSE	FALSE	FALSE	1	0
Cntn6	A0A3Q0CD65		FALSE	TRUE	CNTN6	Q9UQ52	27255		TRUE	FALSE	FALSE	TRUE	1	2
Actn4	A0A3Q0CD83		FALSE	FALSE	ACTN4	O43707	81	3 - unspecific	FALSE	FALSE	FALSE	FALSE	1	0
Lrfn1	A0A3Q0CD88		FALSE	FALSE	LRFN1	Q9P244	57622	1 - high confidence	TRUE	FALSE	TRUE	TRUE	3	1
Lgals4	A0A3Q0CDA1		FALSE	FALSE	LGALS4	P56470	3960		FALSE	TRUE	FALSE	TRUE	1	1
Atrx	A0A3Q0CDB4		FALSE	FALSE	ATRX	P46100	546	3 - unspecific	FALSE	FALSE	FALSE	FALSE	1	0
Nkain3	A0A3Q0CDB5		FALSE	FALSE	NKAIN3	Q8N8D7			TRUE	FALSE	FALSE	TRUE	1	1
Lag3	A0A3Q0CDC4		FALSE	FALSE	LAG3	P18627	3902		TRUE	TRUE	TRUE	TRUE	3	1
Aggf1	A0A3Q0CDI0		FALSE	FALSE	AGGF1	Q8N302	55109		FALSE	TRUE	FALSE	FALSE	1	0
Lpar4	A0A3Q0CDJ3		FALSE	TRUE	LPAR4	Q99677	2846		TRUE	FALSE	FALSE	TRUE	1	2
Irak2	A0A3Q0CDP6		FALSE	FALSE	IRAK2	O43187	3656		FALSE	TRUE	FALSE	TRUE	1	1
Ghr	A0A3Q0CDP8		FALSE	FALSE	GHR	P10912	2690		TRUE	TRUE	TRUE	TRUE	3	1
Adgrb3	A0A3Q0CDQ4		FALSE	FALSE	ADGRB3	O60242	577		TRUE	FALSE	FALSE	TRUE	1	1
Lrrc24	A0A3Q0CDR1		FALSE	FALSE	LRRC24	Q50LG9	441381		TRUE	FALSE	FALSE	FALSE	1	0
Lrrc25	A0A3Q0CDU0		FALSE	FALSE	LRRC25	Q8N386	126364	1 - high confidence	TRUE	FALSE	FALSE	FALSE	2	0
Plg	A0A3Q0CDV3		FALSE	FALSE	PLG	P00747	5340		FALSE	TRUE	TRUE	TRUE	2	1
Btn1a1	A0A3Q0CDW0		FALSE	FALSE	BTN1A1	Q13410	696		TRUE	FALSE	TRUE	TRUE	2	1
Slc22a3	A0A3Q0CDW3		FALSE	FALSE	SLC22A3	O75751	6581		TRUE	FALSE	FALSE	TRUE	1	1
Dll3	A0A3Q0CE07		FALSE	FALSE	DLL3	Q9NYJ7	10683		TRUE	FALSE	FALSE	TRUE	1	1
Sv2c	A0A3Q0CE31		FALSE	FALSE	SV2C	Q496J9	22987		TRUE	FALSE	FALSE	TRUE	1	1
Ceacam19	A0A3Q0CE51		FALSE	FALSE	CEACAM19	Q7Z692	56971		TRUE	FALSE	FALSE	FALSE	1	0
Tnxb	A0A3Q0CE75		FALSE	FALSE	TNXB	P22105	7148	1 - high confidence	FALSE	TRUE	FALSE	FALSE	2	0
Adam32	A0A3Q0CEA2		FALSE	FALSE	ADAM32	Q8TC27	203102		TRUE	FALSE	FALSE	FALSE	1	0
Atp1a3	A0A3Q0CEG1		FALSE	FALSE	ATP1A3	P13637	478	1 - high confidence	TRUE	FALSE	FALSE	TRUE	2	1
Fkrp	A0A3Q0CEJ5		FALSE	TRUE	FKRP	Q9H9S5	79147	1 - high confidence	TRUE	FALSE	FALSE	TRUE	2	2
Gpm6a	A0A3Q0CEL5;A0A3Q0CLM3		FALSE	FALSE	GPM6A	P51674	2823		TRUE	TRUE	FALSE	TRUE	2	1
Thbs4	A0A3Q0CEP3		FALSE	FALSE	THBS4	P35443	7060		FALSE	TRUE	FALSE	FALSE	1	0
Sulf1	A0A3Q0CEP6		TRUE	FALSE	SULF1	Q8IWU6	23213	3 - unspecific	FALSE	TRUE	TRUE	TRUE	4	1
Pld3	A0A3Q0CEQ3		FALSE	FALSE	PLD3	Q8IV08	23646	2 - putative	FALSE	FALSE	FALSE	FALSE	1	0
Ncr3	A0A3Q0CEX4		FALSE	FALSE	NCR3	O14931	259197	1 - high confidence	TRUE	FALSE	FALSE	TRUE	2	1
Notch4	A0A3Q0CEY3		FALSE	FALSE	NOTCH4	Q99466	4855		TRUE	TRUE	TRUE	TRUE	3	1
Mfsd4a	A0A3Q0CEZ0		FALSE	FALSE	MFSD4A	Q8N468	148808	2 - putative	TRUE	FALSE	FALSE	FALSE	2	0
Cntn2	A0A3Q0CF00		FALSE	TRUE	CNTN2	Q02246	6900		TRUE	TRUE	TRUE	TRUE	3	2
Catsperg	A0A3Q0CF25		FALSE	TRUE	CATSPERG	Q6ZRH7	57828		TRUE	FALSE	FALSE	TRUE	1	2
Scube1	A0A3Q0CF53		FALSE	FALSE	SCUBE1	Q8IWY4	80274		FALSE	TRUE	TRUE	TRUE	2	1
Slc2a8	A0A3Q0CF56		FALSE	FALSE	SLC2A8	Q9NY64	29988		TRUE	FALSE	FALSE	TRUE	1	1
Aebp1	A0A3Q0CF57		FALSE	FALSE	AEBP1	Q8IUX7	165	1 - high confidence	FALSE	FALSE	FALSE	FALSE	1	0
Tpm4	A0A3Q0CF58;A0A3Q0CFI9		FALSE	FALSE	TPM4	P67936	7171		FALSE	TRUE	FALSE	FALSE	1	0
Cdsn	A0A3Q0CF85		FALSE	FALSE	CDSN	Q15517	1041	1 - high confidence	FALSE	TRUE	FALSE	TRUE	2	1
Iqgap2	A0A3Q0CFA8		FALSE	FALSE	IQGAP2	Q13576	10788		FALSE	FALSE	TRUE	TRUE	1	1
Erap1	A0A3Q0CFC3		FALSE	FALSE	ERAP1	Q9NZ08	51752	3 - unspecific	FALSE	FALSE	FALSE	FALSE	1	0
Cadm4	A0A3Q0CFD5		FALSE	FALSE	CADM4	Q8NFZ8	199731	1 - high confidence	TRUE	FALSE	FALSE	FALSE	2	0
Ceacam1	A0A3Q0CFG7		FALSE	FALSE	CEACAM1	P13688	634	1 - high confidence	TRUE	FALSE	TRUE	TRUE	3	1
Agtr2	A0A3Q0CFH8		FALSE	FALSE	AGTR2	P50052	186	1 - high confidence	TRUE	FALSE	FALSE	TRUE	2	1
Racgap1	A0A3Q0CFH9		FALSE	FALSE	RACGAP1	Q9H0H5	29127		FALSE	TRUE	FALSE	TRUE	1	1
Cacna1a	A0A3Q0CFJ4		FALSE	TRUE	CACNA1A	O00555	773		FALSE	TRUE	FALSE	TRUE	1	2
Itgae	A0A3Q0CFP6		FALSE	TRUE	ITGAE	P38570	3682	1 - high confidence	TRUE	TRUE	TRUE	TRUE	4	2
Serinc5	A0A3Q0CFP7		FALSE	FALSE	SERINC5	Q86VE9	256987		TRUE	FALSE	FALSE	TRUE	1	1
Ctns	A0A3Q0CFW0		FALSE	FALSE	CTNS	O60931	1497	2 - putative	TRUE	FALSE	FALSE	TRUE	2	1
Spns2	A0A3Q0CFX2		FALSE	FALSE	SPNS2	Q8IVW8	124976		TRUE	FALSE	FALSE	TRUE	1	1
Slc41a1	A0A3Q0CFX6		FALSE	FALSE	SLC41A1	Q8IVJ1	254428		TRUE	FALSE	FALSE	TRUE	1	1
Adgrv1	A0A3Q0CG06		FALSE	FALSE	ADGRV1	Q8WXG9	84059		TRUE	TRUE	TRUE	TRUE	3	1
Vcan	A0A3Q0CG12		FALSE	FALSE	VCAN	P13611	1462	1 - high confidence	FALSE	FALSE	FALSE	FALSE	1	0
Ptgdr2	A0A3Q0CG70		FALSE	FALSE	PTGDR2	Q9Y5Y4	11251	1 - high confidence	TRUE	FALSE	FALSE	TRUE	2	1
Bst2	A0A3Q0CG80		FALSE	FALSE	BST2	Q10589	684	1 - high confidence	TRUE	TRUE	TRUE	TRUE	4	1
Tnfrsf17	A0A3Q0CG84		FALSE	FALSE	TNFRSF17	Q02223	608	1 - high confidence	TRUE	FALSE	FALSE	TRUE	2	1
Tnfrsf13b	A0A3Q0CG86		FALSE	TRUE	TNFRSF13B	O14836	23495	2 - putative	TRUE	TRUE	FALSE	TRUE	3	2
Hps5	A0A3Q0CGC0		FALSE	FALSE	HPS5	Q9UPZ3	11234		FALSE	TRUE	FALSE	FALSE	1	0
Vnn1	A0A3Q0CGD2		FALSE	FALSE	VNN1	O95497	8876	1 - high confidence	TRUE	FALSE	FALSE	TRUE	2	1
B4galt3	A0A3Q0CGD8		FALSE	FALSE	B4GALT3	O60512	8703	3 - unspecific	FALSE	FALSE	FALSE	FALSE	1	0
Ereg	A0A3Q0CGR7		FALSE	FALSE	EREG	O14944	2069		TRUE	FALSE	FALSE	TRUE	1	1
Clec12a	A0A3Q0CGW2		FALSE	FALSE	CLEC12A	Q5QGZ9	160364	1 - high confidence	TRUE	FALSE	FALSE	TRUE	2	1
Olr1	A0A3Q0CGW8		FALSE	FALSE	OLR1	P78380	4973	1 - high confidence	TRUE	FALSE	FALSE	TRUE	2	1
Nfasc	A0A3Q0CH44		FALSE	FALSE	NFASC	O94856	23114	1 - high confidence	TRUE	FALSE	FALSE	TRUE	2	1
Eng	A0A3Q0CHA0		FALSE	FALSE	ENG	P17813	2022	1 - high confidence	TRUE	TRUE	TRUE	TRUE	4	1
Vsig10l	A0A3Q0CHA3		FALSE	FALSE	VSIG10L	Q86VR7	147645		TRUE	FALSE	FALSE	FALSE	1	0
Slc28a2	A0A3Q0CHD4		FALSE	TRUE	SLC28A2	O43868	9153		TRUE	FALSE	FALSE	TRUE	1	2
Ap4e1	A0A3Q0CHF5		FALSE	FALSE	AP4E1	Q9UPM8	23431		FALSE	TRUE	FALSE	FALSE	1	0
Dnm1	A0A3Q0CHF6		FALSE	FALSE	DNM1	Q05193	1759		FALSE	TRUE	FALSE	TRUE	1	1
Adam33	A0A3Q0CHJ1		FALSE	FALSE	ADAM33	Q9BZ11	80332		TRUE	FALSE	FALSE	FALSE	1	0
Stxbp5	A0A3Q0CHK9		FALSE	FALSE	STXBP5	Q5T5C0	134957		FALSE	TRUE	FALSE	TRUE	1	1
Adgra3	A0A3Q0CHP0;A0A3Q0CN14		FALSE	FALSE	ADGRA3	Q8IWK6	166647	1 - high confidence	TRUE	TRUE	TRUE	TRUE	4	1
Fap	A0A3Q0CHZ5		FALSE	FALSE	FAP	Q12884	2191	1 - high confidence	TRUE	FALSE	TRUE	TRUE	3	1
Cd163	A0A3Q0CI20		FALSE	FALSE	CD163	Q86VB7	9332	1 - high confidence	TRUE	FALSE	TRUE	TRUE	3	1
Itgb6	A0A3Q0CI27		FALSE	TRUE	ITGB6	P18564	3694	1 - high confidence	TRUE	TRUE	TRUE	TRUE	4	2
Klrg1	A0A3Q0CI37		FALSE	FALSE	KLRG1	Q96E93	10219	1 - high confidence	TRUE	FALSE	FALSE	TRUE	2	1
Pcdhac1	A0A3Q0CI45		FALSE	TRUE	PCDHAC1	Q9H158	56135		TRUE	TRUE	FALSE	TRUE	2	2
Megf10	A0A3Q0CI57		FALSE	FALSE	MEGF10	Q96KG7	84466		TRUE	FALSE	FALSE	TRUE	1	1
Grm1	A0A3Q0CI91		FALSE	TRUE	GRM1	Q13255	2911		TRUE	FALSE	FALSE	TRUE	1	2
Enpp3	A0A3Q0CIA8		FALSE	FALSE	ENPP3	O14638	5169	1 - high confidence	FALSE	FALSE	TRUE	TRUE	2	1
Clmp	A0A3Q0CID6		FALSE	FALSE	CLMP	Q9H6B4	79827	1 - high confidence	TRUE	FALSE	TRUE	TRUE	3	1
Aspn	A0A3Q0CIN0		FALSE	FALSE	ASPN	Q9BXN1	54829	1 - high confidence	FALSE	FALSE	FALSE	FALSE	1	0
Il17re	A0A3Q0CJ15		FALSE	FALSE	IL17RE	Q8NFR9	132014		TRUE	FALSE	FALSE	TRUE	1	1
Tenm3	A0A3Q0CJ48		FALSE	TRUE	TENM3	Q9P273	55714	2 - putative	TRUE	FALSE	FALSE	TRUE	2	2
Hgsnat	A0A3Q0CJ97;A0A3Q0CJF4		FALSE	FALSE	HGSNAT	Q68CP4	138050	2 - putative	FALSE	FALSE	FALSE	TRUE	1	1
Chrnb3	A0A3Q0CJA6;A0A3Q0CJU4		FALSE	TRUE	CHRNB3	Q05901	1142		TRUE	FALSE	FALSE	TRUE	1	2
Mfsd11	A0A3Q0CJE5;A0A3Q0CPU3;A0A3Q0CRQ7		FALSE	FALSE	MFSD11	O43934	79157		TRUE	FALSE	FALSE	FALSE	1	0
Nedd9	A0A3Q0CJE7		FALSE	FALSE	NEDD9	Q14511	4739		FALSE	TRUE	FALSE	TRUE	1	1
Gsr	A0A3Q0CJH2		FALSE	FALSE	GSR	P00390	2936		FALSE	FALSE	TRUE	TRUE	1	1
Vldlr	A0A3Q0CJI1		FALSE	FALSE	VLDLR	P98155	7436		TRUE	TRUE	FALSE	TRUE	2	1
Pdcd1lg2	A0A3Q0CJJ7;A0A3Q0CJW1;A0A3Q0CLJ7		FALSE	FALSE	PDCD1LG2	Q9BQ51	80380	1 - high confidence	TRUE	FALSE	TRUE	TRUE	3	1
Tmprss6	A0A3Q0CJV7		FALSE	FALSE	TMPRSS6	Q8IU80	164656		TRUE	FALSE	FALSE	TRUE	1	1
Lmo7	A0A3Q0CJY9;A0A3Q0CJZ8;A0A3Q0CQE9;A0A3Q0CQR0;A0A3Q0CS98		FALSE	FALSE	LMO7	Q8WWI1	4008		FALSE	FALSE	TRUE	TRUE	1	1
Tnfrsf13c	A0A3Q0CJZ6		FALSE	FALSE	TNFRSF13C	Q96RJ3	115650		FALSE	TRUE	TRUE	TRUE	2	1
Krt4	A0A3Q0CK07		FALSE	FALSE	KRT4	P19013	3851		FALSE	FALSE	TRUE	FALSE	1	0
Mfng	A0A3Q0CK17;A0A3Q0CKD6		FALSE	FALSE	MFNG	O00587	4242	3 - unspecific	FALSE	FALSE	FALSE	FALSE	1	0
Igf2r	A0A3Q0CK30		FALSE	FALSE	IGF2R	P11717	3482	1 - high confidence	TRUE	TRUE	TRUE	TRUE	4	1
Parvb	A0A3Q0CK75		FALSE	FALSE	PARVB	Q9HBI1	29780		FALSE	TRUE	FALSE	TRUE	1	1
Gxylt1	A0A3Q0CK78		FALSE	FALSE	GXYLT1	Q4G148	283464	3 - unspecific	FALSE	FALSE	FALSE	FALSE	1	0
Ptprn	A0A3Q0CK87		FALSE	FALSE	PTPRN	Q16849	5798		TRUE	FALSE	FALSE	TRUE	1	1
Csf2rb	A0A3Q0CKB7		FALSE	FALSE	CSF2RB	P32927	1439	1 - high confidence	TRUE	FALSE	FALSE	TRUE	2	1
Adam23	A0A3Q0CKF3		FALSE	FALSE	ADAM23	O75077	8745		TRUE	FALSE	FALSE	TRUE	1	1
Troap	A0A3Q0CKI5		FALSE	FALSE	TROAP	Q12815	10024		FALSE	TRUE	FALSE	FALSE	1	0
Glp1r	A0A3Q0CKL8		FALSE	FALSE	GLP1R	P43220	2740		TRUE	FALSE	FALSE	TRUE	1	1
Cntn4	A0A3Q0CKP7		FALSE	FALSE	CNTN4	Q8IWV2	152330		TRUE	FALSE	FALSE	TRUE	1	1
Slc38a1	A0A3Q0CKR7		FALSE	FALSE	SLC38A1	Q9H2H9	81539	1 - high confidence	TRUE	FALSE	TRUE	TRUE	3	1
Pcdh15	A0A3Q0CKU6;A0A3Q0CR66;A0A3Q0CR75;A0A3Q0CRI3;A0A3Q0CT14		FALSE	TRUE	PCDH15	Q96QU1	65217	1 - high confidence	TRUE	FALSE	FALSE	TRUE	2	2
Lpxn	A0A3Q0CKX6		FALSE	FALSE	LPXN	O60711	9404		FALSE	TRUE	FALSE	TRUE	1	1
Chrnb1	A0A3Q0CL00		FALSE	TRUE	CHRNB1	P11230	1140		TRUE	FALSE	FALSE	TRUE	1	2
P4ha1	A0A3Q0CL41		FALSE	FALSE	P4HA1	P13674	5033	3 - unspecific	FALSE	FALSE	FALSE	FALSE	1	0
Specc1	A0A3Q0CL81		FALSE	FALSE	SPECC1	Q5M775	92521		FALSE	TRUE	FALSE	FALSE	1	0
Cd5	A0A3Q0CLE5;A0A3Q0CLF6		TRUE	TRUE	CD5	P06127	921	1 - high confidence	TRUE	TRUE	TRUE	TRUE	5	2
Tmem95	A0A3Q0CLE9		FALSE	FALSE	TMEM95	Q3KNT9	339168		TRUE	FALSE	FALSE	FALSE	1	0
Ermp1	A0A3Q0CLI1		FALSE	FALSE	ERMP1	Q7Z2K6	79956	2 - putative	TRUE	FALSE	FALSE	FALSE	2	0
Slc6a6	A0A3Q0CLL5		FALSE	TRUE	SLC6A6	P31641	6533	1 - high confidence	TRUE	FALSE	FALSE	TRUE	2	2
Stab2	A0A3Q0CLL7		FALSE	FALSE	STAB2	Q8WWQ8	55576		TRUE	TRUE	TRUE	TRUE	3	1
Glipr1	A0A3Q0CLL8		FALSE	FALSE	GLIPR1	P48060	11010		TRUE	FALSE	FALSE	TRUE	1	1
Itgad	A0A3Q0CLM1		FALSE	TRUE	ITGAD	Q13349	3681		TRUE	TRUE	TRUE	TRUE	3	2
Gnptab	A0A3Q0CLM4		FALSE	FALSE	GNPTAB	Q3T906	79158	2 - putative	FALSE	FALSE	FALSE	FALSE	1	0
Slc47a1	A0A3Q0CLN6		FALSE	FALSE	SLC47A1	Q96FL8	55244		TRUE	FALSE	FALSE	TRUE	1	1
Cep290	A0A3Q0CLS0		FALSE	FALSE	CEP290	O15078	80184		FALSE	TRUE	FALSE	FALSE	1	0
Glra1	A0A3Q0CLT9;A0A3Q0CND0		FALSE	TRUE	GLRA1	P23415	2741		TRUE	TRUE	TRUE	TRUE	3	2
Slc4a4	A0A3Q0CLU2		FALSE	FALSE	SLC4A4	Q9Y6R1	8671		TRUE	FALSE	TRUE	TRUE	2	1
P4ha2	A0A3Q0CLV4		FALSE	FALSE	P4HA2	O15460	8974	3 - unspecific	FALSE	FALSE	FALSE	FALSE	1	0
Selp	A0A3Q0CLX3;A0A3Q0CU15		FALSE	FALSE	SELP	P16109	6403	1 - high confidence	TRUE	TRUE	TRUE	TRUE	4	1
Art3	A0A3Q0CLY3		FALSE	FALSE	ART3	Q13508	419		TRUE	FALSE	FALSE	TRUE	1	1
Naga	A0A3Q0CLY6		FALSE	FALSE	NAGA	P17050	4668	3 - unspecific	FALSE	FALSE	FALSE	FALSE	1	0
Glt8d2	A0A3Q0CLZ4		FALSE	FALSE	GLT8D2	Q9H1C3	83468	2 - putative	FALSE	FALSE	FALSE	FALSE	1	0
Il2rb	A0A3Q0CM12		FALSE	FALSE	IL2RB	P14784	3560	1 - high confidence	TRUE	TRUE	TRUE	TRUE	4	1
Slc17a8	A0A3Q0CM25		FALSE	FALSE	SLC17A8	Q8NDX2	246213		TRUE	FALSE	FALSE	FALSE	1	0
Bscl2	A0A3Q0CM40;A0A3Q0CMI0		FALSE	FALSE	BSCL2	Q96G97	26580	2 - putative	FALSE	FALSE	FALSE	FALSE	1	0
Itgax	A0A3Q0CM62		FALSE	TRUE	ITGAX	P20702	3687	1 - high confidence	TRUE	TRUE	TRUE	TRUE	4	2
Hsp90aa1	A0A3Q0CM78		FALSE	FALSE	HSP90AA1	P07900	3320	3 - unspecific	FALSE	FALSE	TRUE	TRUE	2	1
Dlk1	A0A3Q0CM82;A0A3Q0CMP7		FALSE	FALSE	DLK1	P80370	8788		TRUE	TRUE	FALSE	FALSE	2	0
Slc3a2	A0A3Q0CM90;A0A3Q0CP92		FALSE	FALSE	SLC3A2	P08195	6520	1 - high confidence	TRUE	TRUE	TRUE	TRUE	4	1
Gpr65	A0A3Q0CMF7		FALSE	TRUE	GPR65	Q8IYL9	8477	1 - high confidence	TRUE	FALSE	FALSE	TRUE	2	2
Duox1	A0A3Q0CMG6		FALSE	FALSE	DUOX1	Q9NRD9	53905		TRUE	FALSE	TRUE	TRUE	2	1
Il15ra	A0A3Q0CMJ8;A0A3Q0CSZ5		FALSE	FALSE	IL15RA	Q13261	3601		TRUE	FALSE	TRUE	TRUE	2	1
Pcbp2	A0A3Q0CMK8		FALSE	FALSE	PCBP2	Q15366	5094	3 - unspecific	FALSE	FALSE	FALSE	FALSE	1	0
Ggt6	A0A3Q0CMN3		FALSE	FALSE	GGT6	Q6P531	124975		FALSE	TRUE	FALSE	FALSE	1	0
Vdac1	A0A3Q0CMP4		FALSE	FALSE	VDAC1	P21796	7416	1 - high confidence	FALSE	FALSE	FALSE	TRUE	1	1
Cpd	A0A3Q0CMQ8		FALSE	FALSE	CPD	O75976	1362	1 - high confidence	TRUE	FALSE	FALSE	TRUE	2	1
Scarf1	A0A3Q0CMS2		FALSE	FALSE	SCARF1	Q14162	8578		TRUE	FALSE	FALSE	TRUE	1	1
Snap23	A0A3Q0CMX8		FALSE	FALSE	SNAP23	O00161	8773		FALSE	TRUE	FALSE	TRUE	1	1
Slc22a12	A0A3Q0CN09		FALSE	FALSE	SLC22A12	Q96S37	116085		TRUE	FALSE	FALSE	TRUE	1	1
Slc12a1	A0A3Q0CN17		FALSE	FALSE	SLC12A1	Q13621	6557		TRUE	FALSE	FALSE	TRUE	1	1
Otoa	A0A3Q0CN49		FALSE	FALSE	OTOA	Q7RTW8	146183		TRUE	FALSE	TRUE	TRUE	2	1
Sorcs2	A0A3Q0CN56		FALSE	FALSE	SORCS2	Q96PQ0	57537	1 - high confidence	TRUE	FALSE	FALSE	TRUE	2	1
Lrp1b	A0A3Q0CND9		FALSE	FALSE	LRP1B	Q9NZR2	53353	1 - high confidence	TRUE	FALSE	FALSE	FALSE	2	0
Slit2	A0A3Q0CNE9		FALSE	FALSE	SLIT2	O94813	9353	1 - high confidence	FALSE	TRUE	TRUE	TRUE	3	1
Plxnc1	A0A3Q0CNL6		FALSE	FALSE	PLXNC1	O60486	10154	1 - high confidence	TRUE	FALSE	FALSE	TRUE	2	1
Epgn	A0A3Q0CNS4		FALSE	FALSE	EPGN	Q6UW88	255324		TRUE	FALSE	FALSE	TRUE	1	1
Fras1	A0A3Q0CNU8		FALSE	FALSE	FRAS1	Q86XX4	80144	1 - high confidence	TRUE	FALSE	FALSE	TRUE	2	1
Gla	A0A3Q0CNV4;A0A3Q0CUE3		FALSE	FALSE	GLA	P06280	2717	3 - unspecific	FALSE	FALSE	FALSE	FALSE	1	0
Vsig2	A0A3Q0CNV9;A0A3Q0CP97;A0A3Q0CQT1		FALSE	FALSE	VSIG2	Q96IQ7	23584		TRUE	FALSE	FALSE	TRUE	1	1
Cxcl9	A0A3Q0CNW9		FALSE	FALSE	CXCL9	Q07325	4283		FALSE	TRUE	TRUE	TRUE	2	1
Cd3e	A0A3Q0CNZ4		FALSE	FALSE	CD3E	P07766	916		FALSE	TRUE	TRUE	TRUE	2	1
Angpt1	A0A3Q0CP51		FALSE	FALSE	ANGPT1	Q15389	284	1 - high confidence	FALSE	FALSE	FALSE	TRUE	1	1
Dcstamp	A0A3Q0CP60;A0A3Q0CUG7;A0A3Q0CUM3		TRUE	FALSE	DCSTAMP	Q9H295	81501		TRUE	TRUE	TRUE	TRUE	4	1
Nrg4	A0A3Q0CP83		FALSE	FALSE	NRG4	Q8WWG1	145957		TRUE	FALSE	FALSE	TRUE	1	1
Kcnmb3	A0A3Q0CPF0		FALSE	FALSE	KCNMB3	Q9NPA1	27094		TRUE	FALSE	FALSE	TRUE	1	1
Kcnmb2	A0A3Q0CPF8		FALSE	FALSE	KCNMB2	Q9Y691	10242		TRUE	FALSE	FALSE	TRUE	1	1
